Time,MAXGEX,MINGEX,MAXVEX,MINVEX,MAXDEX,MINDEX,ZERO,BAC,SAC,BAP,SAP,MAXCP,MINCP,LONGGAMMA,SHORTGAMMA,LONGCALLS,SHORTCALLS,LONGPUTS,SHORTPUTS,INV_BAC,INV_SAC,INV_BAP,INV_SAP,NET_CALL_FLOW,NET_PUT_FLOW,ZERO_OI,SPOT
2026-06-02 22:21:00,31000.0,,31000.0,,30200.0,30180.0,30683.97,30800.0,30520.0,30500.0,30300.0,31000.0,30100.0,31000.0,30520.0,31000.0,30520.0,30650.0,30480.0,2231.0,2420.0,1286.0,1540.0,-189.0,-254.0,30697.1,30660.6
2026-06-02 22:21:00,31000.0,,31000.0,,30200.0,30180.0,30683.97,,,,,31000.0,30100.0,31000.0,30520.0,31000.0,30520.0,30650.0,30480.0,2231.0,2420.0,1286.0,1540.0,-189.0,-254.0,30697.1,30660.6
2026-06-02 22:22:00,31000.0,,31000.0,,30200.0,30180.0,30683.97,,,,,31000.0,30100.0,31000.0,30520.0,31000.0,30520.0,30650.0,30480.0,2231.0,2420.0,1286.0,1540.0,-189.0,-254.0,30697.09,30660.6
2026-06-02 22:23:00,31000.0,,31000.0,,30200.0,30180.0,30683.97,,,,,31000.0,30100.0,31000.0,30520.0,31000.0,30520.0,30650.0,30480.0,2231.0,2420.0,1286.0,1540.0,-189.0,-254.0,30697.09,30660.6
2026-06-02 22:24:00,31000.0,,31000.0,,30200.0,30180.0,30683.97,,,,,31000.0,30100.0,31000.0,30520.0,31000.0,30520.0,30650.0,30480.0,2231.0,2420.0,1286.0,1540.0,-189.0,-254.0,30697.1,30660.6
2026-06-02 22:25:00,31000.0,,31000.0,,30200.0,30180.0,30683.97,,,,,31000.0,30100.0,31000.0,30520.0,31000.0,30520.0,30650.0,30480.0,2231.0,2420.0,1286.0,1540.0,-189.0,-254.0,30697.09,30660.6
2026-06-02 22:26:00,31000.0,,31000.0,,30200.0,30180.0,30683.97,,,,,31000.0,30100.0,31000.0,30520.0,31000.0,30520.0,30650.0,30480.0,2231.0,2420.0,1286.0,1540.0,-189.0,-254.0,30697.09,30660.6
2026-06-02 22:27:00,31000.0,,31000.0,,30200.0,30180.0,30683.97,,,,,31000.0,30100.0,31000.0,30520.0,31000.0,30520.0,30650.0,30480.0,2231.0,2420.0,1286.0,1540.0,-189.0,-254.0,30697.1,30660.6
2026-06-02 22:28:00,31000.0,,31000.0,,30200.0,30180.0,30683.97,,,,,31000.0,30100.0,31000.0,30520.0,31000.0,30520.0,30650.0,30480.0,2231.0,2420.0,1286.0,1540.0,-189.0,-254.0,30697.1,30660.6
2026-06-02 22:29:00,31000.0,,31000.0,,30200.0,30180.0,30683.97,,,,,31000.0,30100.0,31000.0,30520.0,31000.0,30520.0,30650.0,30480.0,2231.0,2420.0,1286.0,1540.0,-189.0,-254.0,30697.09,30660.6
2026-06-02 22:30:00,31000.0,,31000.0,,30200.0,30180.0,30683.97,,,,,31000.0,30100.0,31000.0,30520.0,31000.0,30520.0,30650.0,30480.0,2231.0,2420.0,1286.0,1540.0,-189.0,-254.0,30697.09,30660.6
2026-06-02 22:31:00,31000.0,,31000.0,,30200.0,30180.0,30683.97,,,,,31000.0,30100.0,31000.0,30520.0,31000.0,30520.0,30650.0,30480.0,2231.0,2420.0,1286.0,1540.0,-189.0,-254.0,30697.09,30660.6
2026-06-02 22:32:00,31000.0,,31000.0,,30200.0,30180.0,30683.97,,,,,31000.0,30100.0,31000.0,30520.0,31000.0,30520.0,30650.0,30480.0,2231.0,2420.0,1286.0,1540.0,-189.0,-254.0,30697.09,30660.6
