6022.24,6028,601.04,
6465,0,0,0
6460,0,0,13
6455,0,0,0
6450,0,0,3224
6445,0,0,-10
6440,0,0,5
6435,0,0,3
6430,0,0,20
6425,0,0,32
6420,0,0,3
6415,0,0,0
6410,0,0,5
6405,0,0,0
6400,1,0,6876
6395,0,0,0
6390,0,0,66
6385,0,0,0
6380,0,0,83
6375,3,0,681
6370,0,0,75
6365,0,0,0
6360,0,0,47
6355,0,0,4
6350,0,0,4418
6345,0,0,0
6340,0,0,33
6335,0,0,0
6330,0,0,54
6325,0,0,335
6320,0,0,136
6315,0,0,1
6310,0,0,69
6305,0,0,3
6300,-4,0,8687
6295,0,0,1
6290,0,0,194
6285,0,0,0
6280,0,0,-32
6275,4,0,3901
6270,0,0,125
6265,0,0,6
6260,0,0,123
6255,0,0,3
6250,19,0,6639
6245,0,0,4
6240,1,0,100
6235,0,0,28
6230,3,0,818
6225,-4,0,390
6220,608,0,151
6215,0,0,9
6210,101,0,510
6205,0,0,30
6200,1593,0,12177
6195,0,0,46
6190,223,0,1235
6185,125,0,61
6180,2083,0,647
6175,9742,0,2103
6170,5026,0,270
6165,4236,0,144
6160,4928,0,655
6155,3984,0,215
6150,8698,0,8464
6145,8645,0,128
6140,4949,0,405
6135,4757,0,237
6130,4834,0,752
6125,8636,0,830
6120,11643,0,450
6115,12398,0,133
6110,10849,0,2324
6105,14421,0,310
6100,32732,0,11837
6095,18638,0,337
6090,31108,0,196
6085,28811,0,43
6080,52657,0,1163
6075,52628,0,1373
6070,72826,0,458
6065,63270,0,229
6060,84161,0,-5
6055,62588,0,592
6050,73986,0,1380
6045,22697,0,27
6040,14542,0,67
6035,-10176,0,-143
6030,-18387,0,68
6025,-17000,0,-828
6020,-43941,0,-537
6015,-52723,0,-88
6010,-80602,0,21
6005,-63233,0,-169
6000,-119312,0,-5237
5995,-53012,0,-71
5990,-61677,0,-396
5985,-39142,0,-221
5980,-43917,0,-496
5975,-45310,0,-433
5970,-28689,0,-1096
5965,-20038,0,-416
5960,-26519,0,-307
5955,-14162,0,-1177
5950,-20688,0,-2460
5945,-19720,0,-497
5940,-8651,0,-533
5935,-8126,0,-815
5930,-16490,0,-625
5925,-7005,0,-2160
5920,-5362,0,-416
5915,-3279,0,-317
5910,-5640,0,-652
5905,-3963,0,-2502
5900,-8575,0,-23125
5895,-3981,0,-216
5890,-3238,0,-311
5885,-2783,0,-526
5880,-2802,0,-204
5875,-3533,0,-1262
5870,-2080,0,-301
5865,-3251,0,-185
5860,-2511,0,-507
5855,-3220,0,-563
5850,-3869,0,-10899
5845,-827,0,-369
5840,-1036,0,-566
5835,-712,0,-233
5830,-1105,0,-444
5825,-2280,0,-1032
5820,-561,0,-810
5815,-350,0,-132
5810,-1405,0,1082
5805,-974,0,-638
5800,-1640,0,-7937
5795,-294,0,-177
5790,-448,0,-147
5785,-600,0,-175
5780,-887,0,-148
5775,-774,0,-898
5770,-1695,0,-185
5765,-1765,0,-68
5760,-744,0,-134
5755,-462,0,-122
5750,-224,0,-8476
5745,-136,0,-118
5740,-62,0,-162
5735,-3,0,-504
5730,-41,0,-659
5725,-3,0,-714
5720,-16,0,-605
5715,-15,0,-228
5710,0,0,-113
5705,3,0,-45
5700,-255,0,-20672
5695,-193,0,-308
5690,-40,0,-153
5685,-52,0,-36
5680,-20,0,-197
5675,-112,0,-2357
5670,-47,0,-228
5665,4,0,-54
5660,-19,0,-102
5655,1,0,-67
5650,3,0,-6950
5645,-7,0,-114
5640,-5,0,-110
5635,-24,0,-443
5630,-17,0,-245
5625,-17,0,-253
5620,1,0,-963
5615,0,0,-82
5610,0,0,-146
5605,0,0,-256
5600,-39,0,-5482
5595,-1,0,-69
5590,-3,0,-539
5585,-1,0,-173
5580,0,0,-102
5575,0,0,-722
5570,-1,0,-371
5565,0,0,-374
5560,-3,0,-108
5555,0,0,-81
5550,13,0,-1626
5545,0,0,-88
5540,2,0,-24
5535,0,0,-141
5530,-2,0,-8
5525,0,0,-819
