Time,Activo,SPOT,pin_probability,liquidity_void_score,dealer_trap_score,nearest_wall_strike,magnet_strike,wall_above_strike,wall_below_strike
2026-05-28 18:25:41,VIX,15.74,0.4,0.0,0.0,15.0,16.0,21.0,15.0
2026-05-28 18:26:40,VIX,15.74,0.4,0.0,0.0,15.0,16.0,21.0,15.0
2026-05-28 18:27:41,VIX,15.74,0.4,0.0,0.0,15.0,16.0,21.0,15.0
2026-05-28 18:28:41,VIX,15.74,0.4,0.0,0.0,15.0,16.0,21.0,15.0
2026-05-28 18:29:41,VIX,15.74,0.4,0.0,0.0,15.0,16.0,21.0,15.0
2026-05-28 18:30:41,VIX,15.74,0.4,0.0,0.0,15.0,16.0,21.0,15.0
2026-05-28 18:31:41,VIX,15.74,0.4,0.0,0.0,15.0,16.0,21.0,15.0
2026-05-28 18:32:41,VIX,15.74,0.4,0.0,0.0,15.0,16.0,21.0,15.0
2026-05-28 18:33:41,VIX,15.74,0.4,0.0,0.0,15.0,16.0,21.0,15.0
2026-05-28 18:34:41,VIX,15.74,0.4,0.0,0.0,15.0,16.0,21.0,15.0
2026-05-28 18:35:41,VIX,15.74,0.4,0.0,0.0,15.0,16.0,21.0,15.0
2026-05-28 18:36:41,VIX,15.74,0.4,0.0,0.0,15.0,16.0,21.0,15.0
2026-05-28 18:37:41,VIX,15.74,0.4,0.0,0.0,15.0,16.0,21.0,15.0
2026-05-28 18:38:41,VIX,15.74,0.4,0.0,0.0,15.0,16.0,21.0,15.0
2026-05-28 18:39:41,VIX,15.74,0.4,0.0,0.0,15.0,16.0,21.0,15.0
2026-05-28 18:40:41,VIX,15.74,0.4,0.0,0.0,15.0,16.0,21.0,15.0
2026-05-28 18:41:41,VIX,15.74,0.4,0.0,0.0,15.0,16.0,21.0,15.0
2026-05-28 18:42:41,VIX,15.74,0.4,0.0,0.0,15.0,16.0,21.0,15.0
2026-05-28 18:43:41,VIX,15.74,0.4,0.0,0.0,15.0,16.0,21.0,15.0
2026-05-28 18:44:41,VIX,15.74,0.4,0.0,0.0,15.0,16.0,21.0,15.0
2026-05-28 18:45:41,VIX,15.74,0.4,0.0,0.0,15.0,16.0,21.0,15.0
