Time,Activo,Type,Direction,NumStrikes,TotalContracts,TotalPremium,IsLadder,SPOT
2026-05-28 18:25:41,NDX,VOL_CRUSH_SWEEP,NEUTRAL,,,19984180.0,,30223.89
2026-05-29 00:00:41,NDX,VOL_CRUSH_SWEEP,NEUTRAL,,,19984180.0,,30223.89
2026-05-29 08:34:49,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,30321.14
2026-05-29 08:35:49,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,30323.6
2026-05-29 08:37:49,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,30350.95
2026-05-29 08:41:49,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,30389.71
2026-05-29 08:41:49,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,30389.71
2026-05-29 08:47:49,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,30410.11
2026-05-29 09:02:49,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,30469.85
2026-05-29 09:06:49,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,30442.06
2026-05-29 09:13:49,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,30417.75
2026-05-29 09:18:49,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,30350.44
2026-05-29 09:25:49,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,30308.0
2026-05-29 09:27:49,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,30309.46
2026-05-29 09:32:49,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,30340.03
2026-05-29 09:33:49,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,30347.36
2026-05-29 09:37:49,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,30327.44
2026-05-29 09:42:49,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,30260.47
2026-05-29 09:43:49,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,30249.59
2026-05-29 09:44:49,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,30227.24
2026-05-29 09:55:49,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,30304.99
2026-05-29 10:04:49,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,30303.33
2026-05-29 10:11:49,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,30343.58
2026-05-29 10:18:49,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,30344.42
2026-05-29 10:20:49,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,30313.3
2026-05-29 10:21:49,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,30318.28
2026-05-29 10:22:49,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,30321.84
2026-05-29 10:27:49,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,30324.35
2026-05-29 10:33:49,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,30351.65
2026-05-29 10:41:49,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,30338.46
2026-05-29 10:41:49,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,30338.46
2026-05-29 10:44:49,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,30304.9
2026-05-29 10:53:49,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,30310.83
2026-05-29 10:54:49,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,30318.5
2026-05-29 10:56:49,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,30316.6
2026-05-29 10:59:49,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,30304.75
2026-05-29 11:00:49,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,30305.35
