2025-11-04 05:52:00,,624,,,632,,,,,,,,,,,623.77
2025-11-04 05:53:00,,624,,,632,,,,,,,,,,,623.72
2025-11-04 05:54:00,,624,,,632,,,,,,,,,,,623.7
2025-11-04 05:55:00,,625,,,632,,,,,,,,,,,623.57
2025-11-04 05:56:00,,625,,,632,,,,,,,,,,,623.66
2025-11-04 05:57:00,,625,,,632,,,,,,,,,,,623.66
2025-11-04 05:58:00,,624,,,632,,,,,,,,,,,623.74
2025-11-04 05:59:00,,624,,,632,,,,,,,,,,,623.7
2025-11-04 06:00:00,,625,,,632,,,,,,,,,,,623.81
2025-11-04 06:01:00,,625,,,632,,,,,,,,,,,623.78
2025-11-04 06:02:00,,625,,,632,,,,,,,,,,,623.63
2025-11-04 06:03:00,,625,,,632,,,,,,,,,,,623.78
2025-11-04 06:04:00,,625,,,632,,,,,,,,,,,623.88
2025-11-04 06:05:00,,625,,,632,,,,,,,,,,,623.87
2025-11-04 06:06:00,,624,,,632,,,,,,,,,,,623.74
2025-11-04 06:07:00,,625,,,632,,,,,,,,,,,623.68
2025-11-04 06:08:00,,625,,,632,,,,,,,,,,,623.61
2025-11-04 06:09:00,,625,,,632,,,,,,,,,,,623.51
2025-11-04 06:10:00,,625,,,632,,,,,,,,,,,623.62
2025-11-04 06:11:00,,625,,,632,,,,,,,,,,,623.48
2025-11-04 06:12:00,,625,,,632,,,,,,,,,,,623.56
2025-11-04 06:13:00,,625,,,632,,,,,,,,,,,623.6
2025-11-04 06:14:00,,625,,,632,,,,,,,,,,,623.68
2025-11-04 06:15:00,,625,,,632,,,,,,,,,,,623.9
2025-11-04 06:16:00,,624,,,632,,,,,,,,,,,623.76
2025-11-04 06:17:00,,624,,,632,,,,,,,,,,,623.77
2025-11-04 06:18:00,,625,,,632,,,,,,,,,,,623.86
2025-11-04 06:19:00,,625,,,632,,,,,,,,,,,623.83
2025-11-04 06:20:00,,624,,,632,,,,,,,,,,,623.71
2025-11-04 06:21:00,,625,,,632,,,,,,,,,,,623.79
2025-11-04 06:22:00,,625,,,632,,,,,,,,,,,623.69
2025-11-04 06:23:00,,624,,,632,,,,,,,,,,,623.71
2025-11-04 06:24:00,,625,,,632,,,,,,,,,,,623.9
2025-11-04 06:25:00,,625,,,632,,,,,,,,,,,623.92
2025-11-04 06:26:00,,625,,,632,,,,,,,,,,,623.93
2025-11-04 06:27:00,,625,,,632,,,,,,,,,,,623.92
2025-11-04 06:28:00,,625,,,632,,,,,,,,,,,623.93
2025-11-04 06:29:00,,625,,,632,,,,,,,,,,,623.9
2025-11-04 06:30:00,,624,,,,630,,,,,,,,,,623.98
2025-11-04 06:31:00,,624,,,,630,,,,,,,,,,624.31
2025-11-04 06:32:00,,624,,,,630,,,,,,,,,,624.46
2025-11-04 06:33:00,,624,,,,630,,,,,,,,,,624.21
2025-11-04 06:34:00,,624,,,,630,,,,,,,,,,624.03
2025-11-04 06:35:00,,624,,,,630,,,,,,,,,,623.93
2025-11-04 06:36:00,,624,,,,630,,,,,,,,,,624.08
2025-11-04 06:37:00,,624,,,,630,,,,,,,,,,624.08
2025-11-04 06:38:00,,624,,,,630,,,,,,,,,,624
2025-11-04 06:39:00,,624,,,,630,,,,,,,,,,624.11
2025-11-04 06:40:00,,624,,,,630,,,,,,,,,,624.22
2025-11-04 06:41:00,,624,,,,630,,,,,,,,,,624.15
2025-11-04 06:42:00,,624,,,,630,,,,,,,,,,624.1
2025-11-04 06:43:00,,624,,,,630,,,,,,,,,,624.38
2025-11-04 06:44:00,,624,,,,630,,,,,,,,,,624.28
2025-11-04 06:45:00,,624,,,,630,,,,,,,,,,624.22
2025-11-04 06:46:00,,624,,,,630,,,,,,,,,,624.31
2025-11-04 06:47:00,,624,,,,630,,,,,,,,,,624.09
2025-11-04 06:48:00,,624,,,,630,,,,,,,,,,624.06
2025-11-04 06:49:00,,624,,,,630,,,,,,,,,,624.22
2025-11-04 06:50:00,,624,,,,630,,,,,,,,,,624.1
2025-11-04 06:51:00,,624,,,,630,,,,,,,,,,624.1
2025-11-04 06:52:00,,624,,,,630,,,,,,,,,,624.27
2025-11-04 06:53:00,,624,,,,630,,,,,,,,,,624.02
2025-11-04 06:54:00,,624,,,,630,,,,,,,,,,624.01
2025-11-04 06:55:00,,624,,,,630,,,,,,,,,,624.08
2025-11-04 06:56:00,,624,,,,630,,,,,,,,,,624.11
2025-11-04 06:57:00,,624,,,,630,,,,,,,,,,623.96
2025-11-04 06:58:00,,624,,,,630,,,,,,,,,,623.97
2025-11-04 06:59:00,,624,,,,630,,,,,,,,,,623.9
2025-11-04 07:00:00,,625,,,,630,,,,,,,,,,623.52
2025-11-04 07:01:00,,624,,,,630,,,,,,,,,,623.84
2025-11-04 07:02:00,,625,,,,630,,,,,,,,,,623.39
2025-11-04 07:03:00,,625,,,,630,,,,,,,,,,623.4
2025-11-04 07:04:00,,625,,,,630,,,,,,,,,,623.18
2025-11-04 07:05:00,,625,,,,630,,,,,,,,,,623.25
2025-11-04 07:06:00,,625,,,,630,,,,,,,,,,623.47
2025-11-04 07:07:00,,625,,,,630,,,,,,,,,,623.38
2025-11-04 07:08:00,,625,,,,630,,,,,,,,,,623.38
2025-11-04 07:09:00,,625,,,,630,,,,,,,,,,623.25
2025-11-04 07:10:00,,625,,,,630,,,,,,,,,,623.41
2025-11-04 07:11:00,,625,,,,630,,,,,,,,,,623.37
2025-11-04 07:12:00,,625,,,,630,,,,,,,,,,623.37
2025-11-04 07:13:00,,625,,,,630,,,,,,,,,,623.37
2025-11-04 07:14:00,,625,,,,630,,,,,,,,,,623.37
2025-11-04 07:15:00,,625,,,,630,,,,,,,,,,623.37
2025-11-04 07:16:00,,625,,,,630,,,,,,,,,,623.37
2025-11-04 07:17:00,,625,,,,630,,,,,,,,,,623.37
2025-11-04 07:18:00,,625,,,,630,,,,,,,,,,623.37
2025-11-04 07:19:00,,625,,,,630,,,,,,,,,,623.37
2025-11-04 07:20:00,,625,,,,630,,,,,,,,,,623.37
2025-11-04 07:21:00,,625,,,,630,,,,,,,,,,623.37
2025-11-04 07:22:00,,625,,,,630,,,,,,,,,,623.37
2025-11-04 07:23:00,,625,,,,630,,,,,,,,,,623.37
2025-11-04 07:24:00,,625,,,,630,,,,,,,,,,623.37
2025-11-04 07:25:00,,625,,,,630,,,,,,,,,,623.37
2025-11-04 07:26:00,,625,,,,630,,,,,,,,,,623.37
2025-11-04 07:33:00,,624,,,,630,,,,,,,,,,624.33
2025-11-04 07:34:00,,624,,,,630,,,,,,,,,,624.22
2025-11-04 07:35:00,,624,,,,630,,,,,,,,,,623.98
2025-11-04 07:36:00,,624,,,,630,,,,,,,,,,624
2025-11-04 07:37:00,,624,,,,630,,,,,,,,,,623.85
2025-11-04 07:38:00,,624,,,,630,,,,,,,,,,623.82
2025-11-04 07:39:00,,625,,,,630,,,,,,,,,,623.61
2025-11-04 07:40:00,,624,,,,630,,,,,,,,,,623.9
2025-11-04 07:41:00,,624,,,,630,,,,,,,,,,623.72
2025-11-04 07:42:00,,624,,,,630,,,,,,,,,,623.72
2025-11-04 07:43:00,,625,,,,630,,,,,,,,,,623.66
2025-11-04 07:44:00,,625,,,,630,,,,,,,,,,623.62
2025-11-04 07:45:00,,625,,,,630,,,,,,,,,,623.68
2025-11-04 07:46:00,,625,,,,630,,,,,,,,,,623.55
2025-11-04 07:47:00,,624,,,,630,,,,,,,,,,623.73
2025-11-04 07:48:00,,625,,,,630,,,,,,,,,,623.62
2025-11-04 07:49:00,,624,,,,630,,,,,,,,,,623.84
2025-11-04 07:50:00,,624,,,,630,,,,,,,,,,623.75
2025-11-04 07:51:00,,624,,,,630,,,,,,,,,,623.9
2025-11-04 07:52:00,,624,,,,630,,,,,,,,,,624.02
2025-11-04 07:53:00,,624,,,,630,,,,,,,,,,624.1
2025-11-04 07:54:00,,624,,,,630,,,,,,,,,,623.92
2025-11-04 07:55:00,,624,,,,630,,,,,,,,,,623.84
2025-11-04 07:56:00,,624,,,,630,,,,,,,,,,623.81
2025-11-04 07:57:00,,625,,,,630,,,,,,,,,,623.54
2025-11-04 07:58:00,,625,,,,630,,,,,,,,,,623.46
2025-11-04 07:59:00,,625,,,,630,,,,,,,,,,623.63
2025-11-04 08:00:00,,625,,,,630,,,,,,,,,,623.37
2025-11-04 08:01:00,,625,,,,630,,,,,,,,,,623.46
2025-11-04 08:02:00,,624,,,,630,,,,,,,,,,623.79
2025-11-04 08:04:00,,624,,,,630,,,,,,,,,,623.88
2025-11-04 08:05:00,,624,,,,630,,,,,,,,,,623.74
2025-11-04 08:06:00,,625,,,,630,,,,,,,,,,623.68
2025-11-04 08:07:00,,624,,,,630,,,,,,,,,,623.7
2025-11-04 08:08:00,,624,,,,630,,,,,,,,,,623.77
2025-11-04 08:09:00,,625,,,,630,,,,,,,,,,623.51
2025-11-04 08:10:00,,625,,,,630,,,,,,,,,,623.51
2025-11-04 08:13:00,,625,,,,630,,,,,,,,,,623.52
2025-11-04 08:14:00,,625,,,,630,,,,,,,,,,623.38
2025-11-04 08:15:00,,625,,,,630,,,,,,,,,,623.34
2025-11-04 08:16:00,,625,,,,630,,,,,,,,,,623.17
2025-11-04 08:17:00,,625,,,,630,,,,,,,,,,623.18
2025-11-04 08:18:00,,625,,,,630,,,,,,,,,,623.07
2025-11-04 08:19:00,,625,,,,630,,,,,,,,,,623.18
2025-11-04 08:20:00,,625,,,,630,,,,,,,,,,623.17
2025-11-04 08:21:00,,625,,,,630,,,,,,,,,,623.15
2025-11-04 08:22:00,,625,,,,630,,,,,,,,,,623.07
2025-11-04 08:23:00,,625,,,,630,,,,,,,,,,622.98
2025-11-04 08:24:00,,622,,,,630,,,,,,,,,,622.72
2025-11-04 08:25:00,,622,,,,630,,,,,,,,,,622.67
2025-11-04 08:26:00,,622,,,,630,,,,,,,,,,622.55
2025-11-04 08:27:00,,622,,,,630,,,,,,,,,,622.52
2025-11-04 08:28:00,,622,,,,630,,,,,,,,,,622.51
2025-11-04 08:29:00,,622,,,,630,,,,,,,,,,622.63
2025-11-04 08:30:00,,622,,,,630,,,,,,,,,,622.63
