532,23059.77
531,36619.22
530,138638.30
529,39221.22
528,114333.56
527,130523.78
526,183940.06
525,736176.39
524,836774.92
523,3779716.81
522,7327752.26
521,9563403.01
520,1376378.04
519,-1064519.76
518,-1773908.37
517,-966629.54
516,-732899.68
515,-907031.65
514,-426235.37
513,-213306.89
512,-186220.29
511,-103504.34
510,-260943.54
509,-46022.26
508,-44084.69
507,-21763.97
506,-16601.34
505,-42497.52
504,-22695.29
503,-17273.15
502,-12861.42
501,-7141.11
500,-57411.57
499,-2695.20
498,-5377.70
