Time,Activo,Strike,Type,Contracts,Premium,Price,IV,Delta,Gamma,DealerState,SPOT,Side,Rel,Moneyness
2026-08-12 08:38:36,VIX,16.0,CALL_BLOCK_SELL,4023,356036.0,0.89,0.1,0.0,0.0,SHORT_GAMMA,14.91,SAC,ABOVE,1.09
2026-08-12 08:41:36,VIX,35.0,UNUSUAL_CALL_VOL,6000,27000.0,0.04,2.31,0.0,0.0,SHORT_GAMMA,14.93,UAC,ABOVE,20.07
2026-08-12 08:42:36,VIX,21.0,UNUSUAL_CALL_VOL,5002,95038.0,0.19,111.99,0.019,0.019531,LONG_GAMMA,14.92,UAC,ABOVE,6.08
2026-08-12 09:01:36,VIX,17.5,PUT_BLOCK_BUY,3450,519225.0,1.5,1.62,-1.0,0.0,LONG_GAMMA,14.79,BAP,ABOVE,2.71
2026-08-12 09:13:36,VIX,23.0,UNUSUAL_CALL_VOL,12000,150000.0,0.12,134.2,0.013,0.011976,LONG_GAMMA,14.82,UAC,ABOVE,8.18
2026-08-12 09:13:36,VIX,16.5,CALL_BLOCK_SELL,12002,756126.0,0.63,0.1,0.0,0.0,LONG_GAMMA,14.82,SAC,ABOVE,1.68
2026-08-12 09:13:36,VIX,16.0,CALL_BLOCK_SELL,5075,423762.0,0.83,0.1,0.0,0.0,LONG_GAMMA,14.82,SAC,ABOVE,1.18
2026-08-12 09:13:36,VIX,16.0,PUT_BLOCK_SELL,5040,206640.0,0.41,110.43,-0.658,0.159251,LONG_GAMMA,14.82,SAP,ABOVE,1.18
2026-08-12 09:18:36,VIX,16.0,PUT_BLOCK_BUY,5000,210000.0,0.42,111.78,-0.664,0.156931,SHORT_GAMMA,14.77,BAP,ABOVE,1.23
2026-08-12 09:23:36,VIX,17.5,PUT_BLOCK_BUY,2000,301000.0,1.5,1.62,-1.0,0.0,SHORT_GAMMA,14.78,BAP,ABOVE,2.72
2026-08-12 09:30:36,VIX,17.0,UNUSUAL_CALL_VOL,2700,132300.0,0.49,0.1,0.0,0.0,SHORT_GAMMA,14.78,UAC,ABOVE,2.22
2026-08-12 09:41:36,VIX,19.0,UNUSUAL_CALL_VOL,5000,125000.0,0.25,74.25,0.01,0.016863,SHORT_GAMMA,14.79,UAC,ABOVE,4.21
2026-08-12 09:44:36,VIX,17.5,PUT_BLOCK_SELL,2000,292000.0,1.46,1.57,-1.0,0.0,SHORT_GAMMA,14.82,SAP,ABOVE,2.68
2026-08-12 09:53:36,VIX,18.0,PUT_BLOCK_BUY,5000,930000.0,1.86,1.7,-1.0,0.0,SHORT_GAMMA,14.85,BAP,ABOVE,3.15
2026-08-12 09:53:36,VIX,16.5,PUT_BLOCK_BUY,10000,665000.0,0.67,121.4,-0.701,0.137088,SHORT_GAMMA,14.85,BAP,ABOVE,1.65
2026-08-12 10:01:36,VIX,15.0,UNUSUAL_PUT_VOL,5000,35000.0,0.07,83.81,-0.5,0.227653,SHORT_GAMMA,14.88,UAP,ABOVE,0.12
2026-08-12 10:17:36,VIX,16.5,PUT_BLOCK_BUY,6125,419562.0,0.69,123.86,-0.704,0.134336,SHORT_GAMMA,14.79,BAP,ABOVE,1.71
2026-08-12 10:26:36,VIX,19.0,UNUSUAL_CALL_VOL,3000,72000.0,0.24,73.11,0.009,0.016687,SHORT_GAMMA,14.84,UAC,ABOVE,4.16
2026-08-12 11:00:36,VIX,15.5,UNUSUAL_PUT_VOL,3000,55500.0,0.18,94.78,-0.612,0.195216,SHORT_GAMMA,14.78,UAP,ABOVE,0.72
2026-08-12 11:15:36,VIX,15.0,UNUSUAL_PUT_VOL,2030,15225.0,0.07,85.58,-0.522,0.224921,SHORT_GAMMA,14.78,UAP,ABOVE,0.22
2026-08-12 11:28:36,VIX,17.0,PUT_BLOCK_BUY,5000,567500.0,1.14,1.5,-1.0,0.0,LONG_GAMMA,14.8,BAP,ABOVE,2.2
2026-08-12 11:28:36,VIX,16.0,PUT_BLOCK_SELL,5000,222500.0,0.45,115.8,-0.653,0.153947,LONG_GAMMA,14.8,SAP,ABOVE,1.2
2026-08-12 11:56:36,VIX,15.5,UNUSUAL_PUT_VOL,2000,50000.0,0.25,106.16,-0.614,0.175776,LONG_GAMMA,14.67,UAP,ABOVE,0.83
2026-08-12 11:56:36,VIX,15.0,UNUSUAL_PUT_VOL,2000,20000.0,0.1,92.46,-0.54,0.209438,LONG_GAMMA,14.67,UAP,ABOVE,0.33
2026-08-12 12:29:52,VIX,18.0,PUT_BLOCK_BUY,1000,208000.0,2.08,1.94,-1.0,0.0,LONG_GAMMA,14.66,BAP,ABOVE,3.34
2026-08-12 12:32:37,VIX,15.0,UNUSUAL_PUT_VOL,2500,25000.0,0.1,92.63,-0.544,0.209475,LONG_GAMMA,14.65,UAP,ABOVE,0.35
2026-08-12 14:13:37,VIX,20.0,UNUSUAL_CALL_VOL,2000,28000.0,0.14,83.34,0.003,0.00581,LONG_GAMMA,14.48,UAC,ABOVE,5.52
2026-08-12 14:39:37,VIX,38.0,UNUSUAL_CALL_VOL,5000,7500.0,0.01,2.25,0.0,0.0,LONG_GAMMA,14.4,UAC,ABOVE,23.6
2026-08-12 14:39:37,VIX,25.0,UNUSUAL_CALL_VOL,5000,35000.0,0.07,148.34,0.005,0.004895,LONG_GAMMA,14.4,UAC,ABOVE,10.6
2026-08-12 14:39:37,VIX,16.0,PUT_BLOCK_BUY,5000,287500.0,0.57,133.78,-0.681,0.133772,LONG_GAMMA,14.4,BAP,ABOVE,1.6
2026-08-12 14:53:37,VIX,14.5,UNUSUAL_PUT_VOL,2511,11299.0,0.04,89.58,-0.481,0.22207,LONG_GAMMA,14.46,UAP,ABOVE,0.04
