"","405","402","399","396","393","390","387","384","381","378","375","372","369","366","363","360","357","354","351","348","345","342","339","336","333","330","327","324","321","318","315","312","309","306","303","300","297","294","291","288","285","282","279","276","273","270","267","264","261","258","255","252","249","246","243","240","237","234","231","228","225","222","219","216","213","210","207","204","201","198","195","192","189","186","183","180","177","174","171","168","165","162","159","156","153","150","147","144","141","138","135","132","129","126","123","120","117","114","111","108","105","102","99","96","93","90","87","84","81","78","75","72","69","66","63","60","57","54","51","48","45","42","39","36","33","30","27","24","21","18","15","12","9","6","3","0"
"580",78794695.9746153,78729811.7320863,78664308.5276441,78598167.3931933,78531368.6487884,78463891.8745507,78395715.8814195,78326818.6806871,78257177.4522678,78186768.5116444,78115567.275437,78043548.225535,77970684.8717302,77896949.7127883,77822314.1958899,77746748.6743736,77670222.3637077,77592703.2956143,77514158.2702693,77434552.8064935,77353851.0898528,77272015.9185765,77189008.6472031,77104789.1278572,77019315.6490583,76932544.8719586,76844431.7639024,76754929.5291967,76663989.5369767,76571561.2460496,76477592.1265903,76382027.5785655,76284810.846751,76185882.93221,76085182.5000902,75982645.7835979,75878206.4840006,75771795.6665058,75663341.6518633,75552769.9035291,75440002.9102314,75324960.0637724,75207557.5318982,75087708.1260672,74965321.1639447,74840302.3264504,74712553.5091846,74581972.6680587,74448453.6589573,74311886.0712579,74172155.0550399,74029141.1418162,73882720.0586249,73732762.5353253,73579134.1049503,73421694.8969745,73260299.4233684,73094796.3573221,72925028.3045365,72750831.5669945,72572035.8991472,72388464.2564692,72199932.5363631,72006249.3114227,71807215.5550937,71602624.35981,71392260.6477226,71175900.8741861,70953312.7242197,70724254.8022218,70488476.3152854,70245716.7505416,69995705.547055,69738161.7628985,69472793.7381702,69199298.7548625,68917362.694682,68626659.696138,68326851.8124877,68017588.6724588,67698507.146075,67369231.0184187,67029370.6747921,66678522.801524,66316270.1076574,65942181.0739918,65555809.7375155,65156695.5212382,64744363.1219256,64318322.4713967,63878068.791047,63423082.7643366,62952830.8584333,62466765.834399,61964327.4957449,61444943.7384813,60908031.982765,60353001.087946,59779253.880607,59186190.4608514,58573212.4979667,57939728.7857307,57285162.4041034,56608959.9332004,55910603.2944263,55189624.9619423,54445627.5079818,53678308.7349408,52887494.0285492,52073178.0705769,51235578.7178897,50375206.74308,49492956.3154756,48590222.6810925,47669055.6117516,46732360.019463,45784158.9180903,44829938.9949038,43877105.8959652,42935585.6088413,42018621.0994079,41143831.4296825,40334627.3498857,39622119.7842823,39047730.8229339,38666854.667966,38554195.8626688,38812013.4344935,39583847.1478809,41079449.2125111,43624475.7749054,47770637.6801047,54582686.6098596,66651500.0989469,94234763.4078995,0
"579.5",83602090.2425067,83547860.3482315,83493194.6906682,83438078.1428951,83382494.9458923,83326428.6814114,83269862.2436228,83212777.809488,83155156.8077947,83096979.8867922,83038226.8803647,82978876.7726699,82918907.6611745,82858296.7180096,82797020.1495673,82735053.1542562,82672369.8783292,82608943.3696912,82544745.5295945,82479747.0621182,82413917.4213307,82347224.7560231,82279635.8518995,82211116.0711044,82141629.2889606,82071137.8277859,81999602.3876501,81926981.973929,81853233.8215022,81778313.3154385,81702173.9080024,81624767.031809,81546042.0089468,81465945.9558796,81384423.6839313,81301417.5951475,81216867.5733196,81130710.8699491,81042881.9849192,80953312.5416318,80861931.156359,80768663.3015472,80673431.1628036,80576153.4892823,80476745.4371813,80375118.4060455,80271179.8675667,80164833.1865576,80055977.433767,79944507.1901952,79830312.3425576,79713277.8695341,79593283.6184339,79470204.071896,79343908.1042369,79214258.7270479,79081112.8236388,78944320.8719152,78803726.6552713,78659166.9610748,78510471.2663118,78357461.4099583,78199951.251638,78037746.316123,77870643.4232296,77698430.3026587,77520885.1933262,77337776.426726,77148861.9938638,76953889.0952951,76752593.6737989,76544699.9292073,76329919.8149102,76107952.5155428,75878483.9053561,75641185.9867621,75395716.3085387,75141717.3631697,74878815.9628004,74606622.5932928,74324730.7458877,74032716.2260282,73730136.4389715,73416529.6519452,73091414.2327966,72754287.8653743,72404626.7423052,72041884.7364416,71665492.5531084,71274856.866485,70869359.4451075,70448356.2737484,70011176.6820102,69557122.4941382,69085467.220164,68595455.3160063,68086301.5501988,67557190.5283128,67007276.443984,66435683.1492,65841504.6681171,65223806.3207693,64581626.6791682,63913980.6532687,63219864.1046531,62498260.52052,61748150.4619749,60968524.7456935,60158402.6502866,59316856.8908186,58443047.7224219,57536269.3803092,56596013.2274112,55622053.5862489,54614564.4513597,53574278.3533196,52502702.9091889,51402416.509131,50277472.7930195,49133954.9481397,47980736.6554529,46830528.5593226,45701320.3587054,44618374.2873282,43616996.7078755,42746435.5556317,42075482.6293841,41700851.8422111,41760538.5732643,42457112.7516315,44102778.450862,47215950.802503,52751234.1800657,62762104.5785343,83441995.8006825,0
"579",88613124.4570931,88569719.8430764,88526072.4970553,88482171.6761875,88438006.1130101,88393563.990564,88348832.9163016,88303799.8947148,88258451.298621,88212772.8390391,88166749.5335827,88120365.6732976,88073604.787863,88026449.6090748,87978882.0325212,87930883.0773616,87882432.8441075,87833510.4703077,87784094.0840261,87734160.7550003,87683686.4433616,87632645.9457895,87581012.8389674,87528759.4202013,87475856.6450519,87422274.0618253,87367979.7427591,87312940.2117296,87257120.3683005,87200483.4079184,87142990.7380556,87084601.8900861,87025274.4266705,86964963.8444155,86903623.4715561,86841204.3604025,86777655.1742741,86712922.0686307,86646948.5660975,86579675.4250621,86511040.5015061,86440978.6037194,86369421.3395216,86296296.955603,86221530.1685731,86145041.9872872,86066749.5259998,85986565.8078707,85904399.5583313,85820154.9877883,85733731.563126,85645023.7674363,85553920.847385,85460306.5475928,85364058.8313851,85265049.5872326,85163144.3201791,85058201.8275202,84950073.857965,84838604.753482,84723631.0729939,84604981.1970511,84482474.9125764,84355922.9767319,84225126.6589163,84089877.2598566,83949955.6067026,83805131.522984,83655163.2722215,83499796.9739194,83338765.9905871,83171790.2843476,82998575.741592,82818813.4640189,82632179.0242646,82438331.6841688,82236913.5735409,82027548.827074,81809842.6768055,81583380.497234,81347726.7998622,81102424.1735484,80846992.1665983,80580926.1060175,80303695.8487607,80014744.4591586,79713486.8059761,79399308.0717543,79071562.1662304,78729570.0347307,78372617.8515182,77999955.0872061,77610792.4385896,77204299.6087136,76779602.9248402,76335782.7824282,75871870.9046109,75386847.4093898,74879637.6814774,74349109.0532776,73794067.3110853,73213253.0598937,72605338.0055583,71968921.2497542,71302525.7458158,70604595.1386829,69873491.3190943,69107493.1741093,68304797.2319963,67463521.2068297,66581711.8862741,65657359.4322114,64688421.0611439,63672858.3604264,62608694.352722,61494099.0988287,60327516.4947047,59107850.4963387,57834737.0362449,56508939.4038611,55132921.2348777,53711674.300461,52253910.2757925,50773769.374776,49293257.7787308,47845706.3528961,46480660.8720271,45270816.8328933,44322047.4879841,43788660.9354251,43898764.9670783,45000208.343657,47636045.2802333,52505772.0566223,57951290.6067939,0
"578.5",93835881.1006552,93803340.1257302,93770755.1933402,93738120.3638926,93705429.3059031,93672675.2747117,93639851.0900474,93606949.1123827,93573961.2180081,93540878.7727607,93507692.6043306,93474392.973069,93440969.541216,93407411.3404601,93373706.737739,93339843.3991843,93305808.252107,93271587.4449156,93237166.3048526,93202529.2934265,93167659.9594115,93132540.8892794,93097153.6549169,93061478.7584793,93025495.5742148,92989182.2870916,92952515.8280435,92915471.8056431,92878024.4339986,92840146.4566568,92801809.0662856,92762981.8198907,92723632.5493108,92683727.2667183,92643230.0648351,92602103.0115586,92560306.0386717,92517796.8242927,92474530.6686993,92430460.3631411,92385536.0512278,92339705.0824615,92292911.8574492,92245097.6643102,92196200.5057595,92146154.916321,92094891.7690902,92042338.0714327,91988416.7489701,91933046.4171645,91876141.1397769,91817610.1734291,91757357.6974571,91695282.528198,91631277.816801,91565230.729605,91497022.1100697,91426526.1211891,91353609.8672585,91278132.9938019,91199947.2643971,91118896.1130693,91034814.1708432,90947526.7649654,90856849.3892214,90762587.1436779,90664534.1420787,90562472.8850125,90456173.5968493,90345393.5243071,90229876.1943613,90109350.6290401,89983530.5144591,89852113.3212327,89714779.373148,89571190.8607033,89420990.7957761,89263801.9032983,89099225.4453593,88926839.9726202,88746199.9972914,88556834.5811763,88358245.8314012,88149907.2954054,87931262.2455256,87701721.842048,87460663.1618656,87207427.0778432,86941315.9715847,86661591.2594758,86367470.7085707,86058125.5150319,85732677.113349,85390193.679372,85029686.2842281,84650104.6493622,84250332.4452033,83829182.0672653,83385388.8138486,82917604.3789879,82424389.5630784,81904206.0920466,81355407.4246271,80776228.4172805,80164773.7091527,79519004.6878175,78836724.9043671,78115563.8299748,77352958.8950143,76546135.8411377,75692087.5695202,74787551.9205093,73828989.2264183,72812561.1254899,71734113.142648,70589165.1335834,69372916.1614237,68080274.1958551,66705926.8861171,65244478.5651362,63690691.9815546,62039892.8041826,60288622.6045125,58435662.9095606,56483596.8565051,54441114.6213775,52326270.8083888,50170784.873144,48025056.6503264,45962440.0975025,44078407.8271898,42471293.8526107,41148944.9759279,39483991.874247,31584843.0168249,0
"578",99279924.9522482,99258159.0303593,99236549.4174246,99215095.2455498,99193795.4087647,99172648.5466227,99151653.026786,99130806.926538,99110108.0131574,99089553.7230888,99069141.1398365,99048866.9705061,99028727.5209146,99008718.6691818,98988835.8377138,98969073.9634824,98949427.466497,98929890.2163623,98910455.4968051,98891115.9680488,98871863.626905,98852689.7644432,98833584.9210933,98814538.8390224,98795540.4116201,98776577.6299159,98757637.5257386,98738706.1114176,98719768.315813,98700807.9164442,98681807.4674776,98662748.223311,98643610.0574826,98624371.3766074,98605009.02903,98585498.2078579,98565812.3480199,98545923.0169686,98525799.7986219,98505410.17011,98484719.3708669,98463690.263573,98442283.1864233,98420455.7961593,98398162.9012678,98375356.2847046,98351984.5154636,98327992.7482633,98303322.5105734,98277911.4761539,98251693.224224,98224596.983317,98196547.358817,98167464.0431046,98137261.5071713,98105848.67248,98073128.5617764,98038997.9274654,98003346.8560761,97966058.3472436,97927007.8655303,97886062.8633008,97843082.2727435,97797915.9650086,97750404.1742937,97700376.8845645,97647653.1764369,97592040.5315798,97533334.0918081,97471315.8698335,97405753.908417,97336401.3844152,97262995.6539411,97185257.2345456,97102888.7199755,97015573.6226653,96922975.1386613,96824734.8291449,96720471.2121103,96609778.2570273,96492223.7744741,96367347.6917242,96234660.2040785,96093639.790316,95943731.0789405,95784342.5498641,95614844.0537251,95434564.1280999,95242787.0863209,95038749.8503518,94821638.4940179,94590584.4566869,94344660.3800089,94082875.5113025,93804170.6062985,93507412.250851,93191386.5054478,92854791.7573587,92496230.6424067,92114200.8708502,91707084.7588061,91273137.2268891,90810471.9799689,90317045.5245536,89790638.6114112,89228834.608456,88628994.210155,87988225.772068,87303350.4199087,86570860.919515,85786873.1065369,84947068.464871,84046626.2195984,83080143.0939998,82041538.7131924,80923944.5987293,79719574.9330754,78419578.0308947,77013869.1576412,75490948.6687326,73837715.4541523,72039295.8353331,70078924.0691238,67937933.3416776,65595942.1695792,63031332.8756947,60222058.3193527,57146515.5664219,53783254.0419163,50105521.1859848,46059222.1746443,41493149.5946424,35955857.6615542,28095597.9588813,13691227.5577636,0
"577.5",104956477.233663,104945280.649705,104934437.95163,104923953.440761,104913831.349395,104904075.830445,104894690.946285,104885680.656726,104877048.806074,104868799.109208,104860935.136612,104853460.298295,104846377.826525,104839690.757284,104833401.910393,104827513.868177,104822028.952613,104816949.200832,104812276.338878,104808011.753617,104804156.462646,104800711.082111,104797675.792249,104795050.300541,104792833.802294,104791024.938486,104789621.750698,104788621.632922,104788021.280052,104787816.632823,104788002.818958,104788574.090269,104789523.755441,104790844.108186,104792526.350476,104794560.510489,104796935.354924,104799638.295286,104802655.28772,104805970.725944,104809567.326813,104813426.007964,104817525.757022,104821843.491738,104826353.910438,104831029.332074,104835839.525158,104840751.524753,104845729.43669,104850734.228077,104855723.503107,104860651.263116,104865467.649727,104870118.669869,104874545.901336,104878686.17748,104882471.249495,104885827.424669,104888675.17883,104890928.741097,104892495.648904,104893276.271111,104893163.296844,104892041.187559,104889785.589599,104886262.704347,104881328.612829,104874828.551407,104866596.134924,104856452.523414,104844205.528152,104829648.652507,104812560.062698,104792701.48313,104769817.010554,104743631.840781,104713850.901116,104680157.381022,104642211.152812,104599647.073271,104552073.156164,104499068.604399,104440181.689251,104374927.462444,104302785.284928,104223196.153899,104135559.806753,104039231.577327,103933518.975608,103817677.957071,103690908.841659,103552351.834862,103401082.09412,103236104.272373,103056346.456598,102860653.40193,102647778.940642,102416377.419018,102164993.98258,101892053.489904,101595847.785243,101274520.99808,100926052.460286,100548236.734826,100138660.128675,99694672.9100095,99213356.2570005,98691482.7209968,98125468.6752119,97511316.8209741,96844546.3103565,96120107.3813279,95332276.5433266,94474527.2378152,93539369.4547345,92518149.9201344,91400802.0775054,90175532.0580974,88828423.0912835,87342936.3412724,85699281.1399799,83873622.4871837,81837089.3599526,79554544.7249537,76983076.2066123,74070154.9770637,70751346.8228278,66947198.5748911,62558022.3107754,57452491.1023169,51437818.5618939,44177501.3241698,34975866.3763601,22384680.1132053,5756788.07750557,0
"577",110878576.048876,110877639.082886,110877247.030093,110877409.277156,110878135.318572,110879434.753321,110881317.28096,110883792.697155,110886870.88857,110890561.827085,110894875.56328,110899822.219135,110905411.979872,110911655.084887,110918561.817691,110926142.494793,110934407.453428,110943367.038069,110953031.585605,110963411.409097,110974516.78,110986357.908747,110998944.923551,111012287.847317,111026396.572494,111041280.833746,111056950.178244,111073413.933434,111090681.172061,111108760.674276,111127660.886572,111147389.877343,111167955.288796,111189364.284933,111211623.495335,111234738.954392,111258716.035668,111283559.381013,111309272.824018,111335859.307394,111363320.793797,111391658.1696,111420871.14106,111450958.122303,111481916.114474,111513740.575375,111546425.278837,111579962.163027,111614341.166807,111649550.053208,111685574.218989,111722396.489179,111759996.895391,111798352.436621,111837436.821116,111877220.187779,111917668.805479,111958744.748449,112000405.545862,112042603.803454,112085286.794952,112128396.020814,112171866.731636,112215627.41332,112259599.230889,112303695.427549,112347820.675345,112391870.373421,112435729.889607,112479273.740654,112522364.706081,112564852.870173,112606574.586179,112647351.356303,112686988.620467,112725274.446278,112761978.111885,112796848.572717,112829612.802202,112859973.99562,112887609.62517,112912169.333037,112933272.64784,112950506.508105,112963422.574445,112971534.309724,112974313.803677,112971188.315014,112961536.499876,112944684.290446,112919900.381278,112886391.273195,112843295.815091,112789679.172101,112724526.133791,112646733.657569,112555102.51927,112448327.913773,112324988.811808,112183535.832857,112022277.335531,111839363.352679,111632766.904236,111400262.100733,111139398.296661,110847469.355485,110521476.833219,110158085.55669,109753569.6407,109303746.420606,108803895.025167,108248655.311959,107631901.539872,106946583.32744,106184523.954458,105336162.642268,104390222.722296,103333281.052005,102149204.946949,100818410.309653,99316877.3265499,97614836.6287894,95675007.7153355,93450231.7475311,90880292.8566216,87887667.751083,84371881.7069379,80202050.7693894,75206897.5977861,69160423.2700631,61757474.396553,52561280.7650542,40878424.8049517,25574958.8602893,6821032.83820735,0
"576.5",117061224.752747,117070148.764855,117079798.877714,117090189.300097,117101334.524637,117113249.33209,117125948.795384,117139448.283425,117153763.464643,117168910.310222,117184905.096989,117201764.40992,117219505.144214,117238144.506893,117257700.017867,117278189.510423,117299631.131058,117322043.338609,117345444.902598,117369854.900715,117395292.715372,117421778.029208,117449330.819487,117477971.351252,117507720.169136,117538598.087716,117570626.180259,117603825.76573,117638218.393907,117673825.828434,117710670.027623,117748773.122823,117788157.394132,117828845.243225,117870859.16305,117914221.704114,117958955.437073,118005082.911302,118052626.609088,118101608.895089,118152051.960633,118203977.762407,118257407.955065,118312363.81722,118368866.17023,118426935.289177,118486590.805332,118547851.599371,118610735.684534,118675260.078826,118741440.665312,118809292.039427,118878827.342176,118950058.077946,119022993.915557,119097642.47107,119174009.070688,119252096.49198,119331904.681461,119413430.446396,119496667.11849,119581604.186916,119668226.897899,119756515.817804,119846446.356412,119937988.246753,120031104.977532,120125753.17383,120221881.921345,120319432.029039,120418335.224555,120518513.276285,120619877.035392,120722325.390487,120825744.127012,120930004.682632,121034962.789151,121140456.990611,121246307.026232,121352312.065814,121458248.784016,121563869.258602,121668898.676221,121773032.827607,121875935.372088,121977234.849035,122076521.411215,122173343.251849,122267202.693418,122357551.901717,122443788.183093,122525248.816036,122601205.359806,122670857.372284,122733325.456024,122787643.534779,122832750.241648,122867479.273084,122890548.528622,122900547.81216,122895924.81409,122874969.020709,122835793.103287,122776311.217291,122694213.483889,122586935.719291,122451623.206808,122285086.950174,122083750.374729,121843583.813844,121560023.272732,121227868.816689,120841156.36523,120392994.511839,119875354.973532,119278801.024122,118592132.21357,117801914.978617,116891856.148715,115841957.982722,114627366.518013,113216785.829225,111570274.159389,109636157.839301,107346690.839509,104611955.254032,101311370.459818,97282152.7401535,92304391.9217257,86083640.2682744,78235112.9617235,68280566.5843385,55680654.8503076,39894324.5684979,19481018.0510082,0
"576",123521534.285426,123539846.994616,123559054.649881,123579175.856386,123600229.668923,123622235.604002,123645213.652101,123669184.29008,123694168.493711,123720187.750345,123747264.071669,123775420.006551,123804678.653942,123835063.675812,123866599.310093,123899310.383597,123933222.324877,123968361.176995,124004753.610148,124042426.934115,124081409.110475,124121728.764537,124163415.196916,124206498.394707,124251009.042168,124296978.530838,124344438.969002,124393423.190413,124443964.762155,124496097.991546,124549857.931945,124605280.38733,124662401.915494,124721259.829699,124781892.198604,124844337.844268,124908636.338008,124974827.99389,125042953.859565,125113055.704195,125185176.003125,125259357.918984,125335645.278809,125414082.546804,125494714.792256,125577587.652111,125662747.287666,125750240.334758,125840113.846789,125932415.229848,126027192.16911,126124492.545642,126224364.342601,126326855.539759,126432013.995159,126539887.312558,126650522.693236,126763966.77053,126880265.425342,126999463.580655,127121604.9729,127246731.897786,127374884.92797,127506102.599656,127640421.06493,127777873.706286,127918490.70946,128062298.590259,128209319.670668,128359571.499001,128513066.20835,128669809.807016,128829801.393936,128993032.291457,129159485.087041,129329132.574618,129501936.585446,129677846.697294,129856798.809709,130038713.571899,130223494.648505,130411026.807049,130601173.809308,130793776.087078,130988648.180881,131185575.917983,131384313.303617,131584579.096547,131786053.036882,131988371.690267,132191123.868222,132393845.57902,132596014.457134,132797043.611329,132996274.82165,133192971.003172,133386307.838603,133575364.461644,133759113.046959,133936407.128711,134105968.4255,134266371.891649,134416028.638771,134553166.271332,134675806.047423,134781736.1003,134868479.72258,134933257.402979,134972940.886997,134983996.968592,134962417.953887,134903634.690112,134802406.606801,134652681.199451,134447412.540811,134178324.34073,133835597.192133,133407451.007266,132879580.809265,132234384.711566,131449893.49747,130498266.10495,129343646.007104,127939067.666942,126221944.344181,124107445.610237,121478798.844886,118173342.878348,113963479.884276,108533948.319376,101465155.877836,92257240.237782,80492130.6324839,66273181.5679845,48840759.3194574,0
