Time,Activo,SPOT,absorption_score,exhaustion_score,failed_squeeze_flag,bullish_absorption,bearish_absorption,dealer_absorption
2026-08-26 17:32:42,QQQ,718.43,0.0,0.0,0,0,0,0
2026-08-26 17:33:43,QQQ,718.54,0.0,0.0,0,0,0,0
2026-08-26 17:34:43,QQQ,718.48,0.0,0.0,0,0,0,0
2026-08-26 17:35:43,QQQ,718.85,0.0,0.0,0,0,0,0
2026-08-26 17:36:43,QQQ,718.72,0.0,25.0,0,0,0,0
2026-08-26 17:37:42,QQQ,718.75,0.0,0.0,0,0,0,0
2026-08-26 17:38:42,QQQ,718.71,0.0,0.0,0,0,0,0
2026-08-26 17:39:42,QQQ,718.71,0.0,0.0,0,0,0,0
2026-08-26 17:40:42,QQQ,718.74,0.0,0.0,0,0,0,0
2026-08-26 17:41:42,QQQ,718.73,0.0,0.0,0,0,0,0
2026-08-26 17:42:42,QQQ,718.62,0.0,0.0,0,0,0,0
2026-08-26 17:43:42,QQQ,718.6,0.0,0.0,0,0,0,0
2026-08-26 17:44:42,QQQ,718.84,0.0,0.0,0,0,0,0
2026-08-26 17:45:42,QQQ,711.37,0.0,0.0,0,0,0,0
2026-08-26 17:46:42,QQQ,718.91,0.0,0.0,0,0,0,0
2026-08-26 17:47:42,QQQ,718.87,0.0,0.0,0,0,0,0
2026-08-26 17:48:42,QQQ,718.83,0.0,0.0,0,0,0,0
2026-08-26 17:49:42,QQQ,718.88,0.0,0.0,0,0,0,0
2026-08-26 17:50:42,QQQ,718.9,0.0,0.0,0,0,0,0
2026-08-26 17:51:42,QQQ,718.84,0.0,0.0,0,0,0,0
2026-08-26 17:52:42,QQQ,719.15,0.0,0.0,0,0,0,0
2026-08-26 17:53:42,QQQ,718.78,0.0,0.0,0,0,0,0
2026-08-26 17:54:42,QQQ,718.8,0.0,0.0,0,0,0,0
2026-08-26 17:55:42,QQQ,718.68,0.0,0.0,0,0,0,0
2026-08-26 17:56:42,QQQ,718.65,0.0,0.0,0,0,0,0
2026-08-26 17:57:42,QQQ,718.77,0.0,0.0,0,0,0,0
2026-08-26 17:58:42,QQQ,718.72,0.0,0.0,0,0,0,0
2026-08-26 17:59:42,QQQ,718.72,0.0,0.0,0,0,0,0
2026-08-26 18:00:42,QQQ,718.82,0.0,0.0,0,0,0,0
2026-08-26 18:01:42,QQQ,718.78,0.0,0.0,0,0,0,0
2026-08-26 18:02:42,QQQ,718.79,0.0,0.0,0,0,0,0
2026-08-26 18:03:42,QQQ,718.79,0.0,0.0,0,0,0,0
2026-08-26 18:04:42,QQQ,718.65,0.0,0.0,0,0,0,0
2026-08-26 18:05:42,QQQ,718.75,0.0,0.0,0,0,0,0
2026-08-26 18:06:42,QQQ,718.75,0.0,0.0,0,0,0,0
2026-08-26 18:07:42,QQQ,718.75,0.0,0.0,0,0,0,0
2026-08-26 18:08:42,QQQ,718.51,0.0,0.0,0,0,0,0
2026-08-26 18:09:42,QQQ,718.45,0.0,0.0,0,0,0,0
2026-08-26 18:10:42,QQQ,718.64,0.0,0.0,0,0,0,0
