Time,MAXGEX,MINGEX,MAXVEX,MINVEX,MAXDEX,MINDEX,ZERO,BAC,SAC,BAP,SAP,MAXCP,MINCP,LONGGAMMA,SHORTGAMMA,LONGCALLS,SHORTCALLS,LONGPUTS,SHORTPUTS,INV_BAC,INV_SAC,INV_BAP,INV_SAP,NET_CALL_FLOW,NET_PUT_FLOW,ZERO_OI,SPOT,VANNA_ZERO,CHARM_ZERO,HEDGE_ZERO
2026-09-08 19:35:00,,714.0,,717.0,722.0,714.0,719.91,,716.0,718.0,716.0,721.0,717.0,721.0,719.0,721.0,719.0,718.0,720.0,140856.0,197236.0,77347.0,351840.0,-56380.0,-274493.0,718.39,718.0,716.62,718.06,718.41
2026-09-08 19:36:00,,714.0,,717.0,722.0,714.0,720.0,,,,,721.0,717.0,721.0,719.0,721.0,719.0,718.0,720.0,140856.0,197236.0,77347.0,351840.0,-56380.0,-274493.0,718.45,717.94,716.55,717.89,718.47
2026-09-08 19:37:00,,714.0,,717.0,722.0,714.0,720.09,,,,,721.0,717.0,721.0,719.0,721.0,719.0,718.0,720.0,140856.0,197236.0,77347.0,351840.0,-56380.0,-274493.0,718.55,717.83,717.91,717.78,718.57
2026-09-08 19:38:00,,714.0,,717.0,722.0,714.0,720.08,,,,,721.0,717.0,721.0,719.0,721.0,719.0,718.0,720.0,140856.0,197236.0,77347.0,351840.0,-56380.0,-274493.0,718.54,717.84,717.92,717.79,718.56
2026-09-08 19:39:00,,714.0,,717.0,722.0,714.0,719.96,,,,,721.0,717.0,721.0,719.0,721.0,719.0,718.0,720.0,140856.0,197236.0,77347.0,351840.0,-56380.0,-274493.0,718.43,717.97,716.58,717.91,718.45
2026-09-08 19:40:00,,714.0,,717.0,722.0,714.0,719.69,,,,,721.0,717.0,721.0,719.0,721.0,719.0,718.0,720.0,140856.0,197236.0,77347.0,351840.0,-56380.0,-274493.0,718.2,718.19,718.04,716.69,718.21
2026-09-08 19:41:00,,714.0,,717.0,722.0,714.0,719.93,,,,,721.0,717.0,721.0,719.0,721.0,719.0,718.0,720.0,140856.0,197236.0,77347.0,351840.0,-56380.0,-274493.0,718.41,717.99,716.6,717.92,718.43
2026-09-08 19:42:00,,714.0,,717.0,722.0,714.0,719.75,,,,,721.0,717.0,721.0,719.0,721.0,719.0,718.0,720.0,140856.0,197236.0,77347.0,351840.0,-56380.0,-274493.0,718.25,718.14,716.73,718.0,718.27
2026-09-08 19:43:00,,714.0,,717.0,722.0,714.0,719.76,,,,,721.0,717.0,721.0,719.0,721.0,719.0,718.0,720.0,140856.0,197236.0,77347.0,351840.0,-56380.0,-274493.0,718.27,718.13,716.72,718.01,718.28
2026-09-08 19:44:00,,714.0,721.0,,722.0,714.0,719.56,,,,,721.0,717.0,721.0,719.0,721.0,719.0,718.0,720.0,140856.0,197236.0,77347.0,351840.0,-56380.0,-274493.0,718.07,718.3,718.16,718.01,718.07
2026-09-08 19:45:00,,714.0,721.0,,722.0,714.0,718.0,,,,,721.0,717.0,721.0,719.0,721.0,719.0,718.0,720.0,140856.0,197236.0,77347.0,351840.0,-56380.0,-274493.0,717.98,718.36,718.24,718.04,717.98
2026-09-08 19:46:00,,714.0,721.0,,722.0,714.0,718.05,,,,,721.0,717.0,721.0,719.0,721.0,719.0,718.0,720.0,140856.0,197236.0,77347.0,351840.0,-56380.0,-274493.0,717.91,718.39,718.28,718.06,717.92
2026-09-08 19:47:00,,714.0,721.0,,722.0,714.0,718.01,,,,,721.0,717.0,721.0,719.0,721.0,719.0,718.0,720.0,140856.0,197236.0,77347.0,351840.0,-56380.0,-274493.0,717.98,718.36,718.24,718.04,717.98
2026-09-08 19:48:00,,714.0,721.0,,722.0,714.0,718.0,,,,,721.0,717.0,721.0,719.0,721.0,719.0,718.0,720.0,140856.0,197236.0,77347.0,351840.0,-56380.0,-274493.0,717.98,718.36,718.24,718.04,717.98
2026-09-08 19:49:00,,714.0,721.0,,722.0,714.0,718.0,,,,,721.0,717.0,721.0,719.0,721.0,719.0,718.0,720.0,140856.0,197236.0,77347.0,351840.0,-56380.0,-274493.0,717.98,718.36,718.24,718.04,717.98
2026-09-08 19:50:00,,714.0,721.0,,722.0,714.0,718.07,,,,,721.0,717.0,721.0,719.0,721.0,719.0,718.0,720.0,140856.0,197236.0,77347.0,351840.0,-56380.0,-274493.0,717.89,718.4,718.3,718.06,717.9
2026-09-08 19:51:00,,714.0,721.0,,722.0,714.0,718.47,,,,,721.0,717.0,721.0,719.0,721.0,719.0,718.0,720.0,140856.0,197236.0,77347.0,351840.0,-56380.0,-274493.0,717.51,718.62,718.61,718.29,717.53
2026-09-08 19:52:00,,714.0,721.0,,722.0,714.0,718.47,,,,,721.0,717.0,721.0,719.0,721.0,719.0,718.0,720.0,140856.0,197236.0,77347.0,351840.0,-56380.0,-274493.0,717.51,718.62,718.61,718.29,717.53
2026-09-08 19:53:00,,714.0,721.0,,722.0,714.0,718.76,,,,,721.0,717.0,721.0,719.0,721.0,719.0,718.0,720.0,140856.0,197236.0,77347.0,351840.0,-56380.0,-274493.0,717.34,718.76,718.8,718.49,717.36
2026-09-08 19:54:00,,714.0,721.0,,722.0,714.0,718.97,,,,,721.0,717.0,721.0,719.0,721.0,719.0,718.0,720.0,140856.0,197236.0,77347.0,351840.0,-56380.0,-274493.0,717.24,718.85,718.91,718.63,717.26
2026-09-08 19:55:00,,714.0,721.0,,722.0,714.0,717.73,,,,,721.0,717.0,721.0,719.0,721.0,719.0,718.0,720.0,140856.0,197236.0,77347.0,351840.0,-56380.0,-274493.0,717.23,718.86,718.93,718.65,717.25
2026-09-08 19:56:00,,714.0,721.0,,722.0,714.0,717.73,,,,,721.0,717.0,721.0,719.0,721.0,719.0,718.0,720.0,140856.0,197236.0,77347.0,351840.0,-56380.0,-274493.0,717.23,718.86,718.93,718.64,717.25
2026-09-08 19:57:00,,714.0,721.0,,722.0,714.0,718.77,,,,,721.0,717.0,721.0,719.0,721.0,719.0,718.0,720.0,140856.0,197236.0,77347.0,351840.0,-56380.0,-274493.0,717.34,718.76,718.8,718.49,717.36
2026-09-08 19:58:00,,714.0,721.0,,722.0,714.0,718.67,,,,,721.0,717.0,721.0,719.0,721.0,719.0,718.0,720.0,140856.0,197236.0,77347.0,351840.0,-56380.0,-274493.0,717.38,718.72,718.75,718.43,717.4
2026-09-08 19:59:00,,714.0,721.0,,722.0,714.0,718.76,,,,,721.0,717.0,721.0,719.0,721.0,719.0,718.0,720.0,140856.0,197236.0,77347.0,351840.0,-56380.0,-274493.0,717.34,718.76,718.8,718.49,717.36
2026-09-08 20:00:00,,714.0,721.0,,722.0,714.0,717.73,,,,,721.0,717.0,721.0,719.0,721.0,719.0,718.0,720.0,140856.0,197236.0,77347.0,351840.0,-56380.0,-274493.0,717.22,718.87,718.94,718.66,717.24
2026-09-08 20:01:00,722.0,,721.0,,722.0,714.0,717.62,,,,,721.0,717.0,721.0,719.0,721.0,719.0,718.0,720.0,140856.0,197236.0,77347.0,351840.0,-56380.0,-274493.0,717.05,719.09,719.14,719.01,717.06
2026-09-08 20:02:00,722.0,,721.0,,722.0,714.0,717.68,,,,,721.0,717.0,721.0,719.0,721.0,719.0,718.0,720.0,140856.0,197236.0,77347.0,351840.0,-56380.0,-274493.0,717.15,718.96,719.03,718.81,717.16
2026-09-08 20:03:00,722.0,,721.0,,722.0,714.0,717.66,,,,,721.0,717.0,721.0,719.0,721.0,719.0,718.0,720.0,140856.0,197236.0,77347.0,351840.0,-56380.0,-274493.0,717.1,719.02,719.08,718.91,717.12
2026-09-08 20:04:00,722.0,,721.0,,722.0,714.0,717.67,,,,,721.0,717.0,721.0,719.0,721.0,719.0,718.0,720.0,140856.0,197236.0,77347.0,351840.0,-56380.0,-274493.0,717.13,718.98,719.05,718.84,717.15
2026-09-08 20:05:00,722.0,,721.0,,722.0,714.0,717.66,,,,,721.0,717.0,721.0,719.0,721.0,719.0,718.0,720.0,140856.0,197236.0,77347.0,351840.0,-56380.0,-274493.0,717.1,719.02,719.08,718.91,717.12
2026-09-08 20:06:00,722.0,,721.0,,722.0,714.0,717.71,,,,,721.0,717.0,721.0,719.0,721.0,719.0,718.0,720.0,140856.0,197236.0,77347.0,351840.0,-56380.0,-274493.0,717.19,718.91,718.98,718.73,717.21
