Time,Activo,SPOT,pin_probability,liquidity_void_score,dealer_trap_score,nearest_wall_strike,magnet_strike,wall_above_strike,wall_below_strike
2026-09-08 19:35:19,GLD,398.61,0.15,0.0,0.0,386.0,400.0,420.0,386.0
2026-09-08 19:36:09,GLD,398.54,0.15,0.0,0.0,386.0,400.0,420.0,386.0
2026-09-08 19:37:09,GLD,398.45,0.15,0.0,0.0,386.0,400.0,420.0,386.0
2026-09-08 19:38:09,GLD,398.39,0.15,0.0,0.0,386.0,400.0,420.0,386.0
2026-09-08 19:39:08,GLD,398.62,0.15,0.0,0.0,386.0,400.0,420.0,386.0
2026-09-08 19:40:08,GLD,398.85,0.15,0.0,0.0,386.0,400.0,420.0,386.0
2026-09-08 19:41:08,GLD,398.77,0.15,0.0,0.0,386.0,400.0,420.0,386.0
2026-09-08 19:42:08,GLD,398.83,0.15,0.0,0.0,386.0,400.0,420.0,386.0
2026-09-08 19:43:08,GLD,398.85,0.15,0.0,0.0,386.0,400.0,420.0,386.0
2026-09-08 19:44:08,GLD,399.15,0.15,0.0,0.0,386.0,400.0,420.0,386.0
2026-09-08 19:45:08,GLD,399.36,0.15,0.0,0.0,386.0,400.0,420.0,386.0
2026-09-08 19:46:08,GLD,399.43,0.15,0.0,0.0,386.0,400.0,420.0,386.0
2026-09-08 19:47:08,GLD,399.29,0.15,0.0,0.0,386.0,400.0,420.0,386.0
2026-09-08 19:48:08,GLD,399.44,0.15,0.0,0.0,386.0,400.0,420.0,386.0
2026-09-08 19:49:08,GLD,399.38,0.15,0.0,0.0,386.0,400.0,420.0,386.0
2026-09-08 19:50:08,GLD,399.54,0.15,0.0,0.0,386.0,400.0,420.0,386.0
2026-09-08 19:51:08,GLD,399.44,0.15,0.0,0.0,386.0,400.0,420.0,386.0
2026-09-08 19:52:08,GLD,399.57,0.15,0.0,0.0,386.0,400.0,420.0,386.0
2026-09-08 19:53:08,GLD,399.72,0.15,0.0,0.0,386.0,400.0,420.0,386.0
2026-09-08 19:54:08,GLD,399.84,0.15,0.0,0.0,386.0,400.0,420.0,386.0
2026-09-08 19:55:08,GLD,399.72,0.15,0.0,0.0,386.0,400.0,420.0,386.0
2026-09-08 19:56:08,GLD,399.72,0.15,0.0,0.0,386.0,400.0,420.0,386.0
2026-09-08 19:57:08,GLD,399.72,0.15,0.0,0.0,386.0,400.0,420.0,386.0
2026-09-08 19:58:08,GLD,399.85,0.15,0.0,0.0,386.0,400.0,420.0,386.0
2026-09-08 19:59:08,GLD,400.05,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:00:08,GLD,399.96,0.15,0.0,0.0,386.0,400.0,420.0,386.0
2026-09-08 20:01:08,GLD,399.72,0.15,0.0,0.0,386.0,400.0,420.0,386.0
2026-09-08 20:02:08,GLD,399.58,0.15,0.0,0.0,386.0,400.0,420.0,386.0
2026-09-08 20:03:08,GLD,399.59,0.15,0.0,0.0,386.0,400.0,420.0,386.0
2026-09-08 20:04:08,GLD,399.43,0.15,0.0,0.0,386.0,400.0,420.0,386.0
2026-09-08 20:05:08,GLD,399.64,0.15,0.0,0.0,386.0,400.0,420.0,386.0
2026-09-08 20:06:08,GLD,399.72,0.15,0.0,0.0,386.0,400.0,420.0,386.0
2026-09-08 20:07:09,GLD,400.0,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:08:19,GLD,400.25,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:09:15,GLD,400.15,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:10:11,GLD,400.39,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:11:10,GLD,400.36,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:12:08,GLD,400.34,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:13:08,GLD,400.4,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:14:08,GLD,400.39,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:15:08,GLD,400.5,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:16:08,GLD,400.29,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:17:08,GLD,400.24,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:18:08,GLD,400.12,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:19:08,GLD,400.33,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:20:08,GLD,400.33,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:21:08,GLD,400.29,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:22:08,GLD,400.33,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:23:08,GLD,400.32,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:24:08,GLD,400.38,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:25:08,GLD,400.62,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:26:08,GLD,400.6,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:27:08,GLD,400.6,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:28:08,GLD,400.76,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:29:08,GLD,400.87,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:30:08,GLD,400.89,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:31:08,GLD,400.99,0.55,0.0,0.0,400.0,401.0,420.0,400.0
2026-09-08 20:32:08,GLD,400.92,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:33:08,GLD,401.01,0.55,0.0,0.0,400.0,401.0,420.0,400.0
2026-09-08 20:34:08,GLD,401.16,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:35:08,GLD,401.34,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:36:08,GLD,401.28,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:37:08,GLD,401.3,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:38:08,GLD,401.34,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:39:08,GLD,401.11,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:40:08,GLD,401.14,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:41:08,GLD,401.24,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:42:08,GLD,401.21,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:43:08,GLD,401.32,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:44:08,GLD,401.34,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:45:08,GLD,401.24,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:46:08,GLD,401.41,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:47:08,GLD,401.19,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:48:08,GLD,401.16,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:49:08,GLD,401.04,0.55,0.0,0.0,400.0,401.0,420.0,400.0
2026-09-08 20:50:09,GLD,401.15,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:51:08,GLD,401.04,0.55,0.0,0.0,400.0,401.0,420.0,400.0
2026-09-08 20:52:08,GLD,400.9,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:53:08,GLD,400.85,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:54:08,GLD,400.94,0.55,0.0,0.0,400.0,401.0,420.0,400.0
2026-09-08 20:55:08,GLD,401.02,0.55,0.0,0.0,400.0,401.0,420.0,400.0
2026-09-08 20:56:08,GLD,401.05,0.55,0.0,0.0,400.0,401.0,420.0,400.0
2026-09-08 20:57:08,GLD,401.21,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 20:58:08,GLD,400.96,0.55,0.0,0.0,400.0,401.0,420.0,400.0
2026-09-08 20:59:08,GLD,400.79,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 21:00:08,GLD,400.98,0.55,0.0,0.0,400.0,401.0,420.0,400.0
2026-09-08 21:01:08,GLD,400.88,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 21:02:08,GLD,400.87,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 21:03:08,GLD,400.86,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 21:04:08,GLD,400.9,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 21:05:08,GLD,400.9,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 21:06:08,GLD,400.76,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 21:07:08,GLD,400.98,0.55,0.0,0.0,400.0,401.0,420.0,400.0
2026-09-08 21:08:08,GLD,400.95,0.55,0.0,0.0,400.0,401.0,420.0,400.0
2026-09-08 21:09:08,GLD,401.01,0.55,0.0,0.0,400.0,401.0,420.0,400.0
2026-09-08 21:10:09,GLD,401.16,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 21:11:08,GLD,401.15,0.55,0.0,0.0,400.0,400.0,420.0,400.0
2026-09-08 21:12:08,GLD,401.11,0.55,0.0,0.0,400.0,400.0,420.0,400.0
