592,6106.13
591,10014.09
590,47570.26
589,50555.16
588,45877.58
587,54773.55
586,107005.39
585,331312.90
584,163563.47
583,481474.96
582,655230.98
581,1128025.57
580,602904.94
579,735867.31
578,2023212.90
577,4680321.00
576,32396651.08
575,6235186.29
574,-1550547.31
573,-3313219.70
572,-1789748.10
571,-1008586.19
570,-1277610.03
569,-250963.83
568,-172295.04
567,-166483.71
566,-105289.01
565,-308396.36
564,-76010.50
563,-62039.84
562,-50129.82
561,-33885.28
560,-272741.94
559,-20964.29
558,-22683.59
