Time,MAXGEX,MINGEX,MAXVEX,MINVEX,MAXDEX,MINDEX,ZERO,BAC,SAC,BAP,SAP,MAXCP,MINCP,LONGGAMMA,SHORTGAMMA,LONGCALLS,SHORTCALLS,LONGPUTS,SHORTPUTS,INV_BAC,INV_SAC,INV_BAP,INV_SAP,NET_CALL_FLOW,NET_PUT_FLOW,ZERO_OI,SPOT
2026-06-14 16:58:00,30000.0,,30000.0,,30000.0,30400.0,30090.0,,,,,29440.0,29620.0,30100.0,30000.0,30100.0,30000.0,29700.0,29620.0,1672.0,2534.0,447.0,2048.0,-862.0,-1601.0,30090.0,30090.0
2026-06-14 16:59:00,30100.0,,,29620.0,30000.0,30400.0,30130.0,,,,,29440.0,29620.0,30100.0,30000.0,30100.0,30000.0,29700.0,29620.0,1738.0,2534.0,447.0,2048.0,-795.0,-1601.0,30130.0,30130.0
2026-06-14 17:00:00,30300.0,,30500.0,,29600.0,30700.0,30216.75,,,,,29900.0,29500.0,30100.0,30000.0,30100.0,30000.0,29700.0,29620.0,1798.0,2552.0,456.0,2066.0,-754.0,-1610.0,30216.75,30216.75
2026-06-14 17:01:00,30300.0,,30500.0,,29600.0,30700.0,30331.25,,,,,29900.0,29700.0,30100.0,30000.0,30100.0,30000.0,29700.0,29620.0,1826.0,2574.0,456.0,2066.0,-748.0,-1610.0,30331.25,30331.25
2026-06-14 17:02:00,31030.0,,31030.0,,31030.0,31030.0,30330.75,,,,,31030.0,31030.0,31030.0,31030.0,31030.0,30000.0,29700.0,31030.0,32826.0,2574.0,456.0,33056.0,30252.0,-32600.0,30330.75,30330.75
2026-06-14 17:06:00,30500.0,,30300.0,,30000.0,29620.0,30338.75,,,,,29900.0,29560.0,30400.0,30300.0,30400.0,30300.0,29620.0,29560.0,91.0,2100.0,8.0,664.0,-2009.0,-656.0,30338.75,30338.75
2026-06-14 17:07:00,30500.0,,30350.0,,30000.0,29620.0,30300.74,,,,,29900.0,29560.0,30320.0,30300.0,30320.0,30300.0,30050.0,29560.0,104.0,2100.0,14.0,668.0,-1997.0,-654.0,30300.26,30358.25
2026-06-14 17:08:00,30500.0,,30300.0,,30000.0,29620.0,30339.75,,,,,29900.0,29560.0,30320.0,30300.0,30320.0,30300.0,30050.0,29560.0,104.0,2100.0,14.0,669.0,-1997.0,-655.0,30339.75,30339.75
2026-06-14 17:09:00,30500.0,,30350.0,,30000.0,29620.0,30310.0,,,,,29900.0,29560.0,30320.0,30300.0,30320.0,30300.0,30050.0,29560.0,104.0,2104.0,14.0,669.0,-2000.0,-655.0,30310.0,30359.25
2026-06-14 17:10:00,30500.0,,30350.0,,30000.0,29620.0,30372.0,,,,,29900.0,29560.0,30320.0,30300.0,30320.0,30300.0,30050.0,29560.0,105.0,2105.0,14.0,669.0,-2000.0,-655.0,30372.0,30372.0
2026-06-14 17:11:00,30500.0,,30350.0,,30000.0,29620.0,30290.0,,,,,29900.0,29700.0,30320.0,30300.0,30320.0,30300.0,30050.0,29560.0,106.0,2136.0,15.0,669.0,-2030.0,-654.0,30377.0,30377.0
