582,11345.35
581,16064.81
580,157759.49
579,38661.87
578,86153.15
577,99872.16
576,222003.01
575,892389.88
574,1002863.13
573,1998056.40
572,7446705.00
571,17504550.27
570,38281627.13
569,1058552.67
568,-4020707.22
567,-2959514.67
566,-1782118.39
565,-1444391.56
564,-559492.62
563,-325312.05
562,-276789.14
561,-108417.07
560,-313235.42
559,-103016.89
558,-68266.13
557,-66551.93
556,-49834.56
555,-99058.84
554,-45126.97
553,-24183.19
552,-19367.10
551,-11524.32
550,-69214.50
549,-6658.11
548,-2101.24
