23850,16.03
23825,00.94
23800,02.32
23775,07.24
23750,33.87
23725,04.69
23700,127.76
23675,07.12
23650,175.34
23625,01.83
23600,703.84
23575,01.91
23550,789.05
23525,03.92
23500,1506.17
23475,05.29
23450,3641.09
23425,-00.35
23400,-601.97
23375,-04.05
23350,322.23
23325,-02.17
23300,-1093.54
23275,-01.39
23250,-590.74
23225,-07.72
23200,-413.05
23175,-00.73
23150,-421.67
23125,00.42
23100,-225.15
23075,-01.04
23050,-89.06
23025,-02.50
23000,-139.28
22975,-01.37
22950,-68.12
22925,-00.77
22900,-69.76
22875,-00.81
22850,-17.30
22825,-00.25
22800,-12.43
22775,-00.22
22750,-09.06
22725,-01.09
22700,-10.58
22675,-00.21
22650,-02.12
22625,-00.07
22600,-16.97
22575,00.00
22550,-00.83
