Time,Activo,Strike,Type,Contracts,Premium,Price,IV,Delta,Gamma,DealerState,SPOT,Side,Rel,Moneyness
2026-08-17 08:32:10,SPY,777.0,UNUSUAL_CALL_VOL,6980,575850.0,0.82,12.06,0.421,0.153773,LONG_GAMMA,776.46,UAC,ATM,0.54
2026-08-17 08:35:03,SPY,780.0,UNUSUAL_CALL_VOL,6000,45000.0,0.08,13.51,0.057,0.040569,LONG_GAMMA,775.48,UAC,ABOVE,4.52
2026-08-17 08:35:03,SPY,778.0,UNUSUAL_CALL_VOL,5970,152235.0,0.26,12.54,0.173,0.097192,LONG_GAMMA,775.48,UAC,ABOVE,2.52
2026-08-17 08:35:03,SPY,777.0,UNUSUAL_CALL_VOL,10010,495495.0,0.49,12.69,0.289,0.128262,LONG_GAMMA,775.48,UAC,ABOVE,1.52
2026-08-17 08:35:03,SPY,776.0,PUT_BLOCK_SELL,13460,1837290.0,1.37,12.86,-0.571,0.14545,LONG_GAMMA,775.48,SAP,ATM,0.52
2026-08-17 08:35:03,SPY,775.0,PUT_BLOCK_SELL,13239,1198130.0,0.91,13.35,-0.427,0.140004,LONG_GAMMA,775.48,SAP,ATM,-0.48
2026-08-17 08:35:03,SPY,774.0,UNUSUAL_PUT_VOL,6605,392998.0,0.59,14.07,-0.304,0.1184,LONG_GAMMA,775.48,UAP,BELOW,-1.48
2026-08-17 08:35:03,SPY,773.0,UNUSUAL_PUT_VOL,6539,251752.0,0.39,14.79,-0.208,0.092435,LONG_GAMMA,775.48,UAP,BELOW,-2.48
2026-08-17 08:36:08,SPY,775.0,UNUSUAL_PUT_VOL,5737,461828.0,0.81,13.45,-0.392,0.136233,LONG_GAMMA,775.74,UAP,ATM,-0.74
2026-08-17 08:36:08,SPY,773.0,UNUSUAL_PUT_VOL,9353,322678.0,0.34,15.03,-0.189,0.08576,LONG_GAMMA,775.74,UAP,BELOW,-2.74
2026-08-17 08:40:26,SPY,777.0,UNUSUAL_CALL_VOL,7374,283899.0,0.39,11.5,0.266,0.137029,SHORT_GAMMA,775.47,UAC,ABOVE,1.53
2026-08-17 08:40:26,SPY,776.0,UNUSUAL_CALL_VOL,5953,437546.0,0.73,11.73,0.42,0.159874,SHORT_GAMMA,775.47,UAC,ATM,0.53
2026-08-17 08:40:26,SPY,776.0,UNUSUAL_PUT_VOL,6179,781644.0,1.27,11.67,-0.581,0.160662,SHORT_GAMMA,775.47,UAP,ATM,0.53
2026-08-17 08:40:26,SPY,775.0,PUT_BLOCK_SELL,17597,1416558.0,0.81,12.18,-0.421,0.154106,SHORT_GAMMA,775.47,SAP,ATM,-0.47
2026-08-17 08:40:26,SPY,774.0,UNUSUAL_PUT_VOL,5510,289275.0,0.53,13.17,-0.292,0.125044,SHORT_GAMMA,775.47,UAP,BELOW,-1.47
2026-08-17 08:40:26,SPY,773.0,UNUSUAL_PUT_VOL,9557,310602.0,0.33,13.87,-0.193,0.094696,SHORT_GAMMA,775.47,UAP,BELOW,-2.47
2026-08-17 08:44:27,SPY,776.0,UNUSUAL_CALL_VOL,6943,531140.0,0.77,11.9,0.419,0.158359,SHORT_GAMMA,775.46,UAC,ATM,0.54
2026-08-17 08:44:27,SPY,775.0,UNUSUAL_PUT_VOL,5506,421209.0,0.77,11.71,-0.419,0.160998,SHORT_GAMMA,775.46,UAP,ATM,-0.46
2026-08-17 08:47:08,SPY,775.0,UNUSUAL_PUT_VOL,7016,585836.0,0.83,11.48,-0.453,0.167104,SHORT_GAMMA,775.25,UAP,ATM,-0.25
2026-08-17 08:49:07,SPY,777.0,UNUSUAL_CALL_VOL,5771,262580.0,0.46,10.69,0.312,0.160676,SHORT_GAMMA,775.89,UAC,ATM,1.11
2026-08-17 08:49:07,SPY,776.0,UNUSUAL_CALL_VOL,6343,542326.0,0.85,10.73,0.486,0.180282,SHORT_GAMMA,775.89,UAC,ATM,0.11
2026-08-17 08:49:07,SPY,776.0,UNUSUAL_PUT_VOL,6204,660726.0,1.06,12.15,-0.512,0.159235,SHORT_GAMMA,775.89,UAP,ATM,0.11
2026-08-17 08:49:07,SPY,775.0,UNUSUAL_PUT_VOL,13983,859954.0,0.61,11.99,-0.354,0.150549,SHORT_GAMMA,775.89,UAP,ATM,-0.89
2026-08-17 08:49:07,SPY,774.0,UNUSUAL_PUT_VOL,11339,436552.0,0.39,12.92,-0.235,0.115339,SHORT_GAMMA,775.89,UAP,BELOW,-1.89
2026-08-17 08:49:07,SPY,773.0,UNUSUAL_PUT_VOL,8213,201218.0,0.24,13.92,-0.154,0.082555,SHORT_GAMMA,775.89,UAP,BELOW,-2.89
2026-08-17 08:49:07,SPY,769.0,UNUSUAL_PUT_VOL,9471,61562.0,0.07,18.93,-0.037,0.020832,SHORT_GAMMA,775.89,UAP,BELOW,-6.89
2026-08-17 08:51:15,SPY,778.0,UNUSUAL_CALL_VOL,7156,132386.0,0.18,10.69,0.154,0.107995,SHORT_GAMMA,775.73,UAC,ABOVE,2.27
2026-08-17 08:51:15,SPY,777.0,UNUSUAL_CALL_VOL,6091,240595.0,0.4,10.57,0.284,0.15598,SHORT_GAMMA,775.73,UAC,ABOVE,1.27
2026-08-17 08:51:15,SPY,776.0,UNUSUAL_CALL_VOL,10961,849478.0,0.78,10.73,0.456,0.179858,SHORT_GAMMA,775.73,UAC,ATM,0.27
