strike,oi_c,oi_p,vol_c,vol_p,oi_net,vol_net,gex,vex,dex,inv_gex,inv_vex_call,inv_vex_put,inv_net
98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.0,816.0,0.0,6.0,0.0,816.0,6.0,6959.886708216368,51.17563756041446,232.36479944448556,0.9456044883202468,0.9456044883202468,0.0,6.0
94.0,342.0,0.0,0.0,0.0,342.0,0.0,17483.938921944726,0.0,1131.5167058709376,0.0,0.0,0.0,0.0
93.0,81.0,0.0,0.0,0.0,81.0,0.0,4792.059905540605,0.0,315.52421724805083,0.0,0.0,0.0,0.0
92.0,38.0,0.0,4.0,0.0,38.0,4.0,2501.430972776917,263.3085234502018,162.4870839245886,2.5659743943272084,2.5659743943272084,0.0,4.0
91.0,224.0,0.0,9.0,0.0,224.0,9.0,2726.1651887402013,109.53342276188309,76.22126094677597,0.8677761691847543,0.8677761691847543,0.0,7.0
90.0,1893.0,3.0,100.0,0.0,1890.0,100.0,25573.604852193403,1350.9564105754635,378.3510621786262,-58.61575588356762,-58.61575588356762,0.0,-22.0
89.0,53.0,0.0,0.0,0.0,53.0,0.0,802.5868875961517,0.0,20.12054663935127,0.0,0.0,0.0,0.0
88.0,584.0,0.0,60.0,0.0,584.0,60.0,25888.494314086853,2659.776813091115,865.5656744827633,-17.091892188364056,-17.091892188364056,0.0,-14.0
87.0,1087.0,0.0,25.0,0.0,1087.0,25.0,47736.60629348598,1097.8980288290245,1409.8664402316563,-6.097158431862987,-6.097158431862987,0.0,-6.0
86.0,1127.0,8.0,99.0,0.0,1119.0,99.0,48721.91330298208,4279.919624663023,454.67518345534097,51.610081360915736,51.610081360915736,0.0,46.0
85.0,5682.0,262.0,3902.0,35.0,5420.0,3867.0,377627.7702422086,259328.32796288244,-15996.055563898533,-2278.873257613949,-2315.045410844915,36.17215323096547,-1056.0
84.0,1216.0,16.0,2892.0,1.0,1200.0,2891.0,105683.63008808749,251346.26497923443,1163.495748531251,-5512.219729112987,-5515.6414559647055,3.4217268517177226,-2018.0
83.0,1359.0,144.0,1667.0,13.0,1215.0,1654.0,130378.49877245123,187136.13959460877,-9750.56769536926,-1022.8309108139933,-1057.655275204535,34.82436439054184,-188.0
82.0,3081.0,1243.0,2012.0,25.0,1838.0,1987.0,620819.3181950871,405416.5752056201,-105480.64906541203,-1529.6644863825659,-1527.4791900825867,-2.1852962999791146,-276.0
81.0,2039.0,173.0,2770.0,97.0,1866.0,2673.0,576223.8896693715,808224.5442301616,4832.979201480407,-14259.513943879721,-13799.264042846284,-460.24990103343737,-1863.0
80.0,10563.0,1259.0,5187.0,80.0,9304.0,5107.0,3744628.044474812,2051438.3674574613,63209.411103316874,3080.300038700021,2612.5612976739685,467.73874102605254,276.0
