Time,Activo,Type,Direction,NumStrikes,TotalContracts,TotalPremium,IsLadder,SPOT
2026-08-16 16:59:27,TLT,BEARISH_PUT_SWEEP,BEARISH,5,24612,5928874.0,True,82.04
2026-08-17 00:00:27,TLT,BEARISH_PUT_SWEEP,BEARISH,5,24612,5928874.0,True,82.11
2026-08-17 08:37:09,TLT,HEDGE_CHASE_SWEEP,BULLISH,,,,,81.72
2026-08-17 09:29:09,TLT,HEDGE_CHASE_SWEEP,BEARISH,,,,,81.78
2026-08-17 09:51:09,TLT,HEDGE_CHASE_SWEEP,BEARISH,,,,,81.8
2026-08-17 10:22:22,TLT,HEDGE_CHASE_SWEEP,BULLISH,,,,,81.69
2026-08-17 10:23:10,TLT,HEDGE_CHASE_SWEEP,BEARISH,,,,,81.69
2026-08-17 11:04:52,TLT,HEDGE_CHASE_SWEEP,BEARISH,,,,,81.64
2026-08-17 11:21:17,TLT,HEDGE_CHASE_SWEEP,BEARISH,,,,,81.66
2026-08-17 11:32:46,TLT,HEDGE_CHASE_SWEEP,BEARISH,,,,,81.66
2026-08-17 12:21:09,TLT,HEDGE_CHASE_SWEEP,BEARISH,,,,,81.53
2026-08-17 12:43:09,TLT,HEDGE_CHASE_SWEEP,BEARISH,,,,,81.4
2026-08-17 14:10:10,TLT,HEDGE_CHASE_SWEEP,BEARISH,,,,,81.39
