strike,inv_gex,inv_vex_call,inv_vex_put,long_calls,short_calls,long_puts,short_puts,inv_net
54.0000,1.6759,0.0000,1.6759,0.0000,0.0000,13.0000,4.0000,-9.0000
55.0000,-0.5790,0.0000,-0.5790,4.0000,3.0000,20.0000,25.0000,6.0000
56.0000,-5.4846,0.0000,-5.4846,0.0000,0.0000,17.5000,43.5000,26.0000
57.0000,1.1488,0.0000,1.1488,0.5000,0.5000,9.5000,4.5000,-5.0000
58.0000,9.3332,-0.0000,9.3332,0.5000,50.5000,46.0000,26.0000,-70.0000
59.0000,-21.5541,0.6505,-22.2047,1.5000,3.5000,90.5000,189.5000,97.0000
60.0000,-198.2273,152.1438,-350.3711,448.0000,97.0000,133.0000,1426.0000,1644.0000
61.0000,-9.3224,-0.5397,-8.7827,0.0000,1.0000,23.0000,47.0000,23.0000
62.0000,22.5706,1.5290,21.0416,6.5000,3.5000,68.0000,17.0000,-48.0000
63.0000,11.6376,44.2419,-32.6043,49.5000,6.5000,86.0000,160.0000,117.0000
64.0000,-29.0858,-23.2068,-5.8789,25.0000,35.0000,145.5000,161.5000,6.0000
65.0000,-22.1675,-0.9023,-21.2651,53.5000,60.5000,328.5000,395.5000,60.0000
66.0000,-39.2847,41.5161,-80.8008,425.5000,18.5000,147.0000,250.0000,510.0000
67.0000,92.3421,10.1930,82.1491,47.5000,39.5000,265.0000,192.0000,-65.0000
68.0000,474.9389,-11.7842,486.7231,76.0000,75.0000,582.5000,330.5000,-251.0000
69.0000,103.3202,8.0627,95.2574,50.0000,46.0000,186.0000,143.0000,-39.0000
70.0000,7.7788,-95.7377,103.5165,220.5000,246.5000,1154.5000,1178.5000,-2.0000
71.0000,-789.4210,66.9967,-856.4178,63.5000,46.5000,219.0000,495.0000,293.0000
72.0000,384.0527,-302.8929,686.9456,37.5000,109.5000,971.0000,818.0000,-225.0000
73.0000,6290.4984,1789.4171,4501.0814,384.5000,67.5000,1240.0000,441.0000,-482.0000
74.0000,-110.2984,-384.5979,274.2995,90.0000,146.0000,1324.5000,1270.5000,-110.0000
75.0000,4773.1763,-880.9937,5654.1700,292.0000,385.0000,1801.0000,1155.0000,-739.0000
76.0000,5339.2314,-2427.2506,7766.4820,313.5000,568.5000,1601.5000,793.5000,-1063.0000
77.0000,2753.3300,3588.5237,-835.1937,1768.5000,1394.5000,851.5000,932.5000,455.0000
78.0000,5570.4525,4462.0194,1108.4331,1756.5000,1305.5000,398.0000,291.0000,344.0000
79.0000,309.1657,343.5867,-34.4210,1395.5000,1367.5000,30.0000,33.0000,31.0000
80.0000,3080.3000,2612.5613,467.7387,2759.0000,2428.0000,67.5000,12.5000,276.0000
81.0000,-14259.5139,-13799.2640,-460.2499,420.0000,2350.0000,15.0000,82.0000,-1863.0000
82.0000,-1529.6645,-1527.4792,-2.1853,867.5000,1144.5000,12.0000,13.0000,-276.0000
83.0000,-1022.8309,-1057.6553,34.8244,745.5000,921.5000,12.5000,0.5000,-188.0000
84.0000,-5512.2197,-5515.6415,3.4217,437.5000,2454.5000,1.0000,0.0000,-2018.0000
85.0000,-2278.8733,-2315.0454,36.1722,1430.0000,2472.0000,24.5000,10.5000,-1056.0000
86.0000,51.6101,51.6101,0.0000,72.5000,26.5000,0.0000,0.0000,46.0000
87.0000,-6.0972,-6.0972,0.0000,9.5000,15.5000,0.0000,0.0000,-6.0000
88.0000,-17.0919,-17.0919,0.0000,23.0000,37.0000,0.0000,0.0000,-14.0000
90.0000,-58.6158,-58.6158,0.0000,39.0000,61.0000,0.0000,0.0000,-22.0000
91.0000,0.8678,0.8678,0.0000,8.0000,1.0000,0.0000,0.0000,7.0000
92.0000,2.5660,2.5660,0.0000,4.0000,0.0000,0.0000,0.0000,4.0000
95.0000,0.9456,0.9456,0.0000,6.0000,0.0000,0.0000,0.0000,6.0000
