strike,inv_gex,inv_vex_call,inv_vex_put,long_calls,short_calls,long_puts,short_puts,inv_net
17.0000,-0.0000,-0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-1.0000
18.0000,0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,0.0000
20.0000,24.9418,0.0000,24.9418,0.0000,0.0000,5.0000,0.0000,-5.0000
22.0000,12.8133,-21.8056,34.6190,3.0000,3.0000,4.0000,0.0000,-4.0000
23.0000,243.3561,246.9347,-3.5785,44.0000,28.0000,2.0000,2.0000,16.0000
23.5000,4891.2201,2994.7628,1896.4573,92.0000,28.0000,64.0000,23.0000,23.0000
24.0000,-6356.9415,-4973.7086,-1383.2329,325.0000,432.0000,16.5000,44.5000,-79.0000
24.5000,11760.8683,10194.0691,1566.7991,273.5000,37.5000,43.5000,3.5000,196.0000
25.0000,-2322.6362,-2452.9786,130.3424,45.5000,164.5000,5.0000,0.0000,-124.0000
25.5000,-180.5410,-180.5410,0.0000,58.0000,71.0000,0.5000,0.5000,-13.0000
26.0000,-140.1929,-140.1929,0.0000,17.5000,32.5000,0.0000,0.0000,-15.0000
26.5000,4.6234,4.6234,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
27.0000,13.7024,4.7507,8.9517,3.5000,1.5000,1.0000,0.0000,1.0000
29.0000,1.1659,1.1659,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
35.0000,0.0000,0.0000,0.0000,10.0000,11.0000,0.0000,0.0000,-1.0000
