Time,Activo,Type,Direction,NumStrikes,TotalContracts,TotalPremium,IsLadder,SPOT
2026-08-16 16:59:26,TQQQ,BULLISH_CALL_SWEEP,BULLISH,3,18606,1416151.0,True,76.77
2026-08-16 16:59:26,TQQQ,VOL_CRUSH_SWEEP,NEUTRAL,,,1594181.0,,76.77
2026-08-17 00:00:27,TQQQ,BULLISH_CALL_SWEEP,BULLISH,3,18606,1416151.0,True,77.5
2026-08-17 00:00:27,TQQQ,VOL_CRUSH_SWEEP,NEUTRAL,,,1594181.0,,77.5
2026-08-17 09:06:46,TQQQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,77.16
2026-08-17 09:07:11,TQQQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,77.13
2026-08-17 09:48:54,TQQQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,77.41
2026-08-17 10:00:09,TQQQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,77.58
2026-08-17 10:01:09,TQQQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,77.52
2026-08-17 10:11:10,TQQQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,77.74
2026-08-17 11:13:10,TQQQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,77.32
2026-08-17 11:27:09,TQQQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,77.3
2026-08-17 12:07:17,TQQQ,HEDGE_CHASE_SWEEP,BEARISH,,,,,76.98
2026-08-17 12:18:09,TQQQ,HEDGE_CHASE_SWEEP,BEARISH,,,,,76.67
2026-08-17 12:19:09,TQQQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,76.75
2026-08-17 12:43:09,TQQQ,HEDGE_CHASE_SWEEP,BEARISH,,,,,76.66
2026-08-17 13:21:59,TQQQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,76.45
2026-08-17 13:48:34,TQQQ,HEDGE_CHASE_SWEEP,BEARISH,,,,,76.61
