strike,inv_gex,inv_vex_call,inv_vex_put,long_calls,short_calls,long_puts,short_puts,inv_net
65.0000,-0.7584,-0.7584,0.0000,0.5000,1.5000,0.0000,0.0000,-1.0000
66.0000,0.8127,0.8127,0.0000,1.5000,0.5000,0.0000,0.0000,1.0000
69.0000,-0.1052,-0.1052,0.0000,2.0000,2.0000,0.0000,0.0000,0.0000
70.0000,2.3765,2.3765,0.0000,23.0000,21.0000,0.0000,0.0000,2.0000
71.0000,0.0988,0.0988,0.0000,3.0000,3.0000,0.0000,0.0000,0.0000
75.0000,-28.3629,0.0000,-28.3629,0.0000,0.0000,0.0000,51.0000,51.0000
77.0000,-34.8265,0.0000,-34.8265,0.0000,0.0000,0.0000,32.0000,32.0000
78.0000,5113.0207,119.9394,4993.0813,29.5000,2.5000,1853.0000,256.0000,-1570.0000
79.0000,3286.8613,169.6259,3117.2354,24.0000,1.0000,1320.0000,811.0000,-486.0000
80.0000,5810.3683,-3699.5144,9509.8826,35.5000,312.5000,1763.0000,1028.0000,-1012.0000
81.0000,14241.3149,-7316.4925,21557.8074,39.5000,268.5000,4464.0000,3570.0000,-1123.0000
82.0000,401055.9327,393144.6852,7911.2475,15798.5000,4308.5000,2257.0000,1955.0000,11188.0000
83.0000,37202.7814,36576.9903,625.7911,4703.0000,2176.0000,875.5000,827.5000,2479.0000
84.0000,-25081.3723,1815.4829,-26896.8552,1249.0000,622.0000,177.0000,10736.0000,11186.0000
85.0000,-40066.9041,1074.9620,-41141.8661,559.0000,0.0000,37.5000,12975.5000,13497.0000
86.0000,7026.9911,488.0133,6538.9779,364.0000,0.0000,2916.0000,0.0000,-2552.0000
87.0000,56.2193,36.0223,20.1969,35.0000,0.0000,7.0000,0.0000,28.0000
88.0000,3603.7543,1.5808,3602.1735,2.0000,0.0000,2698.0000,4.0000,-2692.0000
89.0000,1.8747,1.8747,0.0000,3.0000,0.0000,0.0000,0.0000,3.0000
90.0000,3.9551,3.9551,0.0000,8.0000,0.0000,0.0000,0.0000,8.0000
91.0000,0.4269,0.4269,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
92.0000,1.0971,1.0971,0.0000,3.0000,0.0000,0.0000,0.0000,3.0000
93.0000,1.2239,1.2239,0.0000,4.0000,0.0000,0.0000,0.0000,4.0000
94.0000,0.5546,0.5546,0.0000,2.0000,0.0000,0.0000,0.0000,2.0000
99.0000,0.1606,0.1606,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
100.0000,57.7582,57.7582,0.0000,384.0000,0.0000,0.0000,0.0000,384.0000
