strike,oi_c,oi_p,vol_c,vol_p,oi_net,vol_net,gex,vex,dex,inv_gex,inv_vex_call,inv_vex_put,inv_net
103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0,1.0,0.0,0.0,0.0,1.0,0.0,9.067064410359027,0.0,0.27760533933744447,0.0,0.0,0.0,0.0
100.0,5524.0,0.0,384.0,0.0,5524.0,384.0,54116.566905199514,3761.9047233158244,1594.4570518705525,57.758165139265984,57.758165139265984,0.0,384.0
99.0,823.0,0.0,1.0,0.0,823.0,1.0,8756.386116939224,10.639594309768194,247.74503737145704,0.16064868682846742,0.16064868682846742,0.0,1.0
98.0,6961.0,0.0,0.0,0.0,6961.0,0.0,80831.17839857303,0.0,2190.4096855383864,0.0,0.0,0.0,0.0
97.0,2203.0,0.0,0.0,0.0,2203.0,0.0,28080.305413281585,0.0,726.7259562698259,0.0,0.0,0.0,0.0
96.0,2019.0,0.0,0.0,0.0,2019.0,0.0,28440.964684335988,0.0,700.7450546101278,0.0,0.0,0.0,0.0
95.0,1676.0,0.0,0.0,0.0,1676.0,0.0,26301.978637017823,0.0,614.7818378893181,0.0,0.0,0.0,0.0
94.0,19763.0,0.0,2.0,0.0,19763.0,2.0,348004.53488210664,35.21778423135219,7680.862600321236,0.5546385446790141,0.5546385446790141,0.0,2.0
93.0,10425.0,6.0,4.0,0.0,10419.0,4.0,207837.96077294048,79.93476751056423,3740.904129408918,1.223945807504513,1.223945807504513,0.0,4.0
92.0,36426.0,20.0,3.0,0.0,36406.0,3.0,834659.725524371,68.8934328891064,14288.295415152083,1.0970755645606731,1.0970755645606731,0.0,3.0
91.0,20878.0,0.0,1.0,0.0,20878.0,1.0,558841.4581244569,26.767001538675014,10060.345192767021,0.4269478783986357,0.4269478783986357,0.0,1.0
90.0,24342.0,1.0,8.0,0.0,24341.0,8.0,772034.9733085117,253.7692595303064,12696.824169765287,3.955149168949908,3.955149168949908,0.0,8.0
89.0,44837.0,31.0,3.0,0.0,44806.0,3.0,1720988.4683938327,115.44477357584768,23078.741843671905,1.8746567533728298,1.8746567533728298,0.0,3.0
88.0,24664.0,1019.0,2.0,2702.0,23645.0,-2700.0,1007529.5033665324,-461896.8797095385,-81276.91400221261,3603.7542999940792,1.580846036955644,3602.1734539571235,-2692.0
87.0,45813.0,18.0,35.0,7.0,45795.0,28.0,2831501.0529992697,682.7711513616723,32276.55787320776,56.21927665910678,36.02234441247581,20.196932246630972,28.0
86.0,80540.0,1091.0,364.0,2916.0,79449.0,-2552.0,6499183.929539051,-764646.3994086531,-32562.19091521584,7026.991123021444,488.01325815149886,6538.977864869945,-2552.0
85.0,67129.0,12436.0,559.0,13013.0,54693.0,-12454.0,3699707.7164892717,-4779190.268132246,-1088743.6513337297,-40066.904101167376,1074.9619773891188,-41141.86607855649,13497.0
84.0,38882.0,37625.0,1871.0,10913.0,1257.0,-9042.0,-13321649.711950094,-5813476.618663935,-3383417.1149814213,-25081.3722855476,1815.482917165894,-26896.855202713494,11186.0
83.0,53486.0,57739.0,6879.0,1703.0,-4253.0,5176.0,-13061822.131206457,3956663.305529203,-4818176.804016777,37202.781385139795,36576.99030560346,625.7910795363314,2479.0
82.0,12699.0,40943.0,20107.0,4212.0,-28244.0,15895.0,-61321479.277853616,37310526.889229655,-2525591.9692887682,401055.9327056542,393144.6851912645,7911.247514389572,11188.0
81.0,626.0,70310.0,308.0,8034.0,-69684.0,-7726.0,-156298563.3106642,-17309969.02399087,-2352536.5561081073,14241.314949855558,-7316.492485612531,21557.807435468072,-1123.0
80.0,2057.0,71015.0,348.0,2791.0,-68958.0,-2443.0,-73147328.3548598,-2601315.3601313983,-635236.9727149864,5810.368271489871,-3699.514358734827,9509.882630224698,-1012.0
79.0,300.0,14226.0,25.0,2131.0,-13926.0,-2106.0,-5710435.617221568,-855401.258280554,-26707.251493764375,3286.8612933055056,169.6258912737775,3117.235402031728,-486.0
78.0,402.0,4717.0,32.0,2109.0,-4315.0,-2077.0,-927088.949776617,-414507.22812781116,29981.111882721605,5113.020706367494,119.93942899737213,4993.081277370122,-1570.0
77.0,48.0,10472.0,0.0,32.0,-10424.0,-32.0,-752637.1077850563,-2299.8842101911578,-2912.254263332977,-34.82651412288741,0.0,-34.82651412288741,32.0
76.0,43.0,2228.0,0.0,0.0,-2185.0,0.0,-115352.24506087422,0.0,2900.4203193208446,0.0,0.0,0.0,0.0
75.0,120.0,12662.0,0.0,51.0,-12542.0,-51.0,-495622.58461252425,-1996.2685053892542,5074.364095126624,-28.362897169302336,0.0,-28.362897169302336,51.0
74.0,33.0,1560.0,0.0,0.0,-1527.0,0.0,-47981.17999739267,0.0,2541.8968824056697,0.0,0.0,0.0,0.0
73.0,0.0,602.0,0.0,0.0,-602.0,0.0,-14954.606361921555,0.0,-263.3694278686189,0.0,0.0,0.0,0.0
72.0,0.0,1774.0,0.0,0.0,-1774.0,0.0,-36324.32890621463,0.0,-704.9323881596333,0.0,0.0,0.0,0.0
71.0,107.0,57.0,6.0,0.0,50.0,6.0,-978.2414544264567,0.0,10679.267882594699,0.09881202351390517,0.09881202351390517,0.0,0.0
70.0,121.0,3544.0,44.0,0.0,-3423.0,44.0,-51767.32701057669,2.1929663746129133e-07,10910.0846306644,2.376496715161924,2.376496715161924,0.0,2.0
69.0,0.0,101.0,4.0,0.0,-101.0,4.0,-1269.766266454358,1.0308573192910322e-10,-31.45949741815828,-0.10519649216587412,-0.10519649216587412,0.0,0.0
68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.1850086630910327e-19,0.0,0.8126834899615962,0.8126834899615962,0.0,1.0
65.0,0.0,2440.0,2.0,0.0,-2440.0,2.0,-18367.17764892871,1.0171905839665224e-22,-587.7515900752495,-0.7583795009383487,-0.7583795009383487,0.0,-1.0
64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.0,2648.0,0.0,0.0,-2648.0,0.0,-11918.32506396113,0.0,-492.249909653371,0.0,0.0,0.0,0.0
59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
