strike,inv_gex,inv_vex_call,inv_vex_put,long_calls,short_calls,long_puts,short_puts,inv_net
14.0000,0.3517,0.3517,0.0000,4.0000,1.0000,0.0000,0.0000,3.0000
15.0000,-2.1085,-2.1085,0.0000,2.5000,3.5000,0.0000,0.0000,-1.0000
16.0000,6.7024,6.7024,0.0000,4.0000,1.0000,0.0000,0.0000,3.0000
17.0000,-54.3177,-33.4169,-20.9008,1.0000,8.0000,0.0000,12.0000,5.0000
18.0000,-1661.0661,-80.4830,-1580.5832,9.5000,13.5000,22.0000,307.0000,281.0000
19.0000,-4820.1766,-4793.7349,-26.4418,95.0000,325.0000,271.5000,282.5000,-219.0000
19.5000,-377.2230,1040.2176,-1417.4407,269.5000,233.5000,789.0000,877.0000,124.0000
20.0000,12473.9228,13183.1269,-709.2040,873.5000,464.5000,828.0000,843.0000,424.0000
20.5000,13752.0466,11362.6736,2389.3729,1158.0000,791.0000,575.5000,486.5000,278.0000
21.0000,27784.0386,25979.5702,1804.4684,1396.0000,415.0000,146.5000,72.5000,907.0000
21.5000,-21797.0496,-22273.9930,476.9434,342.0000,1413.0000,74.5000,49.5000,-1096.0000
22.0000,-22182.1250,-21945.3899,-236.7351,424.5000,1758.5000,46.5000,58.5000,-1322.0000
22.5000,-10928.9057,-10928.9057,0.0000,246.5000,1149.5000,1.0000,0.0000,-904.0000
23.0000,2712.5733,2911.7891,-199.2158,455.0000,147.0000,68.0000,92.0000,332.0000
23.5000,-232.6881,-232.6881,0.0000,7.0000,39.0000,0.0000,0.0000,-32.0000
24.0000,924.9144,918.5789,6.3355,223.0000,59.0000,22.0000,22.0000,164.0000
24.5000,118.4997,118.4997,0.0000,36.5000,11.5000,0.0000,0.0000,25.0000
25.0000,505.1770,490.5095,14.6675,922.5000,789.5000,9.5000,26.5000,150.0000
25.5000,-103.3156,-103.3156,0.0000,13.0000,40.0000,0.0000,0.0000,-27.0000
26.0000,-28.9397,-28.9397,0.0000,1.0000,11.0000,0.0000,0.0000,-10.0000
26.5000,7.2912,7.2912,0.0000,5.5000,2.5000,0.5000,0.5000,3.0000
27.0000,28.9760,28.9760,-0.0000,19.0000,7.0000,1.0000,2.0000,13.0000
27.5000,0.0000,0.0000,0.0000,0.0000,8.0000,0.0000,0.0000,-8.0000
28.0000,1.6907,1.6907,0.0000,8.5000,52.5000,1.0000,2.0000,-43.0000
28.5000,0.0000,0.0000,0.0000,4.0000,140.0000,0.0000,0.0000,-136.0000
29.0000,0.0000,0.0000,0.0000,0.5000,1.5000,0.5000,0.5000,-1.0000
29.5000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.5000,2.5000,2.0000
30.0000,-0.0000,0.0000,-0.0000,184.0000,61.0000,17.5000,17.5000,123.0000
30.5000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-1.0000
