Time,Activo,Strike,Type,Contracts,Premium,Price,IV,Delta,Gamma,DealerState,SPOT,Side,Rel,Moneyness
2026-08-17 08:31:09,TLT,83.0,UNUSUAL_CALL_VOL,1588,8734.0,0.06,11.47,0.124,0.201364,LONG_GAMMA,81.76,UAC,ABOVE,1.24
2026-08-17 08:35:06,TLT,83.0,UNUSUAL_CALL_VOL,555,3052.0,0.06,11.61,0.121,0.196609,SHORT_GAMMA,81.73,UAC,ABOVE,1.27
2026-08-17 08:40:28,TLT,82.0,UNUSUAL_PUT_VOL,862,43100.0,0.5,10.08,-0.588,0.436908,LONG_GAMMA,81.75,UAP,ABOVE,0.25
2026-08-17 08:40:28,TLT,80.0,UNUSUAL_PUT_VOL,800,3600.0,0.04,14.19,-0.073,0.11041,LONG_GAMMA,81.75,UAP,BELOW,-1.75
2026-08-17 09:17:46,TLT,82.0,UNUSUAL_CALL_VOL,652,19886.0,0.3,11.62,0.435,0.384435,SHORT_GAMMA,81.78,UAC,ABOVE,0.22
2026-08-17 10:09:55,TLT,81.0,UNUSUAL_PUT_VOL,1376,19952.0,0.15,11.32,-0.228,0.304779,LONG_GAMMA,81.68,UAP,BELOW,-0.68
2026-08-17 11:12:09,TLT,81.0,UNUSUAL_PUT_VOL,1000,15500.0,0.15,11.29,-0.242,0.317643,SHORT_GAMMA,81.63,UAP,BELOW,-0.63
2026-08-17 11:14:10,TLT,82.0,UNUSUAL_CALL_VOL,500,11750.0,0.23,11.3,0.375,0.385175,LONG_GAMMA,81.63,UAC,ABOVE,0.37
2026-08-17 12:00:07,TLT,84.0,UNUSUAL_CALL_VOL,630,315.0,0.01,12.36,0.015,0.03549,LONG_GAMMA,81.58,UAC,ABOVE,2.42
2026-08-17 12:50:15,TLT,82.0,UNUSUAL_CALL_VOL,1017,17798.0,0.17,11.76,0.298,0.341892,LONG_GAMMA,81.41,UAC,ABOVE,0.59
2026-08-17 12:50:15,TLT,81.0,UNUSUAL_PUT_VOL,521,12243.0,0.23,11.79,-0.325,0.354304,LONG_GAMMA,81.41,UAP,BELOW,-0.41
2026-08-17 12:56:30,TLT,78.0,UNUSUAL_PUT_VOL,1040,1560.0,0.01,20.08,-0.022,0.030134,LONG_GAMMA,81.35,UAP,BELOW,-3.35
2026-08-17 13:02:44,TLT,82.0,UNUSUAL_CALL_VOL,526,8942.0,0.17,11.74,0.292,0.339872,LONG_GAMMA,81.39,UAC,ABOVE,0.61
2026-08-17 13:15:33,TLT,82.0,UNUSUAL_PUT_VOL,1030,75705.0,0.73,9.88,-0.745,0.377905,LONG_GAMMA,81.39,UAP,ABOVE,0.61
2026-08-17 13:15:33,TLT,81.0,UNUSUAL_PUT_VOL,1017,23899.0,0.23,11.6,-0.329,0.362926,LONG_GAMMA,81.39,UAP,BELOW,-0.39
2026-08-17 13:28:31,TLT,82.0,UNUSUAL_CALL_VOL,601,10217.0,0.17,11.77,0.292,0.33975,LONG_GAMMA,81.39,UAC,ABOVE,0.61
2026-08-17 13:35:10,TLT,82.0,UNUSUAL_CALL_VOL,11024,192920.0,0.17,11.8,0.297,0.341931,LONG_GAMMA,81.41,UAC,ABOVE,0.59
2026-08-17 13:48:34,TLT,82.0,UNUSUAL_CALL_VOL,692,11418.0,0.17,11.56,0.29,0.345301,LONG_GAMMA,81.39,UAC,ABOVE,0.61
2026-08-17 13:55:24,TLT,82.0,UNUSUAL_CALL_VOL,1500,24750.0,0.17,11.76,0.286,0.337702,LONG_GAMMA,81.38,UAC,ABOVE,0.62
2026-08-17 14:09:10,TLT,78.0,UNUSUAL_PUT_VOL,812,1218.0,0.01,20.38,-0.022,0.029706,LONG_GAMMA,81.39,UAP,BELOW,-3.39
2026-08-17 14:18:02,TLT,88.0,PUT_BLOCK_BUY,2698,1780680.0,6.6,33.72,-0.985,0.013387,LONG_GAMMA,81.42,BAP,ABOVE,6.58
2026-08-17 14:18:02,TLT,86.0,PUT_BLOCK_BUY,2906,1336760.0,4.6,24.86,-0.98,0.022379,LONG_GAMMA,81.42,BAP,ABOVE,4.58
2026-08-17 14:18:02,TLT,85.0,PUT_BLOCK_SELL,12940,4658400.0,3.6,20.22,-0.977,0.03183,LONG_GAMMA,81.42,SAP,ABOVE,3.58
2026-08-17 14:18:02,TLT,84.0,PUT_BLOCK_SELL,10500,2719500.0,2.59,12.53,-0.99,0.025043,LONG_GAMMA,81.42,SAP,ABOVE,2.58
2026-08-17 14:48:31,TLT,81.0,UNUSUAL_PUT_VOL,1030,23175.0,0.23,11.7,-0.319,0.357808,LONG_GAMMA,81.42,UAP,BELOW,-0.42
2026-08-17 15:05:14,TLT,83.0,UNUSUAL_CALL_VOL,1692,4230.0,0.03,12.0,0.063,0.121672,LONG_GAMMA,81.37,UAC,ABOVE,1.63
2026-08-17 15:05:14,TLT,82.0,UNUSUAL_CALL_VOL,787,12986.0,0.17,11.88,0.285,0.335737,LONG_GAMMA,81.37,UAC,ABOVE,0.63
2026-08-17 15:05:14,TLT,81.0,UNUSUAL_PUT_VOL,951,23300.0,0.24,11.86,-0.337,0.361686,LONG_GAMMA,81.37,UAP,BELOW,-0.37
