strike,inv_gex,inv_vex_call,inv_vex_put,long_calls,short_calls,long_puts,short_puts,inv_net
22.0000,0.0000,0.0000,0.0000,6.5000,1.5000,0.0000,0.0000,5.0000
25.0000,0.0000,0.0000,0.0000,3.5000,3.5000,0.0000,0.0000,0.0000
28.0000,-0.5708,0.0000,-0.5708,0.5000,1.5000,0.5000,1.5000,0.0000
30.0000,-12.0541,0.0000,-12.0541,75.0000,75.0000,0.0000,13.0000,13.0000
31.0000,41.1217,0.0000,41.1217,0.0000,0.0000,18.0000,3.0000,-15.0000
32.0000,3.2302,0.0000,3.2302,0.0000,4.0000,3.0000,3.0000,-4.0000
33.0000,-18.5969,-11.9238,-6.6731,13.5000,7.5000,42.0000,46.0000,10.0000
34.0000,602.0955,305.7154,296.3800,50.5000,25.5000,54.0000,28.0000,-1.0000
35.0000,-3165.6322,-1175.2095,-1990.4227,237.5000,289.5000,204.5000,317.5000,61.0000
36.0000,-14615.6372,-18146.5186,3530.8814,1715.0000,2580.0000,307.5000,144.5000,-1028.0000
37.0000,-268.7250,-66.9329,-201.7921,1387.5000,1415.5000,56.5000,63.5000,-21.0000
38.0000,-1831.9562,-925.4492,-906.5070,501.0000,587.0000,16.5000,98.5000,-4.0000
39.0000,628.4844,514.9857,113.4987,289.5000,246.5000,22.5000,9.5000,30.0000
40.0000,3953.1203,3872.2792,80.8411,1521.5000,836.5000,50.0000,38.0000,673.0000
41.0000,42.7029,42.7029,0.0000,54.0000,37.0000,1.0000,0.0000,16.0000
42.0000,49.1234,49.1234,0.0000,97.5000,61.5000,1.0000,1.0000,36.0000
43.0000,6.0944,6.0944,0.0000,3.0000,0.0000,0.5000,0.5000,3.0000
44.0000,-166.1867,-162.8860,-3.3007,4.5000,121.5000,0.0000,1.0000,-116.0000
45.0000,-36.3877,-36.3877,0.0000,30.5000,53.5000,20.5000,19.5000,-24.0000
46.0000,-1.4531,-1.4531,0.0000,0.0000,1.0000,1.5000,1.5000,-1.0000
47.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000
48.0000,0.0847,0.0847,0.0000,2.5000,2.5000,0.5000,0.5000,0.0000
49.0000,0.3255,0.3255,0.0000,7.0000,4.0000,5.0000,5.0000,3.0000
50.0000,-25.4817,-25.4817,0.0000,3.0000,50.0000,1.0000,1.0000,-47.0000
51.0000,2.2575,2.2575,0.0000,25.0000,23.0000,2.0000,2.0000,2.0000
55.0000,0.0000,0.0000,0.0000,11.0000,2.0000,1.0000,1.0000,9.0000
