strike,inv_gex,inv_vex_call,inv_vex_put,long_calls,short_calls,long_puts,short_puts,inv_net
180.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000
195.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2.0000,0.0000
205.0000,-0.0162,0.0000,-0.0162,0.0000,0.0000,0.0000,1.0000,1.0000
215.0000,0.0000,0.0000,0.0000,2.0000,2.0000,0.0000,0.0000,0.0000
220.0000,-1.1623,-0.6539,-0.5084,2.0000,8.0000,0.0000,22.0000,16.0000
225.0000,0.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,0.0000
230.0000,0.2643,0.0000,0.2643,1.0000,1.0000,2.0000,2.0000,0.0000
240.0000,0.7234,0.0000,0.7234,0.0000,0.0000,3.0000,0.0000,-3.0000
245.0000,0.0000,0.0000,0.0000,2.5000,2.5000,0.0000,0.0000,0.0000
250.0000,3.3233,0.0000,3.3233,0.0000,0.0000,12.0000,1.0000,-11.0000
255.0000,0.0000,0.0000,0.0000,43.0000,0.0000,0.0000,0.0000,43.0000
260.0000,0.8939,0.0000,0.8939,0.0000,0.0000,2.5000,0.5000,-2.0000
265.0000,-0.7335,0.0000,-0.7335,0.0000,0.0000,0.0000,3.0000,3.0000
270.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,3.0000,0.0000
275.0000,-1.4506,1.9239,-3.3744,2.0000,0.0000,22.5000,26.5000,6.0000
280.0000,55.5990,62.4367,-6.8378,47.0000,1.0000,39.5000,49.5000,56.0000
285.0000,9.6852,0.0000,9.6852,0.0000,0.0000,13.5000,8.5000,-5.0000
290.0000,157.3135,3.1523,154.1612,2.5000,1.5000,95.0000,37.0000,-57.0000
295.0000,-89.1864,8.7912,-97.9776,15.0000,13.0000,36.0000,59.0000,25.0000
300.0000,-170.3408,-190.2946,19.9538,68.0000,118.0000,17.5000,11.5000,-56.0000
305.0000,-109.9985,-109.9985,0.0000,134.0000,154.0000,0.0000,0.0000,-20.0000
310.0000,-120.0185,-120.0185,0.0000,76.5000,122.5000,0.0000,0.0000,-46.0000
315.0000,0.0000,0.0000,0.0000,13.0000,13.0000,0.0000,0.0000,0.0000
320.0000,-2.6261,-2.6261,0.0000,0.0000,3.0000,0.0000,0.0000,-3.0000
345.0000,0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,0.0000
350.0000,-0.6661,-0.6661,0.0000,0.0000,3.0000,0.0000,0.0000,-3.0000
355.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,4.0000,0.0000
360.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,4.0000,0.0000
375.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2.0000,0.0000
380.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2.0000,0.0000
