Time,MAXGEX,MINGEX,MAXVEX,MINVEX,MAXDEX,MINDEX,ZERO,BAC,SAC,BAP,SAP,MAXCP,MINCP,LONGGAMMA,SHORTGAMMA,LONGCALLS,SHORTCALLS,LONGPUTS,SHORTPUTS,INV_BAC,INV_SAC,INV_BAP,INV_SAP,NET_CALL_FLOW,NET_PUT_FLOW,ZERO_OI,SPOT,VANNA_ZERO,CHARM_ZERO,HEDGE_ZERO
2026-08-16 16:59:00,,61.0,62.0,,57.0,61.0,61.0,,,,,62.0,60.0,60.0,62.0,60.0,62.0,60.0,58.0,12.0,14.0,21.0,3.0,-2.0,18.0,60.36,60.79,61.8,61.85,60.38
2026-08-16 17:00:00,,61.0,62.0,,57.0,61.0,61.0,,,,,62.0,60.0,60.0,62.0,60.0,62.0,60.0,58.0,12.0,14.0,21.0,3.0,-2.0,18.0,60.36,60.79,61.8,61.85,60.38
2026-08-16 17:01:00,,61.0,62.0,,57.0,61.0,61.0,,,,,62.0,60.0,60.0,62.0,60.0,62.0,60.0,58.0,12.0,14.0,21.0,3.0,-2.0,18.0,60.36,60.79,61.8,61.85,60.38
2026-08-16 17:02:00,,61.0,62.0,,57.0,61.0,61.0,,,,,62.0,60.0,60.0,62.0,60.0,62.0,60.0,58.0,12.0,14.0,21.0,3.0,-2.0,18.0,60.36,60.79,61.8,61.85,60.38
2026-08-16 17:03:00,,61.0,62.0,,57.0,61.0,61.0,,,,,62.0,60.0,60.0,62.0,60.0,62.0,60.0,58.0,12.0,14.0,21.0,3.0,-2.0,18.0,60.36,60.79,61.8,61.85,60.38
2026-08-16 17:04:00,,61.0,62.0,,57.0,61.0,61.0,,,,,62.0,60.0,60.0,62.0,60.0,62.0,60.0,58.0,12.0,14.0,21.0,3.0,-2.0,18.0,60.36,60.79,61.8,61.85,60.38
2026-08-16 17:05:00,,61.0,62.0,,57.0,61.0,61.0,,,,,62.0,60.0,60.0,62.0,60.0,62.0,60.0,58.0,12.0,14.0,21.0,3.0,-2.0,18.0,60.36,60.79,61.8,61.85,60.38
2026-08-16 17:06:00,,61.0,62.0,,57.0,61.0,61.0,,,,,62.0,60.0,60.0,62.0,60.0,62.0,60.0,58.0,12.0,14.0,21.0,3.0,-2.0,18.0,60.36,60.79,61.8,61.85,60.38
2026-08-16 17:07:00,,61.0,62.0,,57.0,61.0,61.0,,,,,62.0,60.0,60.0,62.0,60.0,62.0,60.0,58.0,12.0,14.0,21.0,3.0,-2.0,18.0,60.36,60.79,61.8,61.85,60.38
2026-08-16 17:08:00,,61.0,62.0,,57.0,61.0,61.0,,,,,62.0,60.0,60.0,62.0,60.0,62.0,60.0,58.0,12.0,14.0,21.0,3.0,-2.0,18.0,60.36,60.79,61.8,61.85,60.38
2026-08-16 17:09:00,,61.0,62.0,,57.0,61.0,61.0,,,,,62.0,60.0,60.0,62.0,60.0,62.0,60.0,58.0,12.0,14.0,21.0,3.0,-2.0,18.0,60.36,60.79,61.8,61.85,60.38
2026-08-16 17:10:00,,61.0,62.0,,57.0,61.0,61.0,,,,,62.0,60.0,60.0,62.0,60.0,62.0,60.0,58.0,12.0,14.0,21.0,3.0,-2.0,18.0,60.36,60.79,61.8,61.85,60.38
2026-08-16 17:11:00,,61.0,62.0,,57.0,61.0,61.0,,,,,62.0,60.0,60.0,62.0,60.0,62.0,60.0,58.0,12.0,14.0,21.0,3.0,-2.0,18.0,60.36,60.79,61.8,61.85,60.38
2026-08-16 17:12:00,,61.0,62.0,,57.0,61.0,61.0,,,,,62.0,60.0,60.0,62.0,60.0,62.0,60.0,58.0,12.0,14.0,21.0,3.0,-2.0,18.0,60.36,60.79,61.8,61.85,60.38
