2025-05-11 18:05:00,1285333188.11066,3090608149.05183,477530.378929399,968189,2247220.77884198,3935100.19,26969.9213570927,520860.05
2025-05-11 18:06:00,1285362163.54314,3091126756.37709,832.039019315231,-234129,-363043.260813516,-746398.06,-3488.104584397,-95431.34
2025-05-11 18:07:00,1285439523.39893,3091053014.21169,0,0,0,0,0,0
2025-05-11 18:08:00,1285465850.34572,3091524982.08606,0,0,0,0,0,0
2025-05-11 18:09:00,1285505314.95852,3091072213.5265,0,0,0,0,0,0
2025-05-11 18:10:00,1285173200.57161,3090391136.47242,0,0,0,0,0,0
2025-05-11 18:11:00,1285203114.09176,3090929259.42252,0,0,0,0,0,0
2025-05-11 18:12:00,1285462063.01143,3090764081.52435,0,0,0,0,0,0
2025-05-11 18:13:00,1285487582.02783,3090416719.95129,0,0,0,0,0,0
2025-05-11 18:14:00,1285514072.68987,3090892616.00816,0,0,0,0,0,0
2025-05-11 18:15:00,1285388706.15177,3089941840.37973,0,0,0,0,0,0
2025-05-11 18:16:00,1285415981.0363,3090432926.06593,0,0,0,0,0,0
2025-05-11 18:17:00,1285454337.40357,3089993821.56477,0,0,0,0,0,0
2025-05-11 18:18:00,1285534270.19114,3089689887.6617,0,0,0,0,0,0
2025-05-11 18:19:00,1285562055.78966,3090190926.62157,0,0,0,0,0,0
2025-05-11 18:20:00,1285600868.91948,3089992720.65587,0,0,0,0,0,0
2025-05-11 18:21:00,1285453597.07904,3089115480.20991,0,0,0,0,0,0
2025-05-11 18:22:00,1285479884.3805,3089590559.80721,0,0,0,0,0,0
2025-05-11 18:23:00,1285550352.19983,3089232042.60486,0,0,0,0,0,0
2025-05-11 18:24:00,1285576821.60296,3089711167.06731,0,0,0,0,0,0
2025-05-11 18:25:00,1285721868.62843,3089100738.32887,0,0,0,0,0,0
2025-05-11 18:26:00,1285410139.35194,3088694753.55398,0,0,0,0,0,0
2025-05-11 18:27:00,1285436610.83455,3089175084.02509,0,0,0,0,0,0
2025-05-11 18:28:00,1285419772.8812,3088758197.46092,0,0,0,0,0,0
2025-05-11 18:29:00,1285446676.38668,3089246997.11625,0,0,0,0,0,0
2025-05-11 18:30:00,1285697333.58554,3089104038.574,0,0,0,0,0,0
2025-05-11 18:31:00,1285568925.79909,3088536957.45779,0,0,0,0,0,0
2025-05-11 18:32:00,1285596749.46627,3089043073.5323,0,0,0,0,0,0
2025-05-11 18:33:00,1285459865.26253,3088482743.86845,0,0,0,0,0,0
2025-05-11 18:34:00,1285531726.29537,3088060489.30898,0,0,0,0,0,0
2025-05-11 18:35:00,1285559084.36744,3088559353.38467,0,0,0,0,0,0
2025-05-11 18:36:00,1285698478.97011,3088103508.07422,0,0,0,0,0,0
2025-05-11 18:37:00,1285724987.32939,3088587496.80402,0,0,0,0,0,0
2025-05-11 18:38:00,1285462775.75898,3087754576.60224,0,0,0,0,0,0
2025-05-11 18:39:00,1285478882.57626,3087376542.51427,0,0,0,0,0,0
2025-05-11 18:40:00,1285505390.39681,3087861875.73884,0,0,0,0,0,0
2025-05-11 18:41:00,1285776666.56889,3087862090.45486,0,0,0,0,0,0
2025-05-11 18:42:00,1285803174.33902,3088348088.00133,0,0,0,0,0,0
2025-05-11 18:43:00,1285637858.65081,3087603463.43772,0,0,0,0,0,0
2025-05-11 18:45:00,1285402440.2735,3087029262.95774,0,0,0,0,0,0
2025-05-11 18:46:00,1285428952.55087,3087516428.80194,0,0,0,0,0,0
2025-05-11 18:47:00,1285659034.17977,3087353887.93248,0,0,0,0,0,0
2025-05-11 18:48:00,1285538354.8477,3086683858.28773,0,0,0,0,0,0
2025-05-11 18:49:00,1285564893.48372,3087172362.32563,0,0,0,0,0,0
2025-05-11 18:50:00,1285060439.16682,3086402245.32747,0,0,0,0,0,0
2025-05-11 18:51:00,1285088332.97345,3086916790.76866,0,0,0,0,0,0
2025-05-11 18:52:00,1285220435.80735,3086875683.24768,0,0,0,0,0,0
2025-05-11 18:53:00,1285336729.64234,3086223305.16879,0,0,0,0,0,0
2025-05-11 18:54:00,1285364571.00317,3086737764.77349,0,0,0,0,0,0
2025-05-11 18:55:00,1285260720.26359,3086369115.75688,0,0,0,0,0,0
2025-05-11 18:56:00,1285287172.82309,3086858794.6486,0,0,0,0,0,0
2025-05-11 18:57:00,1285116374.28687,3086198028.59344,0,0,0,0,0,0
2025-05-11 18:58:00,1285282905.63099,3085566228.46362,0,0,0,0,0,0
2025-05-11 18:59:00,1285309440.01675,3086058466.46471,0,0,0,0,0,0
2025-05-11 19:00:00,3806679863.20006,12052597847.859,0,0,0,0,0,0
2025-05-11 19:01:00,3734056271.47968,12376787997.0313,0,0,0,0,0,0
2025-05-11 19:02:00,3952542160.54754,13159747825.5448,0,0,0,0,0,0
2025-05-11 19:03:00,3735651089.51279,12377134717.0037,0,0,0,0,0,0
2025-05-11 19:04:00,3799927915.38737,12759927342.8369,0,0,0,0,0,0
2025-05-11 19:05:00,3819380778.45989,12875156091.7503,0,0,0,0,0,0
2025-05-11 19:06:00,3980355120.7098,13315610425.6517,0,0,0,0,0,0
2025-05-11 19:07:00,3980290526.43608,13314180945.6605,0,0,0,0,0,0
2025-05-11 19:08:00,3648444853.00774,9745752360.12401,0,0,0,0,0,0
2025-05-11 19:09:00,3753888206.84616,10968424741.0747,0,0,0,0,0,0
2025-05-11 19:10:00,3754096265.58808,10968861786.765,0,0,0,0,0,0
2025-05-11 19:11:00,3992288839.20748,13363249199.3469,0,0,0,0,0,0
2025-05-11 19:12:00,3728887499.14851,10864675945.8282,0,0,0,0,0,0
2025-05-11 19:13:00,3952347038.49964,13315527718.6111,0,0,0,0,0,0
2025-05-11 19:14:00,3813088755.54943,12841150381.1575,0,0,0,0,0,0
2025-05-11 19:15:00,3807219487.2563,12804846287.1824,0,0,0,0,0,0
2025-05-11 19:16:00,3695571520.06437,12164205857.0176,0,0,0,0,0,0
2025-05-11 19:17:00,3793881518.64325,12137385331.3664,0,0,0,0,0,0
2025-05-11 19:18:00,3695826176.68209,12164663537.4356,0,0,0,0,0,0
2025-05-11 19:19:00,3696070937.22981,12165671861.2874,0,0,0,0,0,0
2025-05-11 19:20:00,3807218231.98792,12808792155.0913,0,0,0,0,0,0
2025-05-11 19:21:00,3820149617.90793,12884203452.9138,0,0,0,0,0,0
2025-05-11 19:22:00,3741145960.35768,12426308213.6598,0,0,0,0,0,0
2025-05-11 19:23:00,3761251494.67134,12542025527.2684,0,0,0,0,0,0
2025-05-11 19:24:00,3721985251.90076,12315203632.6809,0,0,0,0,0,0
2025-05-11 19:25:00,3739893586.9692,10919495513.2783,0,0,0,0,0,0
2025-05-11 19:26:00,3981594972.09337,13327466239.4105,0,0,0,0,0,0
2025-05-11 19:27:00,3986687595.58168,13351574403.8211,0,0,0,0,0,0
2025-05-11 19:28:00,3829423060.41889,11591529573.5426,0,0,0,0,0,0
2025-05-11 19:29:00,3995572879.23516,13328863232.6087,0,0,0,0,0,0
2025-05-11 19:30:00,3824963231.13752,11530259216.4245,0,0,0,0,0,0
2025-05-11 19:31:00,3828671073.47579,11303705266.6809,0,0,0,0,0,0
2025-05-11 19:32:00,3894840982.01814,11499731338.7341,0,0,0,0,0,0
2025-05-11 19:33:00,3843591088.41655,11379842082.2681,0,0,0,0,0,0
2025-05-11 19:34:00,3940799651.22261,11724593424.4348,0,0,0,0,0,0
2025-05-11 19:35:00,3975139383.7162,11898696327.0817,0,0,0,0,0,0
2025-05-11 19:36:00,3936845831.32427,11701154007.1777,0,0,0,0,0,0
2025-05-11 19:37:00,3951465846.27082,11777945875.0803,0,0,0,0,0,0
2025-05-11 19:38:00,3975613093.83841,11902110977.6785,0,0,0,0,0,0
2025-05-11 19:39:00,3983036810.23896,11947831346.2051,0,0,0,0,0,0
2025-05-11 19:40:00,3993924937.93197,12026228115.249,0,0,0,0,0,0
2025-05-11 19:41:00,3994220960.46204,12027820403.7664,0,0,0,0,0,0
2025-05-11 19:42:00,3970214104.09071,11991793273.1209,0,0,0,0,0,0
2025-05-11 19:43:00,3994361057.29262,12030362697.9742,0,0,0,0,0,0
2025-05-11 19:44:00,3994410703.94285,12030878388.0146,0,0,0,0,0,0
2025-05-11 19:45:00,3994549631.20871,12030380332.1822,0,0,0,0,0,0
2025-05-11 19:47:00,3994820963.41021,12034018446.7229,0,0,0,0,0,0
2025-05-11 19:48:00,3994733300.4068,12032232373.7498,0,0,0,0,0,0
2025-05-11 19:49:00,3969892270.1538,11996644748.8641,0,0,0,0,0,0
2025-05-11 19:50:00,3995250429.32758,12034993131.9106,0,0,0,0,0,0
2025-05-11 19:51:00,3993647218.56037,12020821591.5271,0,0,0,0,0,0
2025-05-11 19:52:00,3962811907.25401,11840240479.5576,0,0,0,0,0,0
2025-05-11 19:53:00,3953305131.46331,11791219977.763,0,0,0,0,0,0
2025-05-11 19:54:00,3912032452.31076,11592457829.0365,0,0,0,0,0,0
2025-05-11 19:55:00,3813947572.19168,11259862570.2756,0,0,0,0,0,0
2025-05-11 19:56:00,3809415038.00553,11237193233.4329,0,0,0,0,0,0
2025-05-11 19:57:00,3809389617.85815,11237423211.3036,0,0,0,0,0,0
2025-05-11 19:58:00,3809641455.82147,11239576725.1206,0,0,0,0,0,0
2025-05-11 19:59:00,3830393077.33087,11332526886.0388,0,0,0,0,0,0
2025-05-11 20:00:00,3830636699.04776,11332747029.3348,0,0,0,0,0,0
2025-05-11 20:01:00,3793880176.25436,11172850962.405,0,0,0,0,0,0
2025-05-11 20:02:00,3981657556.29437,11946175669.831,0,0,0,0,0,0
2025-05-11 21:07:00,4825710880.30763,12943746438.4387,305907.328822471,282897,2017293.68631591,868244.36,14720.7061696347,59357.57
2025-05-11 21:08:00,4820404684.63232,12914977204.9776,0,0,0,0,0,0
2025-05-11 21:09:00,4832980582.67043,12973650474.8137,0,0,0,0,0,0
2025-05-11 21:10:00,4869483295.45278,13134995662.0909,0,0,0,0,0,0
2025-05-11 21:11:00,4820680720.91109,12919036191.5742,0,0,0,0,0,0
2025-05-11 21:12:00,4820575076.66793,12918414866.538,0,0,0,0,0,0
2025-05-11 21:13:00,4801702142.2113,12832759829.1136,0,0,0,0,0,0
2025-05-11 21:14:00,4766039074.14535,12579816030.0883,0,0,0,0,0,0
2025-05-11 21:15:00,4766274583.09886,12580876683.4152,0,0,0,0,0,0
2025-05-11 21:16:00,4766515212.97573,12583092020.6985,0,0,0,0,0,0
2025-05-11 21:17:00,4766440492.41157,12582556968.7772,0,0,0,0,0,0
2025-05-11 21:18:00,4766668474.6105,12584561692.9809,0,0,0,0,0,0
2025-05-11 21:19:00,4766776600.31276,12584721392.3914,0,0,0,0,0,0
2025-05-11 21:20:00,4766801620.03541,12585625998.7825,0,0,0,0,0,0
2025-05-11 21:21:00,4767018849.63458,12587040116.521,0,0,0,0,0,0
2025-05-11 21:22:00,4766671082.63388,12587628100.8023,0,0,0,0,0,0
2025-05-11 21:23:00,4755318351.11885,12539657164.3533,0,0,0,0,0,0
2025-05-11 21:24:00,4788685268.4739,12688710142.7356,0,0,0,0,0,0
2025-05-11 21:25:00,4738760752.09552,12468248249.5255,0,0,0,0,0,0
2025-05-11 21:26:00,4744910326.54499,12493890925.1643,0,0,0,0,0,0
2025-05-11 21:27:00,4745073428.99566,12494138964.6727,0,0,0,0,0,0
2025-05-11 21:28:00,4772861470.08762,12617628200.1722,0,0,0,0,0,0
2025-05-11 21:29:00,4778551803.373,12642986411.2975,0,0,0,0,0,0
2025-05-11 21:30:00,4826042610.02955,12893487150.0491,0,0,0,0,0,0
2025-05-11 21:31:00,4803269528.75168,12846866247.3988,0,0,0,0,0,0
2025-05-11 21:32:00,4803258145.74348,12848835650.474,0,0,0,0,0,0
2025-05-11 21:33:00,4751198522.71125,12524633235.1282,0,0,0,0,0,0
2025-05-11 21:34:00,4751074523.70105,12524778812.8937,0,0,0,0,0,0
2025-05-11 21:35:00,4734370075.08063,12454529708.7714,0,0,0,0,0,0
2025-05-11 21:36:00,4728204483.73895,12428772539.0217,0,0,0,0,0,0
2025-05-11 21:37:00,4728510837.28662,12432169447.1567,0,0,0,0,0,0
2025-05-11 21:38:00,4722671305.04748,12408359852.9233,0,0,0,0,0,0
2025-05-11 21:39:00,4750993306.68163,12529933647.6823,0,0,0,0,0,0
2025-05-11 21:40:00,4728942882.73577,12435059991.8644,0,0,0,0,0,0
2025-05-11 21:41:00,4751635762.36993,12532696631.7331,0,0,0,0,0,0
2025-05-11 21:42:00,4751552786.17519,12532534637.9052,0,0,0,0,0,0
2025-05-11 21:43:00,4779596638.7427,12655226408.0864,0,0,0,0,0,0
2025-05-11 21:44:00,4763652793.39374,12585230242.2571,0,0,0,0,0,0
2025-05-11 21:46:00,4801130868.42725,12756185707.6406,0,0,0,0,0,0
2025-05-11 21:47:00,4824023262.46014,12948257024.4779,0,0,0,0,0,0
2025-05-11 21:48:00,4854770159.54849,13090861591.4552,0,0,0,0,0,0
2025-05-11 21:49:00,4802130101.39081,12861355463.7933,0,0,0,0,0,0
2025-05-11 21:50:00,4824428964.02404,12950361302.5829,0,0,0,0,0,0
2025-05-11 21:51:00,4805117961.57841,12862978328.0703,0,0,0,0,0,0
2025-05-11 21:52:00,4882785387.98713,13209861217.984,0,0,0,0,0,0
2025-05-11 21:53:00,4887745156.31633,13179120003.9608,0,0,0,0,0,0
2025-05-11 21:54:00,4883090151.24093,13211026823.6468,0,0,0,0,0,0
2025-05-11 21:55:00,4882847492.6586,13210681919.2041,0,0,0,0,0,0
2025-05-11 21:56:00,4883039296.65237,13212332356.4017,0,0,0,0,0,0
2025-05-11 21:57:00,4883166890.90552,13212882278.7272,0,0,0,0,0,0
2025-05-11 21:58:00,4840088557.8879,12800428151.3218,0,0,0,0,0,0
2025-05-11 21:59:00,4758025187.53083,12173054548.2972,0,0,0,0,0,0
2025-05-11 22:00:00,4757804184.67912,12171837722.6129,0,0,0,0,0,0
2025-05-11 22:01:00,4758099230.71241,12174025781.766,0,0,0,0,0,0
2025-05-11 22:02:00,4757746676.32894,12174266288.2364,0,0,0,0,0,0
2025-05-11 22:03:00,4883786328.51395,13217667445.8203,0,0,0,0,0,0
2025-05-11 22:04:00,4883631322.87195,13218206828.0715,0,0,0,0,0,0
2025-05-11 22:05:00,4883835762.40688,13221283526.3192,0,0,0,0,0,0
2025-05-11 22:06:00,4830102657.8783,12938036828.6484,0,0,0,0,0,0
2025-05-11 22:07:00,4856874226.45302,13107143307.27,0,0,0,0,0,0
2025-05-11 22:08:00,4892086472.03805,13228911168.0434,0,0,0,0,0,0
2025-05-11 22:09:00,4817908840.99052,12570938956.3025,0,0,0,0,0,0
2025-05-11 22:10:00,4857318035.70502,13109736438.5721,0,0,0,0,0,0
2025-05-11 22:11:00,4874828184.83728,13185875902.9482,0,0,0,0,0,0
2025-05-11 22:12:00,4874996446.79972,13187642898.4852,0,0,0,0,0,0
2025-05-11 22:13:00,4857653992.13627,13112157322.7862,0,0,0,0,0,0
2025-05-11 22:14:00,4884304350.20232,13227011788.616,0,0,0,0,0,0
2025-05-11 22:15:00,4847646023.85417,12854087488.0374,0,0,0,0,0,0
2025-05-11 22:16:00,4884743116.76657,13229695393.1539,0,0,0,0,0,0
2025-05-11 22:17:00,4884922876.56057,13230431037.1757,0,0,0,0,0,0
2025-05-11 22:18:00,4884941673.95236,13230877719.991,0,0,0,0,0,0
