6020,-06.00
6010,-03.00
6000,-16505.00
5990,-82.00
5980,-43.00
5970,-06.00
5960,-07.00
5950,-5630.00
5940,-1118.00
5930,00.00
5920,-2879.00
5910,-1372.00
5900,-8848.00
5890,-6303.00
5880,-1804.00
5870,-1500.00
5860,-960.00
5850,-1293.00
5840,-11096.00
5830,4921.00
5820,11857.00
5810,-5379.00
5800,1129.00
5790,-4122.00
5780,-1054.00
5770,-1658.00
5760,3032.00
5750,-3677.00
5740,1687.00
5730,-2470.00
5720,445.00
5710,698.00
5700,328.00
5690,16.00
5680,-1113.00
5670,-666.00
5660,-1273.00
5650,583.00
5640,-638.00
5630,-1123.00
5620,-779.00
5610,483.00
5600,317.00
5590,-167.00
5580,-807.00
5570,191.00
