Time,Activo,Type,Direction,NumStrikes,TotalContracts,TotalPremium,IsLadder,SPOT
2026-09-21 10:51:00,USO,BULLISH_CALL_SWEEP,BULLISH,4,2400,547752.0,True,147.71
2026-09-21 10:51:00,USO,BEARISH_PUT_SWEEP,BEARISH,18,12792,2962045.0,True,147.71
2026-09-21 10:51:00,USO,VOL_CRUSH_SWEEP,NEUTRAL,,,397259.0,,147.71
2026-09-21 10:54:00,USO,HEDGE_CHASE_SWEEP,BULLISH,,,,,148.16
2026-09-21 10:54:59,USO,HEDGE_CHASE_SWEEP,BULLISH,,,,,148.44
2026-09-21 11:09:59,USO,HEDGE_CHASE_SWEEP,BEARISH,,,,,147.38
2026-09-21 11:38:59,USO,HEDGE_CHASE_SWEEP,BEARISH,,,,,146.88
2026-09-21 11:51:59,USO,HEDGE_CHASE_SWEEP,BULLISH,,,,,146.85
2026-09-21 11:57:59,USO,HEDGE_CHASE_SWEEP,BEARISH,,,,,146.83
2026-09-21 12:10:59,USO,HEDGE_CHASE_SWEEP,BULLISH,,,,,147.21
2026-09-21 12:13:59,USO,HEDGE_CHASE_SWEEP,BEARISH,,,,,147.21
2026-09-21 12:23:59,USO,HEDGE_CHASE_SWEEP,BEARISH,,,,,147.4
2026-09-21 12:33:59,USO,HEDGE_CHASE_SWEEP,BULLISH,,,,,147.95
2026-09-21 12:37:59,USO,HEDGE_CHASE_SWEEP,BULLISH,,,,,148.05
2026-09-21 12:41:59,USO,HEDGE_CHASE_SWEEP,BEARISH,,,,,148.06
2026-09-21 12:52:59,USO,HEDGE_CHASE_SWEEP,BULLISH,,,,,148.25
2026-09-21 13:08:59,USO,HEDGE_CHASE_SWEEP,BEARISH,,,,,148.34
2026-09-21 13:19:59,USO,HEDGE_CHASE_SWEEP,BULLISH,,,,,148.62
2026-09-21 14:02:59,USO,HEDGE_CHASE_SWEEP,BEARISH,,,,,148.69
2026-09-21 14:27:59,USO,HEDGE_CHASE_SWEEP,BEARISH,,,,,148.22
