strike,inv_gex,inv_vex_call,inv_vex_put,long_calls,short_calls,long_puts,short_puts,inv_net
377.0000,41.4967,-0.4204,41.9170,1.0000,2.0000,84.0000,4.0000,-81.0000
378.0000,-2.0469,0.0000,-2.0469,0.5000,1.5000,92.0000,95.0000,2.0000
379.0000,23.1174,0.0000,23.1174,0.0000,0.0000,39.0000,2.0000,-37.0000
380.0000,-44.1218,0.0000,-44.1218,2.0000,2.0000,69.0000,127.0000,58.0000
381.0000,103.2442,0.0000,103.2442,1.0000,1.0000,122.0000,2.0000,-120.0000
382.0000,192.5283,-0.3631,192.8913,0.5000,1.5000,306.0000,110.0000,-197.0000
383.0000,36.2182,0.0000,36.2182,0.0000,0.0000,40.0000,6.0000,-34.0000
384.0000,-265.9927,0.0000,-265.9927,0.5000,0.5000,67.5000,292.5000,225.0000
385.0000,2362.8605,-5.3679,2368.2284,0.5000,4.5000,1699.0000,13.0000,-1690.0000
386.0000,65.0330,6.3855,58.6475,4.5000,0.5000,69.0000,34.0000,-31.0000
387.0000,-294.6651,-7.4994,-287.1657,0.0000,5.0000,189.0000,336.0000,142.0000
388.0000,260.7718,0.0000,260.7718,0.5000,0.5000,165.0000,39.0000,-126.0000
389.0000,69.9330,0.0000,69.9330,0.0000,0.0000,82.0000,55.0000,-27.0000
390.0000,-546.5474,-38.1381,-508.4093,1.0000,16.0000,1280.0000,1494.0000,199.0000
391.0000,60.8221,5.6002,55.2219,4.0000,2.0000,74.5000,59.5000,-13.0000
392.0000,477.7357,40.9871,436.7487,15.0000,2.0000,330.5000,198.5000,-119.0000
393.0000,345.9436,184.1381,161.8055,52.0000,0.0000,70.5000,26.5000,8.0000
394.0000,47.2726,-11.5690,58.8416,1.5000,4.5000,117.0000,102.0000,-18.0000
395.0000,1697.7487,270.0043,1427.7444,84.5000,17.5000,468.0000,92.0000,-309.0000
396.0000,256.7542,25.6034,231.1508,15.0000,9.0000,118.0000,60.0000,-52.0000
397.0000,715.1657,-221.4550,936.6207,20.5000,70.5000,253.5000,36.5000,-267.0000
398.0000,-1008.2017,-1295.9291,287.7274,104.0000,397.0000,239.0000,174.0000,-358.0000
399.0000,-1039.5206,282.7064,-1322.2270,178.0000,116.0000,134.5000,437.5000,365.0000
400.0000,-4371.6778,-5030.5263,658.8485,837.0000,1963.0000,771.0000,637.0000,-1260.0000
401.0000,157.3080,190.5050,-33.1969,133.0000,93.0000,3.5000,11.5000,48.0000
402.0000,-72.7666,188.7653,-261.5320,577.0000,521.0000,5.5000,70.5000,121.0000
403.0000,1139.4020,426.8604,712.5417,203.0000,100.0000,213.5000,28.5000,-82.0000
404.0000,407.4997,407.4997,0.0000,140.0000,36.0000,0.0000,0.0000,104.0000
405.0000,-2213.8121,-2157.7870,-56.0251,166.0000,769.0000,12.0000,27.0000,-588.0000
406.0000,-499.2387,-499.2387,0.0000,22.0000,172.0000,0.0000,0.0000,-150.0000
407.0000,-415.5517,-382.8322,-32.7194,11.5000,139.5000,1.0000,12.0000,-117.0000
408.0000,-594.4387,-591.7516,-2.6871,57.5000,268.5000,0.0000,1.0000,-210.0000
409.0000,-146.5489,-144.0308,-2.5181,26.5000,86.5000,0.0000,1.0000,-59.0000
410.0000,1709.3125,1639.8395,69.4730,1128.5000,437.5000,37.0000,7.0000,661.0000
411.0000,84.8831,89.1389,-4.2558,129.5000,92.5000,0.0000,2.0000,39.0000
412.0000,-168.3900,-148.9340,-19.4560,64.5000,157.5000,0.5000,10.5000,-83.0000
413.0000,-55.3592,-55.3592,0.0000,25.0000,62.0000,0.0000,0.0000,-37.0000
414.0000,-849.2363,-849.2363,0.0000,1.0000,583.0000,0.0000,0.0000,-582.0000
415.0000,-225.7512,-218.8363,-6.9149,128.0000,330.0000,3.5000,8.5000,-197.0000
416.0000,103.0240,100.1952,2.8288,126.0000,36.0000,2.0000,0.0000,88.0000
417.0000,-482.7949,-482.7949,0.0000,66.0000,554.0000,0.0000,0.0000,-488.0000
418.0000,-86.6625,-86.6625,0.0000,22.0000,117.0000,0.0000,0.0000,-95.0000
419.0000,-34.1402,-34.1402,0.0000,1.0000,46.0000,0.0000,0.0000,-45.0000
420.0000,175.5361,175.5361,0.0000,616.5000,402.5000,2.0000,2.0000,214.0000
421.0000,-60.9791,-60.9791,0.0000,2.0000,101.0000,0.0000,0.0000,-99.0000
422.0000,-6.3790,-6.3790,0.0000,54.5000,66.5000,0.0000,0.0000,-12.0000
423.0000,-76.3135,-75.4028,-0.9107,8.5000,163.5000,0.0000,1.0000,-154.0000
