Time,MAXGEX,MINGEX,MAXVEX,MINVEX,MAXDEX,MINDEX,ZERO,BAC,SAC,BAP,SAP,MAXCP,MINCP,LONGGAMMA,SHORTGAMMA,LONGCALLS,SHORTCALLS,LONGPUTS,SHORTPUTS,INV_BAC,INV_SAC,INV_BAP,INV_SAP,NET_CALL_FLOW,NET_PUT_FLOW,ZERO_OI,SPOT
2026-06-16 17:15:00,751.0,,,750.0,741.0,755.0,751.73,751.0,749.0,749.0,,755.0,750.0,752.0,753.0,752.0,753.0,750.0,748.0,373692.0,204317.0,504692.0,114052.0,169375.0,390641.0,746.05,750.78
2026-06-16 17:16:00,751.0,,,750.0,741.0,755.0,751.73,,,,,755.0,750.0,752.0,753.0,752.0,753.0,750.0,748.0,373692.0,204317.0,504692.0,114052.0,169375.0,390641.0,746.05,750.78
2026-06-16 17:17:00,751.0,,,750.0,741.0,755.0,751.73,,,,,755.0,750.0,752.0,753.0,752.0,753.0,750.0,748.0,373692.0,204317.0,504692.0,114052.0,169375.0,390641.0,746.05,750.78
2026-06-16 17:18:00,751.0,,,750.0,741.0,755.0,751.74,,,,,755.0,750.0,752.0,753.0,752.0,753.0,750.0,748.0,373692.0,204317.0,504692.0,114052.0,169375.0,390641.0,746.05,750.76
2026-06-16 17:19:00,751.0,,,750.0,741.0,755.0,751.76,,,,,755.0,750.0,752.0,753.0,752.0,753.0,750.0,748.0,373692.0,204317.0,504692.0,114052.0,169375.0,390641.0,746.06,750.74
2026-06-16 17:20:00,751.0,,,750.0,741.0,755.0,751.69,,,,,755.0,750.0,752.0,753.0,752.0,753.0,750.0,748.0,373692.0,204317.0,504692.0,114052.0,169375.0,390641.0,746.05,750.82
2026-06-16 17:21:00,751.0,,,750.0,741.0,755.0,751.81,,,,,755.0,750.0,752.0,753.0,752.0,753.0,750.0,748.0,373692.0,204317.0,504692.0,114052.0,169375.0,390641.0,746.06,750.68
2026-06-16 17:22:00,751.0,,,750.0,741.0,755.0,751.77,,,,,755.0,750.0,752.0,753.0,752.0,753.0,750.0,748.0,373692.0,204317.0,504692.0,114052.0,169375.0,390641.0,746.06,750.73
2026-06-16 17:23:00,751.0,,755.0,,751.0,755.0,751.59,,,,,755.0,750.0,752.0,753.0,752.0,753.0,750.0,748.0,373692.0,204317.0,504692.0,114052.0,169375.0,390641.0,746.04,750.95
2026-06-16 17:24:00,751.0,,755.0,,751.0,755.0,751.53,,,,,755.0,750.0,752.0,753.0,752.0,753.0,750.0,748.0,373692.0,204317.0,504692.0,114052.0,169375.0,390641.0,746.05,751.03
2026-06-16 17:25:00,751.0,,755.0,,751.0,755.0,751.53,,,,,755.0,750.0,752.0,753.0,752.0,753.0,750.0,748.0,373692.0,204317.0,504692.0,114052.0,169375.0,390641.0,746.05,751.03
2026-06-16 17:26:00,751.0,,755.0,,751.0,755.0,751.57,,,,,755.0,750.0,752.0,753.0,752.0,753.0,750.0,748.0,373692.0,204317.0,504692.0,114052.0,169375.0,390641.0,746.05,750.98
2026-06-16 17:27:00,751.0,,755.0,,751.0,755.0,751.57,,,,,755.0,750.0,752.0,753.0,752.0,753.0,750.0,748.0,373692.0,204317.0,504692.0,114052.0,169375.0,390641.0,746.04,750.98
2026-06-16 17:28:00,751.0,,755.0,,751.0,755.0,751.57,,,,,755.0,750.0,752.0,753.0,752.0,753.0,750.0,748.0,373692.0,204317.0,504692.0,114052.0,169375.0,390641.0,746.04,750.98
2026-06-16 17:29:00,751.0,,755.0,,751.0,755.0,751.6,,,,,755.0,750.0,752.0,753.0,752.0,753.0,750.0,748.0,373692.0,204317.0,504692.0,114052.0,169375.0,390641.0,746.04,750.94
2026-06-16 17:30:00,751.0,,755.0,,751.0,755.0,751.54,,,,,755.0,750.0,752.0,753.0,752.0,753.0,750.0,748.0,373692.0,204317.0,504692.0,114052.0,169375.0,390641.0,746.05,751.02
