strike,inv_gex,inv_vex_call,inv_vex_put,long_calls,short_calls,long_puts,short_puts,inv_net
721.0000,638.7368,0.0000,638.7368,37.5000,37.5000,1349.0000,0.0000,-1349.0000
722.0000,983.8639,0.0000,983.8639,5.0000,5.0000,1880.0000,0.0000,-1880.0000
723.0000,1242.0593,3.2429,1238.8163,3.0000,0.0000,2143.0000,0.0000,-2140.0000
724.0000,-2179.5094,0.0000,-2179.5094,38.0000,38.0000,0.0000,3414.0000,3414.0000
725.0000,8664.6157,0.0000,8664.6157,169.0000,169.0000,12000.0000,0.0000,-12000.0000
726.0000,6939.5735,1822.5818,5116.9916,1445.0000,0.0000,6434.0000,0.0000,-4989.0000
727.0000,-13638.2731,-4521.3410,-9116.9321,0.0000,3375.0000,0.0000,10187.0000,6812.0000
728.0000,9504.5307,0.0000,9504.5307,1335.5000,1335.5000,9335.0000,0.0000,-9335.0000
729.0000,11775.7760,2508.1153,9267.6607,1662.0000,0.0000,8041.0000,0.0000,-6379.0000
730.0000,-34688.8506,0.0000,-34688.8506,527.0000,527.0000,0.0000,26705.0000,26705.0000
731.0000,-24552.2635,0.0000,-24552.2635,3.0000,3.0000,0.0000,16657.0000,16657.0000
732.0000,-6259.9788,0.0000,-6259.9788,416.0000,416.0000,0.0000,3758.0000,3758.0000
733.0000,-15091.7587,-775.8370,-14315.9217,0.0000,396.0000,0.0000,7558.0000,7162.0000
734.0000,-13429.9148,1452.9709,-14882.8857,692.0000,0.0000,0.0000,6914.0000,7606.0000
735.0000,-108640.5222,0.0000,-108640.5222,1261.0000,1261.0000,0.0000,44521.0000,44521.0000
736.0000,-17308.1195,-1938.2754,-15369.8441,0.0000,818.0000,0.0000,5556.0000,4738.0000
737.0000,25237.4977,-1082.8304,26320.3280,0.0000,425.0000,8398.0000,0.0000,-8823.0000
738.0000,-50811.9784,-3454.4409,-47357.5375,0.0000,1260.0000,0.0000,13361.0000,12101.0000
739.0000,-8217.5491,-8217.5491,0.0000,0.0000,2785.0000,4915.0000,4915.0000,-2785.0000
740.0000,-204301.9599,-5982.3851,-198319.5749,0.0000,1884.0000,0.0000,43931.0000,42047.0000
741.0000,-5644.0744,-5644.0744,0.0000,0.0000,1655.0000,5058.5000,5058.5000,-1655.0000
742.0000,-12414.8832,-12414.8832,0.0000,0.0000,3397.0000,7360.5000,7360.5000,-3397.0000
743.0000,205913.2262,-15191.3895,221104.6156,0.0000,3906.0000,35223.0000,0.0000,-39129.0000
744.0000,199941.3574,27543.6560,172397.7014,6680.0000,0.0000,25091.0000,0.0000,-18411.0000
745.0000,-406147.5556,-78073.1492,-328074.4064,0.0000,18072.0000,0.0000,44132.0000,26060.0000
746.0000,-213368.1951,144307.1633,-357675.3584,32494.0000,0.0000,0.0000,45624.0000,78118.0000
747.0000,-601941.4595,-269370.9404,-332570.5191,0.0000,60149.0000,0.0000,41503.0000,-18646.0000
748.0000,-217665.9101,0.0000,-217665.9101,29681.0000,29681.0000,0.0000,30167.0000,30167.0000
749.0000,-145242.0016,-128911.7847,-16330.2169,0.0000,29986.0000,0.0000,5955.0000,-24031.0000
750.0000,0.0000,0.0000,0.0000,32734.0000,32734.0000,0.0000,6172.0000,6172.0000
751.0000,65831.0377,65831.0377,0.0000,17750.0000,0.0000,0.0000,888.0000,18638.0000
752.0000,0.0000,0.0000,0.0000,8692.0000,8692.0000,0.0000,1951.0000,1951.0000
753.0000,-35032.0106,-35032.0106,0.0000,0.0000,12133.0000,0.0000,2723.0000,-9410.0000
754.0000,30950.8080,30950.8080,0.0000,12563.0000,0.0000,0.0000,968.0000,13531.0000
755.0000,-41159.3770,-41159.3770,0.0000,0.0000,19919.0000,873.0000,0.0000,-20792.0000
756.0000,14500.0025,14500.0025,0.0000,8406.0000,0.0000,0.0000,832.0000,9238.0000
757.0000,-10995.2412,-10995.2412,0.0000,0.0000,7737.0000,1866.0000,0.0000,-9603.0000
758.0000,9558.6601,9558.6601,0.0000,8072.0000,0.0000,0.0000,167.0000,8239.0000
759.0000,10724.0483,10724.0483,0.0000,10698.0000,0.0000,0.0000,106.0000,10804.0000
760.0000,13142.0789,13142.0789,0.0000,14995.0000,0.0000,1909.5000,1909.5000,14995.0000
761.0000,2251.8386,2251.8386,0.0000,3121.0000,0.0000,0.0000,18.0000,3139.0000
762.0000,2769.6448,2769.6448,0.0000,4468.0000,0.0000,8.0000,0.0000,4460.0000
763.0000,-487.6269,-487.6269,0.0000,0.0000,927.0000,10.0000,0.0000,-937.0000
764.0000,-1696.0158,-1696.0158,0.0000,0.0000,3490.0000,4.0000,0.0000,-3494.0000
765.0000,678.9235,678.9235,0.0000,1669.0000,0.0000,1.0000,1.0000,1669.0000
766.0000,-546.8460,-546.8460,0.0000,0.0000,1446.0000,1.0000,0.0000,-1447.0000
767.0000,-413.3613,-413.3613,0.0000,0.0000,1342.0000,0.0000,0.0000,-1342.0000
