Time,MAXGEX,MINGEX,MAXVEX,MINVEX,MAXDEX,MINDEX,ZERO,BAC,SAC,BAP,SAP,MAXCP,MINCP,LONGGAMMA,SHORTGAMMA,LONGCALLS,SHORTCALLS,LONGPUTS,SHORTPUTS,ZERO_OI,SPOT
2026-05-21 21:23:00,3080.0,,3080.0,,3080.0,3080.0,2854.6,,,,,3080.0,3080.0,3080.0,3080.0,3080.0,3080.0,3080.0,3080.0,2854.6,2854.6
2026-05-21 21:24:00,2840.0,,2830.0,,2770.0,2830.0,2855.77,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.76,2854.2
2026-05-21 21:25:00,2840.0,,2830.0,,2770.0,2830.0,2855.95,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.78,2853.4
2026-05-21 21:27:00,2840.0,,2830.0,,2770.0,2830.0,2855.99,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.76,2853.2
2026-05-21 21:28:00,2840.0,,2830.0,,2770.0,2830.0,2855.99,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.8,2853.2
2026-05-21 21:29:00,2840.0,,2830.0,,2770.0,2830.0,2855.97,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.79,2853.3
2026-05-21 21:30:00,2840.0,,2830.0,,2770.0,2830.0,2856.02,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.79,2853.0
2026-05-21 21:31:00,2840.0,,2830.0,,2770.0,2830.0,2855.97,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.76,2853.3
2026-05-21 21:32:00,2840.0,,2830.0,,2770.0,2830.0,2855.94,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.74,2853.4
2026-05-21 21:33:00,2840.0,,2830.0,,2770.0,2830.0,2855.84,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.76,2853.9
2026-05-21 21:34:00,2840.0,,2830.0,,2770.0,2830.0,2855.76,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.73,2854.2
2026-05-21 21:35:00,2840.0,,2830.0,,2770.0,2830.0,2855.74,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.75,2854.3
2026-05-21 21:36:00,2840.0,,2830.0,,2770.0,2830.0,2855.82,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.75,2854.0
2026-05-21 21:37:00,2840.0,,2830.0,,2770.0,2830.0,2855.75,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.75,2854.3
2026-05-21 21:38:00,2840.0,,2830.0,,2770.0,2830.0,2855.77,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.76,2854.2
2026-05-21 21:39:00,2840.0,,2830.0,,2770.0,2830.0,2855.74,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.74,2854.4
2026-05-21 21:40:00,2840.0,,2830.0,,2770.0,2830.0,2855.74,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.74,2854.4
2026-05-21 21:41:00,2840.0,,2830.0,,2770.0,2830.0,2855.72,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.73,2854.5
2026-05-21 21:42:00,2900.0,,2830.0,,2770.0,2830.0,2855.67,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.74,2855.4
2026-05-21 21:43:00,2900.0,,2830.0,,2770.0,2830.0,2855.72,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.74,2855.0
2026-05-21 21:44:00,2900.0,,2830.0,,2770.0,2830.0,2855.66,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.73,2855.4
2026-05-21 21:45:00,2900.0,,2830.0,,2770.0,2830.0,2855.69,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.72,2855.2
2026-05-21 21:46:00,2900.0,,2830.0,,2770.0,2830.0,2855.67,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.73,2855.1
2026-05-21 21:47:00,2900.0,,2830.0,,2770.0,2830.0,2855.68,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.72,2855.2
2026-05-21 21:48:00,2900.0,,2830.0,,2770.0,2830.0,2855.68,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.73,2855.1
2026-05-21 21:49:00,2900.0,,2830.0,,2770.0,2830.0,2855.69,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.73,2855.4
2026-05-21 21:50:00,2900.0,,2830.0,,2770.0,2830.0,2855.69,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.73,2855.7
2026-05-21 21:51:00,2900.0,,2830.0,,2770.0,2830.0,2855.59,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.73,2856.0
2026-05-21 21:52:00,2900.0,,2830.0,,2770.0,2830.0,2855.63,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.71,2855.6
2026-05-21 21:53:00,2900.0,,2830.0,,2770.0,2830.0,2855.66,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.71,2855.3
2026-05-21 21:54:00,2900.0,,2830.0,,2770.0,2830.0,2855.7,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.73,2854.8
2026-05-21 21:55:00,2840.0,,2830.0,,2770.0,2830.0,2855.68,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.72,2854.6
2026-05-21 21:56:00,2840.0,,2830.0,,2770.0,2830.0,2855.53,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.74,2854.5
2026-05-21 21:57:00,2840.0,,2830.0,,2770.0,2830.0,2855.51,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.7,2854.8
2026-05-21 21:58:00,2900.0,,2830.0,,2770.0,2830.0,2855.49,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.71,2855.0
2026-05-21 21:59:00,2900.0,,2830.0,,2770.0,2830.0,2855.51,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.72,2855.2
2026-05-21 22:00:00,2900.0,,2830.0,,2770.0,2830.0,2855.48,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.69,2855.6
2026-05-21 22:01:00,2900.0,,2830.0,,2770.0,2830.0,2855.48,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.72,2855.3
2026-05-21 22:02:00,2900.0,,2830.0,,2770.0,2830.0,2855.48,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.7,2855.1
2026-05-21 22:03:00,2900.0,,2830.0,,2770.0,2830.0,2855.54,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.74,2855.1
2026-05-21 22:05:00,2900.0,,2830.0,,2770.0,2830.0,2855.46,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.68,2855.3
2026-05-21 22:06:00,2840.0,,2830.0,,2770.0,2830.0,2855.51,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.71,2854.7
2026-05-21 22:07:00,2840.0,,2830.0,,2770.0,2830.0,2855.56,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.74,2854.4
2026-05-21 22:08:00,2840.0,,2830.0,,2770.0,2830.0,2855.55,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.74,2854.4
2026-05-21 22:09:00,2840.0,,2830.0,,2770.0,2830.0,2855.61,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.72,2854.0
2026-05-21 22:10:00,2840.0,,2830.0,,2770.0,2830.0,2855.63,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.72,2853.9
2026-05-21 22:11:00,2840.0,,2830.0,,2770.0,2830.0,2855.69,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.75,2853.7
2026-05-21 22:12:00,2840.0,,2830.0,,2770.0,2830.0,2855.57,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.74,2854.2
2026-05-21 22:13:00,2840.0,,2830.0,,2770.0,2830.0,2855.58,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.72,2854.3
2026-05-21 22:14:00,2840.0,,2830.0,,2770.0,2830.0,2855.53,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.7,2854.5
2026-05-21 22:15:00,2840.0,,2830.0,,2770.0,2830.0,2855.55,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.73,2854.5
2026-05-21 22:16:00,2840.0,,2830.0,,2770.0,2830.0,2855.56,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.73,2854.5
2026-05-21 22:17:00,2840.0,,2830.0,,2770.0,2830.0,2855.53,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.69,2854.6
2026-05-21 22:18:00,2840.0,,2830.0,,2770.0,2830.0,2855.55,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.71,2854.4
2026-05-21 22:19:00,2840.0,,2830.0,,2770.0,2830.0,2855.6,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.73,2854.2
2026-05-21 22:20:00,2840.0,,2830.0,,2770.0,2830.0,2855.59,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.75,2854.1
2026-05-21 22:21:00,2840.0,,2830.0,,2770.0,2830.0,2855.59,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.73,2854.2
2026-05-21 22:22:00,2840.0,,2830.0,,2770.0,2830.0,2855.59,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.73,2854.2
2026-05-21 22:23:00,2840.0,,2830.0,,2770.0,2830.0,2855.56,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.7,2854.5
2026-05-21 22:24:00,2840.0,,2830.0,,2770.0,2830.0,2855.56,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.72,2854.3
2026-05-21 22:25:00,2840.0,,2830.0,,2770.0,2830.0,2855.6,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.73,2854.2
2026-05-21 22:26:00,2840.0,,2830.0,,2770.0,2830.0,2855.53,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.69,2854.6
2026-05-21 22:27:00,2840.0,,2830.0,,2770.0,2830.0,2855.48,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.69,2854.9
2026-05-21 22:28:00,2840.0,,2830.0,,2770.0,2830.0,2855.48,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.7,2855.1
2026-05-21 22:29:00,2840.0,,2830.0,,2770.0,2830.0,2855.51,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.7,2854.8
2026-05-21 22:30:00,2900.0,,2830.0,,2770.0,2830.0,2855.5,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.7,2855.4
2026-05-21 22:31:00,2840.0,,2830.0,,2770.0,2830.0,2855.47,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.67,2855.4
2026-05-21 22:32:00,2840.0,,2830.0,,2770.0,2830.0,2855.5,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.7,2855.2
2026-05-21 22:33:00,2900.0,,2830.0,,2770.0,2830.0,2855.47,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.68,2855.7
2026-05-21 22:34:00,2900.0,,2830.0,,2770.0,2830.0,2855.45,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.68,2856.0
2026-05-21 22:35:00,2900.0,,2830.0,,2770.0,2830.0,2855.48,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.71,2855.7
2026-05-21 22:36:00,2900.0,,2830.0,,2770.0,2830.0,2855.47,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.69,2855.8
2026-05-21 22:37:00,2900.0,,2830.0,,2770.0,2830.0,2855.44,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2840.0,2850.0,2833.66,2856.2
2026-05-21 22:38:00,2900.0,,2830.0,,2770.0,2830.0,2855.88,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2850.0,2850.0,2833.67,2856.1
2026-05-21 22:39:00,2900.0,,2830.0,,2770.0,2830.0,2855.88,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2850.0,2850.0,2833.68,2856.0
2026-05-21 22:40:00,2900.0,,2830.0,,2770.0,2830.0,2855.86,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2850.0,2850.0,2833.69,2855.9
2026-05-21 22:41:00,2900.0,,2830.0,,2770.0,2830.0,2855.86,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2850.0,2850.0,2833.68,2856.0
2026-05-21 22:42:00,2900.0,,2830.0,,2770.0,2830.0,2855.86,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2850.0,2850.0,2833.67,2856.1
2026-05-21 22:44:00,2900.0,,2830.0,,2770.0,2830.0,2855.85,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2850.0,2850.0,2833.66,2856.2
2026-05-21 22:45:00,2900.0,,2830.0,,2770.0,2830.0,2855.83,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2850.0,2850.0,2833.65,2856.3
2026-05-21 22:46:00,2900.0,,2830.0,,2770.0,2830.0,2855.8,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2850.0,2850.0,2833.66,2856.5
2026-05-21 22:47:00,2900.0,,2830.0,,2770.0,2830.0,2855.79,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2850.0,2850.0,2833.65,2856.6
2026-05-21 22:48:00,2900.0,,2830.0,,2770.0,2830.0,2855.78,,,,,2830.0,2720.0,2880.0,2830.0,2880.0,2830.0,2850.0,2850.0,2833.67,2856.7
