Time,Activo,Strike,Type,Contracts,Premium,Price,IV,Delta,Gamma,DealerState,SPOT
2026-05-23 10:06:16,NQ,30000.0,UNUSUAL_CALL_VOL,594,883575.0,14.88,11.49,0.075,0.000444,LONG_GAMMA,29520.75
2026-05-23 10:06:16,NQ,29950.0,CALL_BLOCK_SELL,189,1268662.0,67.12,11.54,0.101,0.000549,LONG_GAMMA,29520.75
2026-05-23 10:06:16,NQ,29900.0,CALL_BLOCK_SELL,191,1439662.0,75.38,11.77,0.135,0.000663,LONG_GAMMA,29520.75
2026-05-23 10:06:16,NQ,29850.0,CALL_BLOCK_SELL,150,1056375.0,70.42,12.03,0.176,0.000773,LONG_GAMMA,29520.75
2026-05-23 10:06:16,NQ,29800.0,CALL_BLOCK_SELL,160,1206400.0,75.4,12.11,0.218,0.000875,LONG_GAMMA,29520.75
2026-05-23 10:06:16,NQ,29750.0,CALL_BLOCK_SELL,120,1521000.0,126.75,12.48,0.27,0.000953,LONG_GAMMA,29520.75
2026-05-23 10:06:16,NQ,29740.0,CALL_BLOCK_BUY,185,1137750.0,61.5,12.35,0.278,0.000976,LONG_GAMMA,29520.75
2026-05-23 10:06:16,NQ,29700.0,CALL_BLOCK_SELL,285,3847500.0,135.0,12.86,0.325,0.001005,LONG_GAMMA,29520.75
2026-05-23 10:06:16,NQ,29700.0,PUT_BLOCK_BUY,95,2405875.0,253.25,10.72,-0.708,0.001151,LONG_GAMMA,29520.75
2026-05-23 10:06:16,NQ,29650.0,CALL_BLOCK_BUY,152,1434500.0,94.38,12.73,0.375,0.00107,LONG_GAMMA,29520.75
2026-05-23 10:06:16,NQ,29650.0,PUT_BLOCK_SELL,95,1199375.0,126.25,12.04,-0.632,0.001124,LONG_GAMMA,29520.75
2026-05-23 10:06:16,NQ,29640.0,PUT_BLOCK_BUY,53,1151425.0,217.25,10.86,-0.634,0.001244,LONG_GAMMA,29520.75
2026-05-23 10:06:16,NQ,29600.0,CALL_BLOCK_BUY,159,1049400.0,66.0,12.95,0.431,0.00109,LONG_GAMMA,29520.75
2026-05-23 10:06:16,NQ,29600.0,PUT_BLOCK_SELL,112,1299200.0,116.0,11.67,-0.577,0.001205,LONG_GAMMA,29520.75
2026-05-23 10:06:16,NQ,29570.0,CALL_BLOCK_BUY,63,828450.0,131.5,13.11,0.464,0.001089,LONG_GAMMA,29520.75
2026-05-23 10:06:16,NQ,29570.0,PUT_BLOCK_BUY,45,814500.0,181.0,11.44,-0.542,0.001246,LONG_GAMMA,29520.75
2026-05-23 10:06:16,NQ,29560.0,CALL_BLOCK_BUY,81,1105650.0,136.5,13.15,0.475,0.001088,LONG_GAMMA,29520.75
2026-05-23 10:06:16,NQ,29560.0,PUT_BLOCK_BUY,51,896325.0,175.75,12.6,-0.526,0.001135,LONG_GAMMA,29520.75
2026-05-23 10:06:16,NQ,29550.0,CALL_BLOCK_BUY,59,836325.0,141.75,13.22,0.486,0.001083,LONG_GAMMA,29520.75
2026-05-23 10:06:16,NQ,29550.0,PUT_BLOCK_BUY,63,1230075.0,195.25,12.5,-0.515,0.001146,LONG_GAMMA,29520.75
2026-05-23 10:06:16,NQ,29500.0,CALL_BLOCK_BUY,153,2597175.0,169.75,13.5,0.539,0.001056,LONG_GAMMA,29520.75
2026-05-23 10:06:16,NQ,29500.0,PUT_BLOCK_BUY,231,3499650.0,151.5,13.07,-0.46,0.001091,LONG_GAMMA,29520.75
2026-05-23 10:06:16,NQ,29450.0,CALL_BLOCK_BUY,51,1020000.0,200.0,13.28,0.593,0.00105,LONG_GAMMA,29520.75
2026-05-23 10:06:16,NQ,29300.0,PUT_BLOCK_SELL,208,933920.0,44.9,13.97,-0.27,0.000851,LONG_GAMMA,29520.75
2026-05-23 10:06:16,NQ,29200.0,PUT_BLOCK_BUY,200,1255000.0,62.75,14.46,-0.2,0.000695,LONG_GAMMA,29520.75
2026-05-23 10:06:16,NQ,29050.0,CALL_BLOCK_BUY,61,3136925.0,514.25,18.5,0.831,0.00049,LONG_GAMMA,29520.75
2026-05-23 10:06:16,NQ,29000.0,PUT_BLOCK_BUY,401,1403500.0,35.0,15.32,-0.102,0.000417,LONG_GAMMA,29520.75
2026-05-23 10:06:16,NQ,28800.0,PUT_BLOCK_BUY,241,858562.0,35.62,17.04,-0.058,0.000243,LONG_GAMMA,29520.75
2026-05-23 10:06:16,NQ,28700.0,UNUSUAL_PUT_VOL,442,657475.0,14.88,17.98,-0.045,0.000188,LONG_GAMMA,29520.75
