Time,Activo,SPOT,pin_probability,liquidity_void_score,dealer_trap_score,nearest_wall_strike,magnet_strike,wall_above_strike,wall_below_strike
2026-07-22 17:44:20,NQ,29047.75,0.15,0.0,0.0,28750.0,29050.0,29350.0,28750.0
2026-07-22 17:45:20,NQ,29046.75,0.15,0.0,0.0,28750.0,29050.0,29350.0,28750.0
2026-07-22 17:46:20,NQ,29041.0,0.15,93.2,100,28750.0,29050.0,29350.0,28750.0
2026-07-22 17:47:20,NQ,29041.5,0.0,93.2,78.8,28750.0,29050.0,29350.0,28750.0
2026-07-22 17:48:20,NQ,29043.75,0.0,93.2,41.2,28750.0,29050.0,29350.0,28750.0
2026-07-22 17:49:20,NQ,29049.75,0.0,0.0,100,28750.0,29050.0,29350.0,28750.0
2026-07-22 17:50:20,NQ,29060.25,0.0,100,100,29350.0,29050.0,29350.0,28750.0
2026-07-22 17:51:20,NQ,29060.0,0.0,100,100,29350.0,29050.0,29350.0,28750.0
2026-07-22 17:52:20,NQ,29072.25,0.0,79.6,100,29350.0,29050.0,29350.0,28750.0
2026-07-22 17:53:20,NQ,29073.0,0.0,79.6,100,29350.0,29050.0,29350.0,28750.0
2026-07-22 17:54:20,NQ,29074.5,0.0,100,33.8,29350.0,29100.0,29350.0,28750.0
2026-07-22 17:55:20,NQ,29076.0,0.0,79.6,45.0,29350.0,29100.0,29350.0,28750.0
2026-07-22 17:56:20,NQ,29084.75,0.0,100,100,29350.0,29100.0,29350.0,28750.0
2026-07-22 17:57:20,NQ,29080.5,0.0,79.6,67.5,29350.0,29080.0,29350.0,28750.0
2026-07-22 17:58:20,NQ,29074.0,0.0,79.6,100,29350.0,29050.0,29350.0,28750.0
2026-07-22 17:59:20,NQ,29072.0,0.0,79.6,100,29350.0,29050.0,29350.0,28750.0
2026-07-22 18:00:20,NQ,29066.5,0.0,79.6,100,29350.0,29050.0,29350.0,28750.0
2026-07-22 18:01:20,NQ,29069.5,0.0,79.6,37.5,29350.0,29070.0,29350.0,28750.0
2026-07-22 18:02:20,NQ,29068.0,0.15,79.6,0.0,29350.0,29050.0,29350.0,28750.0
2026-07-22 18:03:20,NQ,29069.5,0.15,79.6,0.0,29350.0,29070.0,29350.0,28750.0
2026-07-22 18:04:20,NQ,29058.0,0.15,100,100,29350.0,29050.0,29350.0,28750.0
2026-07-22 18:05:20,NQ,29040.75,0.15,93.2,100,28750.0,29050.0,29350.0,28750.0
2026-07-22 18:06:20,NQ,29033.5,0.15,100,100,28750.0,29050.0,29350.0,28750.0
2026-07-22 18:07:20,NQ,29036.25,0.15,93.2,67.5,28750.0,29050.0,29350.0,28750.0
2026-07-22 18:08:20,NQ,29036.5,0.15,93.2,45.0,28750.0,29050.0,29350.0,28750.0
2026-07-22 18:09:20,NQ,29038.25,0.15,93.2,0.0,28750.0,29050.0,29350.0,28750.0
2026-07-22 18:10:20,NQ,29034.0,0.15,100,37.5,28750.0,29050.0,29350.0,28750.0
2026-07-22 18:11:20,NQ,29041.75,0.15,93.2,52.5,28750.0,29050.0,29350.0,28750.0
2026-07-22 18:12:20,NQ,29045.5,0.15,100,100,28750.0,29050.0,29350.0,28750.0
2026-07-22 18:13:20,NQ,29061.0,0.15,100,100,29350.0,29050.0,29350.0,28750.0
2026-07-22 18:14:20,NQ,29066.25,0.15,79.6,100,29350.0,29050.0,29350.0,28750.0
2026-07-22 18:15:20,NQ,29062.0,0.15,100,0.0,29350.0,29050.0,29350.0,28750.0
2026-07-22 18:16:20,NQ,29059.75,0.15,100,97.5,29350.0,29050.0,29350.0,28750.0
2026-07-22 18:17:20,NQ,29052.0,0.15,0.0,100,29350.0,29050.0,29350.0,28750.0
2026-07-22 18:18:20,NQ,29036.75,0.15,93.2,100,28750.0,29050.0,29350.0,28750.0
2026-07-22 18:19:20,NQ,29043.25,0.15,93.2,100,28750.0,29050.0,29350.0,28750.0
2026-07-22 18:20:20,NQ,29045.5,0.15,100,100,28750.0,29050.0,29350.0,28750.0
2026-07-22 18:21:20,NQ,29048.5,0.15,0.0,78.8,28750.0,29050.0,29350.0,28750.0
2026-07-22 18:22:20,NQ,29049.25,0.15,0.0,56.2,28750.0,29050.0,29350.0,28750.0
2026-07-22 18:23:20,NQ,29046.75,0.15,0.0,0.0,28750.0,29050.0,29350.0,28750.0
2026-07-22 18:24:20,NQ,29050.75,0.15,0.0,0.0,29350.0,29050.0,29350.0,28750.0
2026-07-22 18:25:20,NQ,29061.0,0.15,100,100,29350.0,29050.0,29350.0,28750.0
2026-07-22 18:26:20,NQ,29059.0,0.15,100,100,29350.0,29050.0,29350.0,28750.0
2026-07-22 18:27:20,NQ,29059.25,0.15,100,0.0,29350.0,29050.0,29350.0,28750.0
2026-07-22 18:28:20,NQ,29055.5,0.15,100,52.5,29350.0,29050.0,29350.0,28750.0
2026-07-22 18:29:20,NQ,29054.0,0.15,0.0,78.8,29350.0,29050.0,29350.0,28750.0
2026-07-22 18:30:20,NQ,29061.0,0.15,100,82.5,29350.0,29050.0,29350.0,28750.0
2026-07-22 18:31:20,NQ,29065.75,0.15,100,100,29350.0,29050.0,29350.0,28750.0
2026-07-22 18:32:20,NQ,29070.0,0.15,79.6,100,29350.0,29070.0,29350.0,28750.0
2026-07-22 18:33:20,NQ,29076.5,0.15,79.6,100,29350.0,29100.0,29350.0,28750.0
2026-07-22 18:34:20,NQ,29075.0,0.15,100,75.0,29350.0,29100.0,29350.0,28750.0
2026-07-22 18:35:20,NQ,29071.75,0.15,79.6,71.2,29350.0,29050.0,29350.0,28750.0
2026-07-22 18:36:20,NQ,29076.0,0.15,79.6,0.0,29350.0,29100.0,29350.0,28750.0
2026-07-22 18:37:20,NQ,29081.5,0.15,79.6,100,29350.0,29100.0,29350.0,28750.0
2026-07-22 18:38:20,NQ,29074.5,0.15,100,0.0,29350.0,29100.0,29350.0,28750.0
2026-07-22 18:39:20,NQ,29079.0,0.15,79.6,37.5,29350.0,29080.0,29350.0,28750.0
2026-07-22 18:40:20,NQ,29083.5,0.15,79.6,100,29350.0,29100.0,29350.0,28750.0
2026-07-22 18:41:20,NQ,29093.25,0.15,79.6,100,29350.0,29100.0,29350.0,28750.0
2026-07-22 18:42:20,NQ,29088.5,0.15,79.6,75.0,29350.0,29100.0,29350.0,28750.0
2026-07-22 18:43:20,NQ,29091.25,0.15,79.6,0.0,29350.0,29100.0,29350.0,28750.0
2026-07-22 18:44:20,NQ,29094.5,0.15,100,90.0,29350.0,29100.0,29350.0,28750.0
2026-07-22 18:45:20,NQ,29099.5,0.15,0.0,100,29350.0,29100.0,29350.0,28750.0
2026-07-22 18:46:20,NQ,29125.0,0.15,100,100,29350.0,29150.0,29350.0,28750.0
2026-07-22 18:47:20,NQ,29133.25,0.15,86.7,100,29350.0,29150.0,29350.0,28750.0
2026-07-22 18:48:20,NQ,29131.75,0.15,86.7,100,29350.0,29150.0,29350.0,28750.0
2026-07-22 18:49:20,NQ,29139.75,0.15,80.0,97.5,29350.0,29140.0,29350.0,28750.0
2026-07-22 18:50:20,NQ,29128.0,0.15,86.7,56.2,29350.0,29150.0,29350.0,28750.0
2026-07-22 18:51:20,NQ,29127.0,0.15,86.7,100,29350.0,29150.0,29350.0,28750.0
2026-07-22 18:52:20,NQ,29134.25,0.15,100,93.8,29350.0,29150.0,29350.0,28750.0
2026-07-22 18:53:20,NQ,29126.25,0.15,86.7,0.0,29350.0,29150.0,29350.0,28750.0
2026-07-22 18:54:25,NQ,29124.25,0.15,100,100,29350.0,29150.0,29350.0,28750.0
2026-07-22 18:55:25,NQ,29121.0,0.15,0.0,78.8,29350.0,29120.0,29350.0,28750.0
2026-07-22 18:56:20,NQ,29120.5,0.15,0.0,56.2,29350.0,29120.0,29350.0,28750.0
2026-07-22 18:57:21,NQ,29124.0,0.15,0.0,45.0,29350.0,29150.0,29350.0,28750.0
2026-07-22 18:58:20,NQ,29135.0,0.15,100,100,29350.0,29150.0,29350.0,28750.0
2026-07-22 18:59:20,NQ,29134.5,0.15,100,100,29350.0,29150.0,29350.0,28750.0
2026-07-22 19:00:20,NQ,29141.5,0.15,80.0,97.5,29350.0,29150.0,29350.0,28750.0
2026-07-22 19:01:20,NQ,29147.25,0.15,0.0,100,29350.0,29150.0,29350.0,28750.0
2026-07-22 19:02:20,NQ,29154.75,0.15,100,100,29350.0,29150.0,29350.0,28750.0
2026-07-22 19:03:20,NQ,29137.75,0.15,80.0,100,29350.0,29150.0,29350.0,28750.0
2026-07-22 19:04:20,NQ,29156.0,0.15,100,0.0,29350.0,29150.0,29350.0,28750.0
2026-07-22 19:05:20,NQ,29160.75,0.15,100,100,29350.0,29150.0,29350.0,28750.0
2026-07-22 19:06:20,NQ,29164.25,0.15,100,100,29350.0,29150.0,29350.0,28750.0
2026-07-22 19:07:20,NQ,29166.0,0.15,100,78.8,29350.0,29150.0,29350.0,28750.0
2026-07-22 19:08:20,NQ,29166.5,0.15,100,33.8,29350.0,29150.0,29350.0,28750.0
2026-07-22 19:09:20,NQ,29168.25,0.15,100,33.8,29350.0,29150.0,29350.0,28750.0
2026-07-22 19:10:20,NQ,29161.75,0.15,100,71.2,29350.0,29150.0,29350.0,28750.0
2026-07-22 19:11:20,NQ,29166.75,0.15,100,0.0,29350.0,29150.0,29350.0,28750.0
2026-07-22 19:12:20,NQ,29160.75,0.15,100,0.0,29350.0,29150.0,29350.0,28750.0
2026-07-22 19:13:20,NQ,29156.75,0.15,100,100,29350.0,29150.0,29350.0,28750.0
2026-07-22 19:14:20,NQ,29165.75,0.15,100,75.0,29350.0,29150.0,29350.0,28750.0
2026-07-22 19:15:20,NQ,29160.0,0.15,100,48.8,29350.0,29150.0,29350.0,28750.0
2026-07-22 19:16:20,NQ,29163.0,0.15,100,41.2,29350.0,29150.0,29350.0,28750.0
2026-07-22 19:17:20,NQ,29190.5,0.15,86.5,100,29350.0,29200.0,29350.0,28750.0
2026-07-22 19:18:20,NQ,29205.0,0.15,100,100,29350.0,29200.0,29350.0,28750.0
2026-07-22 19:19:20,NQ,29202.0,0.15,0.0,100,29350.0,29200.0,29350.0,28750.0
2026-07-22 19:20:20,NQ,29202.5,0.15,0.0,37.5,29350.0,29200.0,29350.0,28750.0
2026-07-22 19:21:20,NQ,29210.75,0.15,93.3,100,29350.0,29200.0,29350.0,28750.0
2026-07-22 19:22:20,NQ,29208.75,0.15,93.2,93.8,29350.0,29200.0,29350.0,28750.0
2026-07-22 19:23:20,NQ,29224.75,0.15,100,100,29350.0,29250.0,29350.0,28750.0
2026-07-22 19:24:20,NQ,29232.75,0.15,72.6,100,29350.0,29250.0,29350.0,28750.0
2026-07-22 19:25:20,NQ,29234.0,0.15,72.6,100,29350.0,29250.0,29350.0,28750.0
2026-07-22 19:26:20,NQ,29235.0,0.15,100,33.8,29350.0,29250.0,29350.0,28750.0
2026-07-22 19:27:20,NQ,29248.0,0.15,0.0,100,29350.0,29250.0,29350.0,28750.0
2026-07-22 19:28:20,NQ,29249.75,0.15,0.0,100,29350.0,29250.0,29350.0,28750.0
2026-07-22 19:29:20,NQ,29236.75,0.15,0.0,100,29350.0,29250.0,29350.0,28750.0
