Time,Activo,Strike,Type,Contracts,Premium,Price,IV,Delta,Gamma,DealerState,SPOT
2026-07-22 17:44:19,RTY,3020.0,PUT_BLOCK_BUY,228,1293900.0,56.75,22.64,-0.953,0.002963,SHORT_GAMMA,2963.5
2026-07-22 17:44:19,RTY,3000.0,UNUSUAL_CALL_VOL,1100,96250.0,0.88,13.46,0.034,0.003851,SHORT_GAMMA,2963.5
2026-07-22 17:44:19,RTY,3000.0,PUT_BLOCK_BUY,460,1719250.0,37.38,18.9,-0.903,0.00624,SHORT_GAMMA,2963.5
2026-07-22 19:59:20,RTY,2950.0,UNUSUAL_PUT_VOL,125,26875.0,2.15,14.16,-0.082,0.007714,SHORT_GAMMA,2976.8
2026-07-22 20:15:19,RTY,2950.0,UNUSUAL_PUT_VOL,170,29325.0,1.73,13.4,-0.058,0.006276,SHORT_GAMMA,2978.5
2026-07-22 20:20:19,RTY,2950.0,UNUSUAL_PUT_VOL,234,40950.0,1.75,13.2,-0.064,0.006902,SHORT_GAMMA,2977.1
2026-07-22 21:12:34,RTY,3000.0,PUT_BLOCK_BUY,460,1351250.0,29.38,7.28,-0.998,0.000676,SHORT_GAMMA,2971.6
2026-07-22 21:12:34,RTY,2950.0,UNUSUAL_PUT_VOL,760,216600.0,2.85,13.34,-0.109,0.010424,SHORT_GAMMA,2971.6
2026-07-22 23:13:33,RTY,2970.0,UNUSUAL_PUT_VOL,100,101000.0,10.1,13.69,-0.506,0.023124,SHORT_GAMMA,2969.4
2026-07-23 00:00:34,RTY,3000.0,PUT_BLOCK_BUY,460,1477750.0,32.12,19.38,-0.902,0.007268,SHORT_GAMMA,2968.7
2026-07-23 00:00:34,RTY,2970.0,UNUSUAL_PUT_VOL,129,132225.0,10.25,13.08,-0.524,0.024789,SHORT_GAMMA,2968.7
2026-07-23 00:00:34,RTY,2950.0,UNUSUAL_PUT_VOL,760,275500.0,3.62,14.26,-0.138,0.012583,SHORT_GAMMA,2968.7
2026-07-23 02:51:33,RTY,2970.0,UNUSUAL_PUT_VOL,100,172000.0,17.2,15.15,-0.759,0.018691,LONG_GAMMA,2958.0
2026-07-23 05:59:20,RTY,3000.0,PUT_BLOCK_BUY,460,1362750.0,29.62,22.35,-0.91,0.00764,SHORT_GAMMA,2971.1
2026-07-23 05:59:20,RTY,2970.0,UNUSUAL_PUT_VOL,280,236600.0,8.45,14.33,-0.462,0.029084,SHORT_GAMMA,2971.1
2026-07-23 05:59:20,RTY,2950.0,UNUSUAL_PUT_VOL,766,210650.0,2.75,15.62,-0.075,0.009558,SHORT_GAMMA,2971.1
