667,2894.17
666,7988.00
665,18741.25
664,3399.06
663,33549.00
662,25578.11
661,66961.44
660,505327.48
659,274583.11
658,682196.99
657,1504543.06
656,4754738.04
655,15075484.08
654,22511353.92
653,38397427.94
652,-54998991.74
651,-19139028.47
650,-18351164.77
649,-4523885.17
648,-1532243.48
647,-809631.77
646,-422177.79
645,-756370.18
644,-179772.67
643,-145827.04
642,-232889.57
641,-167747.13
640,-389377.24
639,-83308.98
638,-43192.66
637,-61443.84
636,-201547.91
635,-300351.98
634,-9211.35
633,-26651.92
