Time,Activo,Type,Direction,NumStrikes,TotalContracts,TotalPremium,IsLadder,SPOT
2026-08-09 23:45:11,SPY,BULLISH_CALL_SWEEP,BULLISH,9,306973,44578169.0,True,773.86
2026-08-09 23:45:11,SPY,BEARISH_PUT_SWEEP,BEARISH,10,393422,43052912.0,True,773.86
2026-08-09 23:45:11,SPY,VOL_CRUSH_SWEEP,NEUTRAL,,,53870522.0,,773.86
2026-08-10 00:00:11,SPY,BULLISH_CALL_SWEEP,BULLISH,9,306973,44578169.0,True,774.01
2026-08-10 00:00:11,SPY,BEARISH_PUT_SWEEP,BEARISH,10,393422,43052912.0,True,774.01
2026-08-10 00:00:11,SPY,VOL_CRUSH_SWEEP,NEUTRAL,,,53870522.0,,774.01
2026-08-10 08:34:14,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,773.18
2026-08-10 08:41:14,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,772.65
2026-08-10 08:57:14,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,773.17
2026-08-10 09:06:14,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,773.72
2026-08-10 09:10:14,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,774.03
2026-08-10 09:13:14,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,774.14
2026-08-10 09:16:14,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,774.19
2026-08-10 09:34:14,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,774.33
2026-08-10 10:52:14,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,774.02
2026-08-10 10:53:14,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,774.11
2026-08-10 11:07:14,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,774.05
2026-08-10 11:21:14,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,773.69
2026-08-10 11:36:14,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,772.93
2026-08-10 11:37:14,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,772.81
2026-08-10 12:10:15,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,773.22
2026-08-10 12:21:14,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,773.14
2026-08-10 12:25:14,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,773.16
2026-08-10 12:29:14,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,773.06
2026-08-10 12:42:15,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,772.94
2026-08-10 13:03:14,SPY,HEDGE_CHASE_SWEEP,BEARISH,,,,,772.69
2026-08-10 13:12:14,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,772.95
2026-08-10 13:17:15,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,772.69
2026-08-10 13:32:14,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,772.56
2026-08-10 13:38:14,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,772.39
2026-08-10 13:50:14,SPY,HEDGE_CHASE_SWEEP,BEARISH,,,,,772.86
2026-08-10 14:12:15,SPY,HEDGE_CHASE_SWEEP,BEARISH,,,,,773.3
