6070,859.00
6060,464.00
6050,-2602.00
6040,-2674.00
6030,-2202.00
6020,-2122.00
6010,-1415.00
6000,-2464.00
5990,-5153.00
5980,-1283.00
5970,-2816.00
5960,-6754.00
5950,-5559.00
5940,-227.00
5930,125.00
5920,6352.00
5910,1084.00
5900,-877.00
5890,2870.00
5880,2554.00
5870,3475.00
5860,2438.00
5850,2601.00
5840,1914.00
5830,80.00
5820,302.00
5810,-953.00
5800,4007.00
5790,593.00
5780,-327.00
5770,-675.00
5760,1146.00
5750,1760.00
5740,1405.00
5730,39.00
5720,-278.00
5710,-47.00
5700,-250.00
5690,-44.00
5680,05.00
5670,-543.00
5660,-104.00
5650,-04.00
5640,-15.00
5630,-13.00
5620,-32.00
