Time,Activo,SPOT,absorption_score,exhaustion_score,failed_squeeze_flag,bullish_absorption,bearish_absorption,dealer_absorption
2026-09-09 20:14:39,SPY,762.88,0.0,0.0,0,0,0,0
2026-09-09 20:15:39,SPY,762.79,0.0,0.0,0,0,0,0
2026-09-09 20:16:37,SPY,762.69,0.0,0.0,0,0,0,0
2026-09-09 20:17:37,SPY,762.79,0.0,0.0,0,0,0,0
2026-09-09 20:18:37,SPY,762.76,0.0,25.0,0,0,0,0
2026-09-09 20:19:38,SPY,762.99,0.0,0.0,0,0,0,0
2026-09-09 20:20:37,SPY,762.76,0.0,0.0,0,0,0,0
2026-09-09 20:21:37,SPY,762.73,0.0,0.0,0,0,0,0
2026-09-09 20:22:40,SPY,762.71,0.0,0.0,0,0,0,0
2026-09-09 20:23:42,SPY,762.86,0.0,0.0,0,0,0,0
2026-09-09 20:24:39,SPY,762.75,0.0,0.0,0,0,0,0
2026-09-09 20:25:41,SPY,762.75,0.0,0.0,0,0,0,0
2026-09-09 20:26:39,SPY,762.68,0.0,0.0,0,0,0,0
2026-09-09 20:27:37,SPY,762.67,0.0,0.0,0,0,0,0
2026-09-09 20:28:37,SPY,762.6,0.0,0.0,0,0,0,0
2026-09-09 20:29:37,SPY,762.59,0.0,0.0,0,0,0,0
2026-09-09 20:30:39,SPY,762.63,0.0,0.0,0,0,0,0
2026-09-09 20:31:38,SPY,762.59,0.0,0.0,0,0,0,0
2026-09-09 20:32:38,SPY,762.58,0.0,0.0,0,0,0,0
2026-09-09 20:33:38,SPY,762.55,0.0,0.0,0,0,0,0
2026-09-09 20:34:38,SPY,762.46,0.0,0.0,0,0,0,0
2026-09-09 20:35:38,SPY,762.47,0.0,0.0,0,0,0,0
2026-09-09 20:36:38,SPY,762.45,0.0,0.0,0,0,0,0
2026-09-09 20:37:38,SPY,762.51,0.0,0.0,0,0,0,0
2026-09-09 20:38:38,SPY,762.5,0.0,0.0,0,0,0,0
2026-09-09 20:39:37,SPY,762.53,0.0,0.0,0,0,0,0
2026-09-09 20:40:37,SPY,762.74,0.0,0.0,0,0,0,0
2026-09-09 20:41:37,SPY,762.72,0.0,0.0,0,0,0,0
2026-09-09 20:42:37,SPY,762.83,0.0,0.0,0,0,0,0
2026-09-09 20:43:37,SPY,762.81,0.0,0.0,0,0,0,0
2026-09-09 20:44:37,SPY,762.84,0.0,0.0,0,0,0,0
2026-09-09 20:45:37,SPY,762.85,0.0,0.0,0,0,0,0
2026-09-09 20:46:37,SPY,762.96,0.0,0.0,0,0,0,0
2026-09-09 20:47:38,SPY,763.09,0.0,0.0,0,0,0,0
2026-09-09 20:48:37,SPY,763.12,0.0,0.0,0,0,0,0
2026-09-09 20:49:37,SPY,763.16,0.0,0.0,0,0,0,0
2026-09-09 20:50:37,SPY,763.19,0.0,0.0,0,0,0,0
2026-09-09 20:51:37,SPY,763.06,0.0,0.0,0,0,0,0
2026-09-09 20:52:38,SPY,763.12,0.0,0.0,0,0,0,0
2026-09-09 20:53:37,SPY,762.96,0.0,0.0,0,0,0,0
2026-09-09 20:54:37,SPY,762.86,0.0,0.0,0,0,0,0
2026-09-09 20:55:37,SPY,762.96,0.0,0.0,0,0,0,0
2026-09-09 20:56:37,SPY,763.05,0.0,0.0,0,0,0,0
2026-09-09 20:57:37,SPY,763.05,0.0,0.0,0,0,0,0
2026-09-09 20:58:37,SPY,763.12,0.0,0.0,0,0,0,0
2026-09-09 20:59:37,SPY,763.14,0.0,0.0,0,0,0,0
2026-09-09 21:00:37,SPY,763.07,0.0,0.0,0,0,0,0
2026-09-09 21:01:37,SPY,763.16,0.0,0.0,0,0,0,0
2026-09-09 21:02:37,SPY,763.13,0.0,0.0,0,0,0,0
2026-09-09 21:03:37,SPY,763.1,0.0,0.0,0,0,0,0
2026-09-09 21:04:37,SPY,763.11,0.0,0.0,0,0,0,0
2026-09-09 21:05:38,SPY,763.2,0.0,0.0,0,0,0,0
2026-09-09 21:06:37,SPY,763.12,0.0,0.0,0,0,0,0
2026-09-09 21:07:37,SPY,763.24,0.0,0.0,0,0,0,0
2026-09-09 21:08:37,SPY,763.11,0.0,0.0,0,0,0,0
2026-09-09 21:09:37,SPY,763.14,0.0,0.0,0,0,0,0
2026-09-09 21:10:37,SPY,763.06,0.0,0.0,0,0,0,0
2026-09-09 21:11:37,SPY,762.9,0.0,0.0,0,0,0,0
2026-09-09 21:12:37,SPY,762.93,0.0,0.0,0,0,0,0
2026-09-09 21:13:37,SPY,762.96,0.0,0.0,0,0,0,0
2026-09-09 21:14:37,SPY,763.11,0.0,0.0,0,0,0,0
2026-09-09 21:15:37,SPY,763.09,0.0,0.0,0,0,0,0
2026-09-09 21:16:37,SPY,763.0,0.0,0.0,0,0,0,0
2026-09-09 21:17:37,SPY,762.9,0.0,0.0,0,0,0,0
2026-09-09 21:18:37,SPY,762.94,0.0,0.0,0,0,0,0
2026-09-09 21:19:37,SPY,762.93,0.0,0.0,0,0,0,0
2026-09-09 21:20:37,SPY,762.98,0.0,0.0,0,0,0,0
2026-09-09 21:21:37,SPY,763.0,0.0,0.0,0,0,0,0
2026-09-09 21:22:37,SPY,763.0,0.0,0.0,0,0,0,0
2026-09-09 21:23:37,SPY,763.04,0.0,0.0,0,0,0,0
2026-09-09 21:24:37,SPY,762.97,0.0,0.0,0,0,0,0
2026-09-09 21:25:37,SPY,763.0,0.0,0.0,0,0,0,0
2026-09-09 21:26:37,SPY,762.95,0.0,0.0,0,0,0,0
2026-09-09 21:27:37,SPY,762.94,0.0,0.0,0,0,0,0
2026-09-09 21:28:37,SPY,762.98,0.0,0.0,0,0,0,0
2026-09-09 21:29:37,SPY,762.92,0.0,0.0,0,0,0,0
2026-09-09 21:30:37,SPY,762.99,0.0,0.0,0,0,0,0
2026-09-09 21:31:37,SPY,763.0,0.0,0.0,0,0,0,0
2026-09-09 21:32:37,SPY,763.05,0.0,0.0,0,0,0,0
2026-09-09 21:33:37,SPY,763.0,0.0,0.0,0,0,0,0
2026-09-09 21:34:37,SPY,763.04,0.0,0.0,0,0,0,0
2026-09-09 21:35:37,SPY,763.18,0.0,0.0,0,0,0,0
2026-09-09 21:36:38,SPY,763.17,0.0,0.0,0,0,0,0
2026-09-09 21:37:37,SPY,763.19,0.0,0.0,0,0,0,0
2026-09-09 21:38:37,SPY,763.23,0.0,0.0,0,0,0,0
2026-09-09 21:39:37,SPY,763.39,0.0,0.0,0,0,0,0
2026-09-09 21:40:37,SPY,763.39,0.0,0.0,0,0,0,0
2026-09-09 21:41:37,SPY,763.39,0.0,0.0,0,0,0,0
2026-09-09 21:42:37,SPY,763.43,0.0,0.0,0,0,0,0
2026-09-09 21:43:37,SPY,763.54,0.0,0.0,0,0,0,0
2026-09-09 21:44:37,SPY,763.44,0.0,0.0,0,0,0,0
2026-09-09 21:45:38,SPY,763.46,0.0,0.0,0,0,0,0
2026-09-09 21:46:37,SPY,763.43,0.0,0.0,0,0,0,0
2026-09-09 21:47:37,SPY,763.42,0.0,0.0,0,0,0,0
2026-09-09 21:48:37,SPY,763.38,0.0,0.0,0,0,0,0
2026-09-09 21:49:37,SPY,763.39,0.0,0.0,0,0,0,0
2026-09-09 21:50:37,SPY,763.4,0.0,0.0,0,0,0,0
2026-09-09 21:51:37,SPY,763.39,0.0,0.0,0,0,0,0
2026-09-09 21:52:37,SPY,763.43,0.0,0.0,0,0,0,0
