Time,Activo,Strike,Type,Contracts,Premium,Price,IV,Delta,Gamma,DealerState,SPOT,Side,Rel,Moneyness
2026-09-10 08:31:44,SPX,7600.0,PUT_BLOCK_SELL,636,1240200.0,19.5,18.06,-0.584,0.010469,LONG_GAMMA,7591.72,SAP,ATM,8.28
2026-09-10 08:31:44,SPX,7550.0,UNUSUAL_PUT_VOL,1162,482230.0,4.15,21.27,-0.168,0.005718,LONG_GAMMA,7591.72,UAP,BELOW,-41.72
2026-09-10 08:31:44,SPX,7530.0,UNUSUAL_PUT_VOL,1126,244905.0,2.17,22.78,-0.092,0.003515,LONG_GAMMA,7591.72,UAP,BELOW,-61.72
2026-09-10 08:31:44,SPX,7525.0,UNUSUAL_PUT_VOL,1287,241312.0,1.88,23.24,-0.08,0.003092,LONG_GAMMA,7591.72,UAP,BELOW,-66.72
2026-09-10 08:31:44,SPX,7520.0,UNUSUAL_PUT_VOL,1224,198900.0,1.62,23.71,-0.069,0.002718,LONG_GAMMA,7591.72,UAP,BELOW,-71.72
2026-09-10 08:32:44,SPX,7590.0,PUT_BLOCK_BUY,756,1050840.0,13.9,17.53,-0.481,0.011032,LONG_GAMMA,7591.34,BAP,ATM,-1.34
2026-09-10 08:32:44,SPX,7520.0,UNUSUAL_PUT_VOL,1417,216092.0,1.52,23.3,-0.067,0.002689,LONG_GAMMA,7591.34,UAP,BELOW,-71.34
2026-09-10 08:33:44,SPX,7550.0,UNUSUAL_PUT_VOL,2407,878555.0,3.65,20.71,-0.155,0.005583,LONG_GAMMA,7592.79,UAP,BELOW,-42.79
2026-09-10 08:33:44,SPX,7520.0,UNUSUAL_PUT_VOL,1509,226350.0,1.5,23.6,-0.065,0.002607,LONG_GAMMA,7592.79,UAP,BELOW,-72.79
2026-09-10 08:34:44,SPX,7590.0,PUT_BLOCK_SELL,1007,1324205.0,13.15,17.77,-0.46,0.010866,LONG_GAMMA,7593.28,SAP,ATM,-3.28
2026-09-10 08:36:44,SPX,7590.0,PUT_BLOCK_BUY,1379,1606535.0,11.65,17.98,-0.421,0.010603,LONG_GAMMA,7596.97,BAP,ATM,-6.97
2026-09-10 08:36:44,SPX,7550.0,UNUSUAL_PUT_VOL,1344,409920.0,3.05,20.83,-0.133,0.005029,LONG_GAMMA,7596.97,UAP,BELOW,-46.97
2026-09-10 08:38:44,SPX,7530.0,UNUSUAL_PUT_VOL,1259,210882.0,1.67,22.74,-0.074,0.003015,LONG_GAMMA,7596.54,UAP,BELOW,-66.54
2026-09-10 08:38:44,SPX,7525.0,UNUSUAL_PUT_VOL,1218,179655.0,1.48,23.33,-0.065,0.002652,LONG_GAMMA,7596.54,UAP,BELOW,-71.54
2026-09-10 08:39:44,SPX,7725.0,UNUSUAL_CALL_VOL,1027,7703.0,0.08,23.81,0.004,0.000253,LONG_GAMMA,7595.15,UAC,ABOVE,129.85
2026-09-10 08:39:44,SPX,7650.0,UNUSUAL_CALL_VOL,1306,133865.0,1.02,17.26,0.062,0.00346,LONG_GAMMA,7595.15,UAC,ABOVE,54.85
2026-09-10 08:41:44,SPX,7600.0,PUT_BLOCK_BUY,686,1018710.0,14.85,17.62,-0.504,0.011106,LONG_GAMMA,7599.26,BAP,ATM,0.74
2026-09-10 08:41:44,SPX,7595.0,PUT_BLOCK_BUY,846,1070190.0,12.65,17.86,-0.449,0.010868,LONG_GAMMA,7599.26,BAP,ATM,-4.26
2026-09-10 08:42:44,SPX,7600.0,PUT_BLOCK_SELL,716,1106220.0,15.45,17.46,-0.521,0.01121,LONG_GAMMA,7597.8,SAP,ATM,2.2
2026-09-10 08:42:44,SPX,7550.0,UNUSUAL_PUT_VOL,2183,665815.0,3.05,21.24,-0.132,0.004936,LONG_GAMMA,7597.8,UAP,BELOW,-47.8
2026-09-10 08:43:44,SPX,7530.0,UNUSUAL_PUT_VOL,2607,397568.0,1.52,23.16,-0.068,0.002773,LONG_GAMMA,7599.62,UAP,BELOW,-69.62
2026-09-10 08:43:44,SPX,7525.0,UNUSUAL_PUT_VOL,2434,322505.0,1.33,23.67,-0.059,0.002427,LONG_GAMMA,7599.62,UAP,BELOW,-74.62
2026-09-10 08:49:44,SPX,7600.0,CALL_BLOCK_BUY,728,1081080.0,14.85,16.92,0.523,0.011666,LONG_GAMMA,7601.63,BAC,ATM,-1.63
2026-09-10 08:51:44,SPX,7750.0,PUT_BLOCK_BUY,120,1903800.0,158.65,0.1,-1.0,0.0,LONG_GAMMA,7590.74,BAP,ABOVE,159.26
2026-09-10 08:51:44,SPX,7730.0,PUT_BLOCK_BUY,120,1668000.0,139.0,23.72,-0.998,0.00013,LONG_GAMMA,7590.74,BAP,ABOVE,139.26
2026-09-10 08:51:44,SPX,7600.0,PUT_BLOCK_SELL,866,1632410.0,18.85,16.97,-0.603,0.011309,LONG_GAMMA,7590.74,SAP,ATM,9.26
