Time,CallPremiumBuy,CallPremiumSell,PutPremiumBuy,PutPremiumSell,NetDeltaFlow,NetGammaFlow,NetCharmFlow,FlowVelocity,FlowAcceleration,FlowImbalance,FlowImbalance5m,FlowImbalance15m,FlowImbalanceCycle,CycleCallPremBuy,CyclePutPremBuy,CharmVelocity,CharmAcceleration,GammaRegime,DealerState,Regime,Confidence,Bias,Risk,BullishScore,BearishScore,VolatilityScore,SqueezeScore,PanicScore,BullishScoreRaw,BearishScoreRaw,Events,MaxCallFlowStrike,MaxPutFlowStrike,SPOT
2026-06-04 19:58:00,12872178.0,5834738.0,10976178.0,9628182.0,-132.66,-4446.91,7452473.69,0.0,0.0,0.0795,0.0795,0.0795,0.0795,12872178.0,10976178.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.45,BEARISH,MEDIUM,0.0,35.1349841709539,52.74911765265519,15.0,15.0,0.0,35.1,,7415.0,7605.0,7559.75
2026-06-04 19:59:00,12892955.0,5915360.0,10979658.0,9657872.0,-143.32,-4496.63,7380273.64,4149690.0,-8471490.0,0.0801,0.0801,0.0801,0.7131,20778.0,3480.0,-72200.0534,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.42,BEARISH,HIGH,0.0,35.1,59.6,18.5,15.0,0.0,35.1,,7575.0,7540.0,7560.25
2026-06-04 20:00:00,12898540.0,5918005.0,10994288.0,9666338.0,-142.57,-4491.79,7510688.93,2769495.0,-8376330.0,0.0797,0.0797,0.0797,-0.4474,5585.0,14630.0,130415.295,202615.3485,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.4,BEARISH,HIGH,0.0,40.4,64.2,17.3,22.0,0.0,50.1,,7555.0,7450.0,7559.5
2026-06-04 20:01:00,12960590.0,5921965.0,11044168.0,9666338.0,-139.02,-4441.51,7643865.65,2104114.0,-4091152.0,0.0798,0.0798,0.0798,0.1087,62050.0,49880.0,133176.7177,203996.0598,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.36,BEARISH,HIGH,5.2,38.6,67.3,16.5,26.6,15.0,35.1,,7540.0,7450.0,7557.5
2026-06-04 20:02:00,12972432.0,5934232.0,11073075.0,9726240.0,-131.46,-4453.27,7815519.6,1677007.0,-4121138.0,0.079,0.079,0.079,-0.4188,11842.0,28908.0,171653.9551,123307.7156,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.42,BEARISH,HIGH,3.4,37.4,69.5,19.5,22.5,0.0,35.1,,7560.0,7575.0,7557.25
2026-06-04 20:03:00,12995332.0,5941738.0,11123565.0,9772195.0,-126.41,-4438.28,8058237.85,3906.0,70635.0,0.0776,-0.0896,0.0776,-0.3759,22900.0,50490.0,242718.2436,75390.093,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.53,BEARISH,HIGH,5.7,36.6,71.2,21.4,19.9,10.0,35.1,,7560.0,7550.0,7557.0
2026-06-04 20:04:00,12995332.0,5942328.0,11143430.0,9779520.0,-129.46,-4431.61,8083643.98,23507.0,-58384.0,0.0767,-0.2307,0.0767,-1.0,0.0,19865.0,25406.1351,-18353.1471,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.42,BEARISH,HIGH,3.7,36.1,72.3,22.7,18.2,0.0,35.1,,7600.0,7550.0,7557.25
2026-06-04 20:05:00,12998552.0,5968478.0,11397610.0,9786875.0,-189.16,-4339.09,7906571.03,66465.0,46983.0,0.0656,-0.6026,0.0656,-0.975,3220.0,254180.0,-177072.9574,-283019.5105,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.46,NEUTRAL,HIGH,11.2,35.8,72.8,32.3,17.1,25.0,35.2,,7670.0,7570.0,7558.5
2026-06-04 20:06:00,13010698.0,5974982.0,11403888.0,9812102.0,-184.23,-4348.53,7736421.17,42209.0,79923.0,0.0658,-0.7555,0.0658,0.3185,12145.0,6278.0,-170149.8576,-307673.5968,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.53,BEARISH,HIGH,10.8,35.6,72.9,29.7,16.4,10.0,35.2,,7575.0,7500.0,7558.75
2026-06-04 20:07:00,13010698.0,5999482.0,11404608.0,9825772.0,-187.51,-4367.86,7704613.21,41003.0,41772.0,0.0658,-0.793,0.0658,-1.0,0.0,720.0,-31807.9594,-25145.4973,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.53,BEARISH,HIGH,10.5,35.5,72.9,28.1,15.9,10.0,35.2,,7575.0,7550.0,7559.75
