Time,Activo,SPOT,hedge_pressure_score,hedge_velocity,hedge_exhaustion_flag,dealer_stress_score,stress_gamma_instability,stress_iv_expansion,stress_sweep_aggression,stress_hedge_acceleration,stress_vix_divergence,stress_avg_10c
2026-09-24 09:29:36,USO,152.2,0.3,0.0,0,29.0,0.0,0.0,14,15,0.0,29.0
2026-09-24 09:30:35,USO,152.4,74.2,0.0,0,52.3,30,20,0.0,2.3,0.0,40.7
2026-09-24 09:31:35,USO,152.32,53.2,24802.08,0,29.6,5.3,20,0.0,4.0,0.3,37.0
2026-09-24 09:32:36,USO,152.27,47.1,-25782.91,0,27.3,4.7,20,0.0,2.6,0.0,34.6
2026-09-24 09:33:35,USO,152.47,57.6,30024.9,0,50.7,30,20,0.0,0.5,0.2,37.8
2026-09-24 09:34:35,USO,152.44,65.4,34428.21,0,50.0,30,20,0.0,0.0,0.0,39.8
2026-09-24 09:35:35,USO,152.5,65.5,6025.05,0,57.4,30,20,7,0.4,0.0,42.3
2026-09-24 09:36:35,USO,152.63,64.5,37511.08,0,50.6,30,20,0.0,0.6,0.0,43.4
2026-09-24 09:37:35,USO,152.57,60.8,13972.49,0,50.0,30,20,0.0,0.0,0.0,44.1
2026-09-24 09:38:35,USO,152.76,61.6,25422.28,0,52.0,30,20,0.0,1.9,0.0,44.9
2026-09-24 09:39:35,USO,152.73,63.9,32511.36,0,53.8,30,20,0.0,3.7,0.0,47.4
2026-09-24 09:40:35,USO,152.89,64.6,25800.32,0,52.3,30,20,0.0,2.3,0.0,47.4
2026-09-24 09:41:35,USO,152.96,66.4,46436.31,0,51.8,30,20,0.0,1.7,0.0,49.6
2026-09-24 09:42:35,USO,152.89,67.4,0.0,0,50.6,30,20,0.0,0.6,0.0,51.9
2026-09-24 09:43:35,USO,153.04,68.0,17192.52,0,51.0,30,20,0.0,0.8,0.2,51.9
2026-09-24 09:44:35,USO,153.23,70.1,69477.98,0,51.5,30,20,0.0,1.1,0.4,52.1
2026-09-24 09:45:35,USO,153.16,70.8,23377.55,0,50.9,30,20,0.0,0.6,0.3,51.4
2026-09-24 09:46:35,USO,153.28,70.3,10199.75,0,57.8,30,20,7,0.4,0.4,52.2
2026-09-24 09:47:35,USO,153.22,70.7,12118.8,0,58.2,30,20,7,1.0,0.2,53.0
2026-09-24 09:48:35,USO,153.08,68.9,-41455.6,0,52.5,30,20,0.0,2.5,0.0,53.0
2026-09-24 09:49:35,USO,153.11,68.7,-22975.48,0,50.8,30,20,0.0,0.8,0.0,52.7
2026-09-24 09:50:35,USO,152.99,69.0,-18715.59,0,57.5,30,20,7,0.5,0.0,53.2
2026-09-24 09:51:35,USO,153.11,69.2,0.0,0,51.1,30,20,0.0,1.1,0.0,53.2
2026-09-24 09:52:35,USO,152.98,69.6,-2289.31,0,58.1,30,20,7,1.1,0.0,53.9
2026-09-24 09:53:35,USO,153.16,69.7,10287.05,0,51.4,30,20,0.0,1.0,0.4,54.0
2026-09-24 09:54:36,USO,153.3,69.7,66936.2,0,58.8,30,20,7,1.4,0.4,54.7
2026-09-24 09:55:35,USO,153.34,69.8,37534.86,0,50.2,30,20,0.0,0.0,0.2,54.6
