Time,Activo,Strike,Type,Contracts,Premium,Price,IV,Delta,Gamma,DealerState,SPOT,Side,Rel,Moneyness
2026-09-24 09:33:33,SPX,7715.0,UNUSUAL_CALL_VOL,1095,243638.0,2.23,14.6,0.145,0.008163,LONG_GAMMA,7685.09,UAC,ABOVE,29.91
2026-09-24 09:45:33,SPX,7680.0,PUT_BLOCK_BUY,1093,1191370.0,10.9,15.32,-0.475,0.013832,LONG_GAMMA,7681.52,BAP,ATM,-1.52
2026-09-24 09:46:33,SPX,7680.0,PUT_BLOCK_BUY,1274,1484210.0,11.65,15.52,-0.492,0.013703,LONG_GAMMA,7680.26,BAP,ATM,-0.26
2026-09-24 09:53:33,SPX,7680.0,PUT_BLOCK_BUY,857,1045540.0,12.2,15.51,-0.511,0.013867,LONG_GAMMA,7678.9,BAP,ATM,1.1
2026-09-24 09:54:33,SPX,7675.0,PUT_BLOCK_BUY,1042,1031580.0,9.9,15.4,-0.448,0.013875,LONG_GAMMA,7678.46,BAP,ATM,-3.46
2026-09-24 09:56:34,SPX,7675.0,PUT_BLOCK_BUY,981,1054575.0,10.75,15.38,-0.475,0.014035,LONG_GAMMA,7676.52,BAP,ATM,-1.52
2026-09-24 09:58:33,SPX,7675.0,PUT_BLOCK_BUY,1271,1569685.0,12.35,15.99,-0.508,0.013573,LONG_GAMMA,7674.12,BAP,ATM,0.88
2026-09-24 09:59:33,SPX,7675.0,PUT_BLOCK_BUY,951,1222035.0,12.85,15.51,-0.532,0.013977,LONG_GAMMA,7672.43,BAP,ATM,2.57
2026-09-24 09:59:33,SPX,7670.0,PUT_BLOCK_SELL,1224,1291320.0,10.55,15.77,-0.463,0.01373,LONG_GAMMA,7672.43,SAP,ATM,-2.43
2026-09-24 10:00:33,SPX,7675.0,PUT_BLOCK_BUY,1124,1365660.0,12.15,16.05,-0.503,0.013569,LONG_GAMMA,7674.52,BAP,ATM,0.48
2026-09-24 10:00:33,SPX,7665.0,UNUSUAL_PUT_VOL,1082,871010.0,8.05,16.45,-0.372,0.012555,LONG_GAMMA,7674.52,UAP,ATM,-9.52
2026-09-24 10:07:33,SPX,7670.0,PUT_BLOCK_BUY,1083,1218375.0,11.25,16.0,-0.482,0.013766,LONG_GAMMA,7671.0,BAP,ATM,-1.0
2026-09-24 10:08:33,SPX,7670.0,PUT_BLOCK_SELL,1427,1548295.0,10.85,15.35,-0.485,0.014378,LONG_GAMMA,7670.79,SAP,ATM,-0.79
2026-09-24 10:13:33,SPX,7680.0,PUT_BLOCK_SELL,500,1025000.0,20.5,15.93,-0.696,0.012262,LONG_GAMMA,7665.05,SAP,ABOVE,14.95
2026-09-24 10:13:33,SPX,7670.0,PUT_BLOCK_BUY,894,1287360.0,14.4,16.21,-0.564,0.013577,LONG_GAMMA,7665.05,BAP,ATM,4.95
2026-09-24 10:13:33,SPX,7665.0,PUT_BLOCK_BUY,1177,1400630.0,11.9,16.42,-0.496,0.013577,LONG_GAMMA,7665.05,BAP,ATM,-0.05
2026-09-24 10:13:33,SPX,7650.0,UNUSUAL_PUT_VOL,1166,763730.0,6.55,17.43,-0.311,0.011332,LONG_GAMMA,7665.05,UAP,BELOW,-15.05
2026-09-24 10:14:33,SPX,7670.0,PUT_BLOCK_BUY,1060,1616500.0,15.25,15.91,-0.591,0.013673,LONG_GAMMA,7663.17,BAP,ATM,6.83
2026-09-24 10:14:33,SPX,7665.0,PUT_BLOCK_BUY,1343,1705610.0,12.7,16.23,-0.521,0.013744,LONG_GAMMA,7663.17,BAP,ATM,1.83
2026-09-24 10:14:33,SPX,7660.0,PUT_BLOCK_BUY,1241,1303050.0,10.5,16.57,-0.454,0.013391,LONG_GAMMA,7663.17,BAP,ATM,-3.17
2026-09-24 10:14:33,SPX,7655.0,PUT_BLOCK_SELL,1161,1004265.0,8.65,16.96,-0.39,0.012668,LONG_GAMMA,7663.17,SAP,ATM,-8.17
2026-09-24 10:14:33,SPX,7645.0,UNUSUAL_PUT_VOL,1272,725040.0,5.7,17.6,-0.278,0.010679,LONG_GAMMA,7663.17,UAP,BELOW,-18.17
2026-09-24 10:15:33,SPX,7660.0,PUT_BLOCK_BUY,1602,1698120.0,10.6,17.85,-0.434,0.012364,LONG_GAMMA,7664.98,BAP,ATM,-4.98
2026-09-24 10:15:33,SPX,7640.0,UNUSUAL_PUT_VOL,1003,481440.0,4.8,19.1,-0.229,0.008886,LONG_GAMMA,7664.98,UAP,BELOW,-24.98
2026-09-24 10:17:33,SPX,7700.0,UNUSUAL_CALL_VOL,1329,262478.0,1.98,14.98,0.136,0.008176,LONG_GAMMA,7670.37,UAC,ABOVE,29.63
2026-09-24 10:17:33,SPX,7670.0,CALL_BLOCK_BUY,903,1047480.0,11.6,15.55,0.509,0.014425,LONG_GAMMA,7670.37,BAC,ATM,-0.37
