strike,inv_gex,inv_vex_call,inv_vex_put,long_calls,short_calls,long_puts,short_puts,inv_net
127.0000,0.0000,0.0000,0.0000,7.5000,1.5000,5.0000,0.0000,1.0000
128.0000,0.3434,0.0000,0.3434,7.0000,2.0000,2.0000,0.0000,3.0000
129.0000,0.6202,-0.0000,0.6202,5.0000,1.0000,3.0000,0.0000,1.0000
130.0000,6.5668,0.0000,6.5668,5.5000,3.5000,82.5000,26.5000,-54.0000
131.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000
132.0000,109.5891,-0.0000,109.5891,1.5000,2.5000,825.5000,425.5000,-401.0000
133.0000,15.1272,0.0000,15.1272,1.0000,2.0000,220.0000,158.0000,-63.0000
134.0000,-1.2481,0.0000,-1.2481,2.5000,2.5000,35.5000,34.5000,-1.0000
135.0000,0.5251,0.0000,0.5251,33.5000,29.5000,139.0000,112.0000,-23.0000
136.0000,-3.2246,-0.0000,-3.2246,1.0000,53.0000,51.0000,65.0000,-38.0000
137.0000,-67.6100,0.0000,-67.6100,8.0000,6.0000,87.0000,131.0000,46.0000
138.0000,153.5236,0.0000,153.5236,3.0000,1.0000,453.0000,84.0000,-367.0000
139.0000,-154.2121,0.0000,-154.2121,0.0000,0.0000,84.0000,271.0000,187.0000
140.0000,-508.2397,19.1905,-527.4302,34.0000,25.0000,1262.5000,1609.5000,356.0000
141.0000,-188.4580,0.0000,-188.4580,8.0000,1.0000,174.0000,425.0000,258.0000
142.0000,1507.7767,0.0000,1507.7767,0.0000,1.0000,1877.5000,1029.5000,-849.0000
143.0000,90.1402,0.0000,90.1402,7.0000,4.0000,483.5000,403.5000,-77.0000
144.0000,-354.4821,0.0000,-354.4821,6.0000,9.0000,572.5000,943.5000,368.0000
145.0000,1084.2073,-92.3934,1176.6007,104.0000,112.0000,2872.5000,2335.5000,-545.0000
146.0000,326.3124,92.5117,233.8007,49.5000,10.5000,654.0000,616.0000,1.0000
147.0000,-783.5741,-2671.7786,1888.2045,531.5000,1168.5000,1166.0000,678.0000,-1125.0000
148.0000,-1023.2823,580.1415,-1603.4238,275.5000,172.5000,1050.0000,1305.0000,358.0000
149.0000,-395.9431,1038.1929,-1434.1360,236.0000,71.0000,1869.0000,2045.0000,341.0000
150.0000,-5999.8875,-3388.0289,-2611.8587,2083.5000,2692.5000,5682.5000,5663.5000,-628.0000
151.0000,-2705.7728,7014.5991,-9720.3719,1568.5000,785.5000,1191.0000,2367.0000,1959.0000
152.0000,-2463.9275,3805.7793,-6269.7068,2898.5000,2395.5000,1435.5000,2191.5000,1259.0000
153.0000,-3616.6674,-7425.0731,3808.4057,2129.0000,2873.0000,1428.0000,961.0000,-1211.0000
154.0000,1749.6911,1298.7132,450.9779,2612.5000,2532.5000,527.5000,465.5000,18.0000
155.0000,-6626.3051,-8866.8000,2240.4949,5069.5000,6558.5000,523.5000,238.5000,-1774.0000
156.0000,3268.7753,3153.6894,115.0859,2012.0000,1656.0000,55.5000,34.5000,335.0000
157.0000,2841.3100,2599.0489,242.2611,1673.0000,1171.0000,84.0000,18.0000,436.0000
158.0000,360.7240,254.8480,105.8761,1184.5000,952.5000,30.5000,3.5000,205.0000
159.0000,901.5003,901.5003,0.0000,930.5000,739.5000,0.0000,0.0000,191.0000
160.0000,486.3176,423.9641,62.3535,2644.0000,2719.0000,44.0000,3.0000,-116.0000
161.0000,288.6146,288.6146,0.0000,265.0000,259.0000,10.5000,15.5000,11.0000
162.0000,584.6403,584.6403,0.0000,804.0000,619.0000,0.0000,0.0000,185.0000
163.0000,-1276.6052,-1276.6052,0.0000,122.0000,661.0000,0.0000,0.0000,-539.0000
164.0000,-20.9239,-20.9239,0.0000,9.0000,34.0000,0.0000,0.0000,-25.0000
165.0000,137.0590,114.9911,22.0678,260.0000,159.0000,15.5000,3.5000,89.0000
166.0000,-20.5455,-20.5455,0.0000,2.5000,20.5000,0.0000,0.0000,-18.0000
167.0000,-9.3059,-9.3059,0.0000,64.0000,60.0000,0.0000,0.0000,4.0000
168.0000,-5.9583,-5.9583,0.0000,7.0000,12.0000,0.0000,0.0000,-5.0000
169.0000,13.4653,13.4653,0.0000,33.5000,1.5000,0.0000,0.0000,32.0000
170.0000,22.6473,22.6473,0.0000,82.5000,15.5000,0.0000,0.0000,67.0000
171.0000,-0.4659,-0.4659,0.0000,1.0000,2.0000,0.0000,0.0000,-1.0000
172.0000,-24.9094,-24.9094,0.0000,8.0000,66.0000,0.0000,0.0000,-58.0000
173.0000,10.2356,10.2356,0.0000,40.0000,20.0000,0.0000,0.0000,20.0000
174.0000,-50.0480,-50.0480,0.0000,15.5000,98.5000,0.0000,0.0000,-83.0000
175.0000,-0.2385,-0.2385,0.0000,91.0000,85.0000,0.0000,0.0000,6.0000
177.0000,13.4934,13.4934,0.0000,32.5000,0.5000,1.0000,5.0000,36.0000
178.0000,-0.7510,-0.7510,0.0000,2.0000,7.0000,0.0000,60.0000,55.0000
