Time,Activo,SPOT,absorption_score,exhaustion_score,failed_squeeze_flag,bullish_absorption,bearish_absorption,dealer_absorption
2026-09-24 09:29:36,GLD,391.08,0.0,0.0,0,0,0,0
2026-09-24 09:30:35,GLD,390.91,0.0,0.0,0,0,0,0
2026-09-24 09:31:35,GLD,390.61,20.0,0.0,0,0,0,0
2026-09-24 09:32:36,GLD,390.54,20.0,0.0,0,0,0,0
2026-09-24 09:33:35,GLD,390.16,20.0,25.0,0,0,0,0
2026-09-24 09:34:35,GLD,390.43,20.0,0.0,0,0,0,0
2026-09-24 09:35:35,GLD,390.52,20.0,15.0,0,0,0,0
2026-09-24 09:36:35,GLD,390.46,20.0,0.0,0,0,0,0
2026-09-24 09:37:35,GLD,390.48,20.0,0.0,0,0,0,0
2026-09-24 09:38:35,GLD,390.38,0.0,60.0,0,0,0,0
2026-09-24 09:39:35,GLD,390.1,0.0,25.0,0,0,0,0
2026-09-24 09:40:35,GLD,390.13,40.0,25.0,0,0,0,0
2026-09-24 09:41:35,GLD,389.94,40.0,0.0,0,0,0,0
2026-09-24 09:42:35,GLD,390.06,40.0,0.0,0,0,0,0
2026-09-24 09:43:35,GLD,389.94,85.0,0.0,0,1,0,0
2026-09-24 09:44:35,GLD,390.06,55.0,35.0,0,1,0,0
2026-09-24 09:45:35,GLD,390.03,20.0,35.0,0,0,0,0
2026-09-24 09:46:35,GLD,390.1,20.0,35.0,0,0,0,0
2026-09-24 09:47:35,GLD,390.19,20.0,35.0,0,0,0,0
2026-09-24 09:48:35,GLD,390.21,20.0,35.0,0,0,0,0
2026-09-24 09:49:35,GLD,390.15,20.0,0.0,0,0,0,0
2026-09-24 09:50:35,GLD,390.44,20.0,0.0,0,0,0,0
2026-09-24 09:51:35,GLD,390.29,20.0,0.0,0,0,0,0
2026-09-24 09:52:35,GLD,390.5,40.0,0.0,0,0,0,0
2026-09-24 09:53:35,GLD,390.4,40.0,0.0,0,0,0,0
2026-09-24 09:54:36,GLD,390.38,40.0,0.0,0,0,0,0
2026-09-24 09:55:35,GLD,390.14,20.0,35.0,0,0,0,0
2026-09-24 09:56:35,GLD,390.13,20.0,35.0,0,0,0,0
2026-09-24 09:57:35,GLD,389.81,0.0,0.0,0,0,0,0
2026-09-24 09:58:35,GLD,389.8,0.0,0.0,0,0,0,0
2026-09-24 09:59:35,GLD,389.81,0.0,0.0,0,0,0,0
2026-09-24 10:00:35,GLD,389.81,0.0,25.0,0,0,0,0
2026-09-24 10:01:36,GLD,389.79,0.0,25.0,0,0,0,0
2026-09-24 10:02:35,GLD,389.75,0.0,35.0,0,0,0,0
2026-09-24 10:03:35,GLD,389.55,0.0,35.0,0,0,0,0
2026-09-24 10:04:35,GLD,389.72,0.0,0.0,0,0,0,0
2026-09-24 10:05:35,GLD,389.56,0.0,40.0,0,0,0,0
2026-09-24 10:06:35,GLD,389.52,0.0,25.0,0,0,0,0
2026-09-24 10:07:35,GLD,389.44,0.0,0.0,0,0,0,0
2026-09-24 10:08:35,GLD,389.52,0.0,15.0,0,0,0,0
2026-09-24 10:09:35,GLD,389.46,0.0,15.0,0,0,0,0
2026-09-24 10:10:35,GLD,389.53,0.0,35.0,0,0,0,0
2026-09-24 10:11:35,GLD,389.55,0.0,15.0,0,0,0,0
2026-09-24 10:12:36,GLD,389.41,0.0,0.0,0,0,0,0
2026-09-24 10:13:36,GLD,389.16,0.0,0.0,0,0,0,0
2026-09-24 10:14:36,GLD,389.15,40.0,0.0,0,0,0,0
2026-09-24 10:15:36,GLD,389.42,40.0,0.0,0,0,0,0
2026-09-24 10:16:35,GLD,389.45,40.0,0.0,0,0,0,0
2026-09-24 10:17:35,GLD,389.56,55.0,25.0,0,0,1,0
2026-09-24 10:18:35,GLD,389.47,55.0,25.0,0,0,1,0
2026-09-24 10:19:35,GLD,389.76,40.0,35.0,0,0,0,0
2026-09-24 10:20:35,GLD,389.58,35.0,35.0,0,0,0,0
2026-09-24 10:21:35,GLD,389.56,20.0,35.0,0,0,0,0
2026-09-24 10:22:35,GLD,389.88,20.0,35.0,0,0,0,0
2026-09-24 10:23:35,GLD,389.91,20.0,25.0,0,0,0,0
2026-09-24 10:24:36,GLD,389.91,0.0,25.0,0,0,0,0
2026-09-24 10:25:35,GLD,389.77,0.0,25.0,0,0,0,0
2026-09-24 10:26:35,GLD,389.68,0.0,0.0,0,0,0,0
2026-09-24 10:27:35,GLD,389.49,20.0,0.0,0,0,0,0
2026-09-24 10:28:35,GLD,389.6,20.0,35.0,0,0,0,0
2026-09-24 10:29:35,GLD,389.48,20.0,0.0,0,0,0,0
2026-09-24 10:30:35,GLD,389.55,20.0,0.0,0,0,0,0
2026-09-24 10:31:35,GLD,389.4,0.0,0.0,0,0,0,0
2026-09-24 10:32:35,GLD,389.29,0.0,0.0,0,0,0,0
2026-09-24 10:33:35,GLD,389.48,0.0,40.0,0,0,0,0
2026-09-24 10:34:35,GLD,389.31,0.0,15.0,0,0,0,0
2026-09-24 10:35:35,GLD,389.43,0.0,35.0,0,0,0,0
2026-09-24 10:36:35,GLD,389.52,0.0,0.0,0,0,0,0
2026-09-24 10:37:35,GLD,389.55,0.0,25.0,0,0,0,0
2026-09-24 10:38:35,GLD,389.72,0.0,15.0,0,0,0,0
2026-09-24 10:39:35,GLD,389.71,0.0,0.0,0,0,0,0
2026-09-24 10:40:35,GLD,389.85,0.0,0.0,0,0,0,0
2026-09-24 10:41:35,GLD,389.9,0.0,40.0,0,0,0,0
2026-09-24 10:42:35,GLD,389.88,55.0,25.0,0,1,0,0
2026-09-24 10:43:35,GLD,389.86,55.0,0.0,0,1,0,0
2026-09-24 10:44:35,GLD,390.01,40.0,0.0,0,0,0,0
2026-09-24 10:45:35,GLD,390.03,40.0,0.0,0,0,0,0
2026-09-24 10:46:35,GLD,389.92,40.0,15.0,0,0,0,0
2026-09-24 10:47:35,GLD,390.14,20.0,35.0,0,0,0,0
2026-09-24 10:48:35,GLD,390.09,20.0,35.0,0,0,0,0
2026-09-24 10:49:35,GLD,389.96,20.0,60.0,0,0,0,0
2026-09-24 10:50:36,GLD,390.12,20.0,40.0,0,0,0,0
2026-09-24 10:51:35,GLD,390.37,20.0,15.0,0,0,0,0
2026-09-24 10:52:35,GLD,390.37,20.0,0.0,0,0,0,0
2026-09-24 10:53:35,GLD,390.37,0.0,0.0,0,0,0,0
2026-09-24 10:54:35,GLD,390.19,0.0,0.0,0,0,0,0
2026-09-24 10:55:35,GLD,390.17,0.0,0.0,0,0,0,0
2026-09-24 10:56:35,GLD,390.14,0.0,0.0,0,0,0,0
2026-09-24 10:57:36,GLD,390.2,0.0,0.0,0,0,0,0
2026-09-24 10:58:35,GLD,390.15,0.0,35.0,0,0,0,0
2026-09-24 10:59:35,GLD,390.14,0.0,35.0,0,0,0,0
2026-09-24 11:00:35,GLD,390.07,0.0,35.0,0,0,0,0
2026-09-24 11:01:35,GLD,390.03,0.0,35.0,0,0,0,0
2026-09-24 11:02:35,GLD,390.1,0.0,0.0,0,0,0,0
2026-09-24 11:03:35,GLD,390.1,0.0,0.0,0,0,0,0
2026-09-24 11:04:35,GLD,390.19,0.0,0.0,0,0,0,0
2026-09-24 11:05:35,GLD,390.32,0.0,0.0,0,0,0,0
2026-09-24 11:06:35,GLD,390.08,0.0,0.0,0,0,0,0
2026-09-24 11:07:35,GLD,389.94,0.0,0.0,0,0,0,0
2026-09-24 11:08:35,GLD,389.89,0.0,0.0,0,0,0,0
2026-09-24 11:09:35,GLD,389.82,0.0,0.0,0,0,0,0
2026-09-24 11:10:36,GLD,389.9,0.0,15.0,0,0,0,0
2026-09-24 11:11:35,GLD,389.88,0.0,0.0,0,0,0,0
2026-09-24 11:12:35,GLD,389.91,0.0,0.0,0,0,0,0
2026-09-24 11:13:35,GLD,389.9,0.0,0.0,0,0,0,0
2026-09-24 11:14:35,GLD,389.95,0.0,0.0,0,0,0,0
2026-09-24 11:15:36,GLD,390.45,0.0,15.0,0,0,0,0
2026-09-24 11:16:36,GLD,392.0,0.0,0.0,0,0,0,0
2026-09-24 11:17:36,GLD,392.63,0.0,0.0,0,0,0,0
2026-09-24 11:18:36,GLD,392.69,20.0,0.0,0,0,0,0
2026-09-24 11:19:36,GLD,391.79,20.0,0.0,0,0,0,0
2026-09-24 11:20:36,GLD,392.21,0.0,0.0,0,0,0,0
2026-09-24 11:21:35,GLD,391.98,0.0,0.0,0,0,0,0
2026-09-24 11:22:36,GLD,391.8,0.0,25.0,0,0,0,0
2026-09-24 11:23:36,GLD,391.81,0.0,0.0,0,0,0,0
2026-09-24 11:24:36,GLD,391.68,0.0,0.0,0,0,0,0
2026-09-24 11:25:35,GLD,391.65,0.0,35.0,0,0,0,0
2026-09-24 11:26:35,GLD,391.73,0.0,60.0,0,0,0,0
2026-09-24 11:27:35,GLD,391.8,0.0,60.0,0,0,0,0
2026-09-24 11:28:35,GLD,391.94,0.0,35.0,0,0,0,0
2026-09-24 11:29:35,GLD,391.82,0.0,0.0,0,0,0,0
2026-09-24 11:30:35,GLD,391.95,0.0,35.0,0,0,0,0
2026-09-24 11:31:35,GLD,392.02,0.0,0.0,0,0,0,0
2026-09-24 11:32:37,GLD,391.5,0.0,25.0,0,0,0,0
2026-09-24 11:33:35,GLD,391.78,0.0,40.0,0,0,0,0
2026-09-24 11:34:36,GLD,391.77,0.0,0.0,0,0,0,0
2026-09-24 11:35:36,GLD,391.7,0.0,35.0,0,0,0,0
2026-09-24 11:36:35,GLD,391.99,0.0,35.0,0,0,0,0
2026-09-24 11:37:36,GLD,392.0,0.0,0.0,0,0,0,0
2026-09-24 11:38:36,GLD,392.02,0.0,0.0,0,0,0,0
2026-09-24 11:39:36,GLD,391.87,0.0,0.0,0,0,0,0
2026-09-24 11:40:36,GLD,392.01,0.0,0.0,0,0,0,0
2026-09-24 11:41:36,GLD,392.28,0.0,0.0,0,0,0,0
2026-09-24 11:42:36,GLD,392.6,0.0,0.0,0,0,0,0
2026-09-24 11:43:35,GLD,392.46,0.0,60.0,0,0,0,0
2026-09-24 11:44:36,GLD,392.03,0.0,40.0,0,0,0,0
2026-09-24 11:45:36,GLD,391.65,0.0,0.0,0,0,0,0
2026-09-24 11:46:36,GLD,391.82,20.0,0.0,0,0,0,0
2026-09-24 11:47:36,GLD,391.85,20.0,0.0,0,0,0,0
2026-09-24 11:48:35,GLD,391.93,0.0,15.0,0,0,0,0
2026-09-24 11:49:36,GLD,391.85,20.0,0.0,0,0,0,0
2026-09-24 11:50:36,GLD,391.93,20.0,25.0,0,0,0,0
2026-09-24 11:51:35,GLD,392.07,20.0,40.0,0,0,0,0
2026-09-24 11:52:36,GLD,391.98,20.0,0.0,0,0,0,0
2026-09-24 11:53:36,GLD,391.51,0.0,35.0,0,0,0,0
2026-09-24 11:54:36,GLD,391.61,0.0,0.0,0,0,0,0
2026-09-24 11:55:35,GLD,391.72,0.0,0.0,0,0,0,0
2026-09-24 11:56:36,GLD,391.77,0.0,0.0,0,0,0,0
2026-09-24 11:57:36,GLD,391.95,0.0,0.0,0,0,0,0
2026-09-24 11:58:36,GLD,391.89,0.0,0.0,0,0,0,0
2026-09-24 11:59:35,GLD,391.79,0.0,35.0,0,0,0,0
2026-09-24 12:00:36,GLD,391.46,0.0,25.0,0,0,0,0
2026-09-24 12:01:36,GLD,391.58,0.0,25.0,0,0,0,0
