Time,MAXGEX,MINGEX,MAXVEX,MINVEX,MAXDEX,MINDEX,ZERO,BAC,SAC,BAP,SAP,MAXCP,MINCP,LONGGAMMA,SHORTGAMMA,LONGCALLS,SHORTCALLS,LONGPUTS,SHORTPUTS,INV_BAC,INV_SAC,INV_BAP,INV_SAP,NET_CALL_FLOW,NET_PUT_FLOW,ZERO_OI,SPOT
2026-07-15 18:11:00,7625.0,,7610.0,,7600.0,7700.0,7615.45,,,,,7855.0,7510.0,7615.0,7610.0,7615.0,7610.0,7610.0,7630.0,3170.0,6982.0,1876.0,10788.0,-3812.0,-8912.0,7590.56,7618.5
2026-07-15 18:12:00,7625.0,,7610.0,,7600.0,7700.0,7615.36,,,,,7855.0,7510.0,7615.0,7610.0,7615.0,7610.0,7610.0,7630.0,3170.0,6982.0,1876.0,10792.0,-3811.0,-8916.0,7590.56,7619.0
2026-07-15 18:13:00,7625.0,,7610.0,,7600.0,7700.0,7615.53,,,,,7855.0,7510.0,7615.0,7610.0,7615.0,7610.0,7610.0,7630.0,3178.0,6986.0,1876.0,10792.0,-3809.0,-8916.0,7590.55,7619.75
2026-07-15 18:14:00,7625.0,,7610.0,,7600.0,7700.0,7615.46,,,,,7855.0,7510.0,7615.0,7610.0,7615.0,7610.0,7610.0,7630.0,3180.0,6994.0,1882.0,10796.0,-3813.0,-8914.0,7590.56,7619.0
2026-07-15 18:15:00,7625.0,,7610.0,,7600.0,7700.0,7615.29,,,,,7855.0,7510.0,7615.0,7610.0,7615.0,7610.0,7610.0,7630.0,3180.0,6994.0,1883.0,10797.0,-3813.0,-8914.0,7590.57,7618.5
2026-07-15 18:16:00,7625.0,,7610.0,,7600.0,7700.0,7615.21,,,,,7855.0,7510.0,7615.0,7610.0,7615.0,7610.0,7610.0,7630.0,3180.0,6994.0,1883.0,10797.0,-3813.0,-8914.0,7590.59,7618.25
2026-07-15 18:17:00,7625.0,,7610.0,,7600.0,7700.0,7615.19,,,,,7855.0,7510.0,7615.0,7610.0,7615.0,7610.0,7610.0,7630.0,3182.0,6994.0,1887.0,10799.0,-3812.0,-8912.0,7590.59,7618.0
2026-07-15 18:18:00,7625.0,,7610.0,,7600.0,7700.0,7615.29,,,,,7855.0,7510.0,7615.0,7610.0,7615.0,7610.0,7610.0,7630.0,3182.0,6994.0,1889.0,10799.0,-3812.0,-8910.0,7590.58,7618.0
2026-07-15 18:19:00,7625.0,,7610.0,,7600.0,7700.0,7615.18,,,,,7855.0,7510.0,7615.0,7610.0,7615.0,7610.0,7610.0,7630.0,3183.0,6995.0,1892.0,10816.0,-3812.0,-8923.0,7590.57,7618.0
2026-07-15 18:20:00,7625.0,,7610.0,,7600.0,7700.0,7615.13,,,,,7855.0,7510.0,7615.0,7610.0,7615.0,7610.0,7610.0,7630.0,3183.0,6996.0,1894.0,10816.0,-3813.0,-8922.0,7590.57,7618.25
2026-07-15 18:21:00,7625.0,,7610.0,,7600.0,7700.0,7615.06,,,,,7855.0,7510.0,7615.0,7610.0,7615.0,7610.0,7610.0,7630.0,3185.0,6997.0,1894.0,10816.0,-3812.0,-8922.0,7590.59,7617.75
2026-07-15 18:22:00,7625.0,,7610.0,,7600.0,7700.0,7615.23,,,,,7855.0,7510.0,7615.0,7610.0,7615.0,7610.0,7610.0,7630.0,3185.0,6997.0,1898.0,10816.0,-3812.0,-8918.0,7590.57,7618.75
2026-07-15 18:23:00,7625.0,,7610.0,,7600.0,7700.0,7615.23,,,,,7855.0,7510.0,7615.0,7610.0,7615.0,7610.0,7610.0,7630.0,3185.0,6997.0,1898.0,10816.0,-3812.0,-8917.0,7590.56,7618.75
2026-07-15 18:24:00,7625.0,,7610.0,,7600.0,7700.0,7615.0,,,,,7855.0,7510.0,7615.0,7610.0,7615.0,7610.0,7610.0,7630.0,3185.0,6997.0,1901.0,10817.0,-3812.0,-8916.0,7590.57,7618.5
2026-07-15 18:25:00,7625.0,,7610.0,,7600.0,7700.0,7614.99,,,,,7855.0,7510.0,7615.0,7610.0,7615.0,7610.0,7610.0,7630.0,3185.0,6999.0,1901.0,10821.0,-3814.0,-8920.0,7590.58,7618.25
2026-07-15 18:26:00,7625.0,,7610.0,,7600.0,7700.0,7615.0,,,,,7855.0,7510.0,7615.0,7610.0,7615.0,7610.0,7610.0,7630.0,3186.0,6999.0,1901.0,10821.0,-3813.0,-8920.0,7590.58,7618.25
2026-07-15 18:27:00,7625.0,,7610.0,,7600.0,7700.0,7615.04,,,,,7855.0,7510.0,7615.0,7610.0,7615.0,7610.0,7610.0,7630.0,3186.0,7004.0,1901.0,10823.0,-3818.0,-8922.0,7590.56,7619.0
2026-07-15 18:28:00,7625.0,,7610.0,,7600.0,7700.0,7615.12,,,,,7855.0,7510.0,7615.0,7610.0,7615.0,7610.0,7610.0,7630.0,3187.0,7024.0,1907.0,10832.0,-3837.0,-8925.0,7590.56,7620.0
2026-07-15 18:29:00,7625.0,,7610.0,,7600.0,7700.0,7615.02,,,,,7855.0,7510.0,7615.0,7610.0,7615.0,7610.0,7610.0,7630.0,3188.0,7024.0,1908.0,10833.0,-3836.0,-8925.0,7590.56,7619.75
2026-07-15 18:30:00,7625.0,,7610.0,,7600.0,7700.0,7615.17,,,,,7855.0,7510.0,7615.0,7610.0,7615.0,7610.0,7610.0,7630.0,3189.0,7024.0,1908.0,10833.0,-3835.0,-8925.0,7590.56,7619.75
2026-07-15 18:31:00,7625.0,,7610.0,,7600.0,7700.0,7615.12,,,,,7855.0,7510.0,7615.0,7610.0,7615.0,7610.0,7610.0,7630.0,3195.0,7030.0,1909.0,10833.0,-3835.0,-8924.0,7590.56,7620.0
2026-07-15 18:32:00,7625.0,,7610.0,,7600.0,7700.0,7615.01,,,,,7855.0,7510.0,7620.0,7610.0,7615.0,7610.0,7610.0,7630.0,3215.0,7030.0,1949.0,10834.0,-3815.0,-8885.0,7590.56,7619.75
2026-07-15 18:33:00,7625.0,,7610.0,,7600.0,7700.0,7615.0,,,,,7855.0,7510.0,7620.0,7610.0,7615.0,7610.0,7610.0,7630.0,3215.0,7032.0,1951.0,10835.0,-3817.0,-8884.0,7590.55,7620.25
2026-07-15 18:34:00,7625.0,,7610.0,,7600.0,7700.0,7615.01,,,,,7855.0,7510.0,7620.0,7610.0,7615.0,7610.0,7610.0,7630.0,3222.0,7042.0,1953.0,10842.0,-3819.0,-8889.0,7590.56,7621.25
2026-07-15 18:35:00,7625.0,,7610.0,,7600.0,7700.0,7615.0,,,,,7855.0,7510.0,7620.0,7610.0,7650.0,7610.0,7610.0,7630.0,3254.0,7062.0,1955.0,10846.0,-3809.0,-8891.0,7590.56,7621.75
