strike,inv_gex,inv_vex_call,inv_vex_put,long_calls,short_calls,long_puts,short_puts,inv_net
28330.0000,-0.0001,0.0000,-0.0001,0.0000,0.0000,0.0000,2.0000,2.0000
28340.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,1.0000,1.0000
28350.0000,0.0010,0.0000,0.0010,0.0000,0.0000,52.0000,52.0000,0.0000
28360.0000,-0.0001,0.0000,-0.0001,0.0000,0.0000,0.0000,2.0000,2.0000
28370.0000,0.0009,0.0000,0.0009,0.0000,0.0000,24.0000,0.0000,-24.0000
28380.0000,-0.0007,0.0000,-0.0007,0.0000,0.0000,0.0000,16.0000,16.0000
28400.0000,-0.0007,0.0000,-0.0007,0.0000,0.0000,15.0000,17.0000,2.0000
28420.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-1.0000
28430.0000,0.0031,0.0000,0.0031,0.0000,0.0000,2.5000,0.5000,-2.0000
28440.0000,0.0080,0.0000,0.0080,0.0000,0.0000,5.0000,5.0000,0.0000
28450.0000,0.0379,-0.0103,0.0482,0.0000,1.0000,42.0000,17.0000,-26.0000
28460.0000,-0.0049,0.0000,-0.0049,0.0000,0.0000,0.0000,2.0000,2.0000
28470.0000,-0.0158,0.0000,-0.0158,0.0000,0.0000,0.0000,6.0000,6.0000
28480.0000,0.0450,0.0000,0.0450,0.0000,0.0000,31.0000,6.0000,-25.0000
28490.0000,0.0177,0.0000,0.0177,0.0000,0.0000,12.0000,1.0000,-11.0000
28500.0000,0.2422,-0.0597,0.3019,0.0000,4.0000,236.0000,73.0000,-167.0000
28510.0000,0.0456,0.0000,0.0456,0.0000,0.0000,25.0000,1.0000,-24.0000
28520.0000,-0.0075,0.0000,-0.0075,0.0000,0.0000,0.0000,2.0000,2.0000
28530.0000,-0.0361,0.0000,-0.0361,0.0000,0.0000,0.0000,9.0000,9.0000
28540.0000,-0.0257,0.0000,-0.0257,0.0000,0.0000,0.0000,6.0000,6.0000
28550.0000,0.5549,-0.0021,0.5570,0.0000,2.0000,229.5000,96.5000,-135.0000
28560.0000,0.0616,0.0000,0.0616,0.0000,0.0000,20.0000,10.0000,-10.0000
28570.0000,0.0044,0.0000,0.0044,0.0000,0.0000,1.0000,1.0000,0.0000
28580.0000,-0.0485,0.0000,-0.0485,0.0000,0.0000,0.0000,23.0000,23.0000
28590.0000,0.0154,0.0000,0.0154,0.0000,0.0000,4.0000,42.0000,38.0000
28600.0000,-0.6474,0.0000,-0.6474,2.0000,2.0000,51.5000,307.5000,256.0000
28610.0000,-0.0350,0.0000,-0.0350,0.0000,0.0000,0.0000,5.0000,5.0000
28620.0000,0.4321,0.0000,0.4321,3.5000,3.5000,76.5000,12.5000,-64.0000
28630.0000,-0.0449,0.0000,-0.0449,0.0000,1.0000,6.0000,14.0000,7.0000
28640.0000,0.0447,0.0106,0.0342,1.0000,0.0000,12.0000,23.0000,12.0000
28650.0000,-0.6207,-0.0414,-0.5792,0.0000,9.0000,76.0000,198.0000,113.0000
28660.0000,-0.0331,0.0000,-0.0331,0.0000,5.0000,1.0000,15.0000,9.0000
28670.0000,-0.0176,0.0000,-0.0176,0.0000,1.0000,8.5000,30.5000,21.0000
28680.0000,0.2121,0.0000,0.2121,0.0000,3.0000,58.0000,9.0000,-52.0000
28690.0000,0.0021,0.0000,0.0021,0.0000,10.0000,7.5000,14.5000,-3.0000
28700.0000,2.1364,0.0054,2.1310,2.0000,4.0000,240.5000,217.5000,-25.0000
28710.0000,2.9137,-0.0084,2.9221,1.0000,4.0000,358.5000,230.5000,-131.0000
28720.0000,-0.3634,-0.0511,-0.3123,0.5000,17.5000,0.0000,25.0000,8.0000
28730.0000,-0.0625,0.0032,-0.0657,3.0000,1.0000,50.5000,45.5000,-3.0000
28740.0000,-0.0275,0.0000,-0.0275,0.0000,6.0000,8.0000,36.0000,22.0000
28750.0000,-4.7232,0.0168,-4.7400,7.0000,2.0000,39.0000,354.0000,320.0000
28760.0000,0.0352,0.0005,0.0347,2.5000,3.5000,11.0000,7.0000,-5.0000
28770.0000,0.1419,-0.1136,0.2555,0.0000,7.0000,34.5000,17.5000,-24.0000
28780.0000,1.8203,0.0207,1.7997,1.0000,1.0000,104.5000,22.5000,-82.0000
28790.0000,0.1157,-0.0024,0.1180,0.5000,7.5000,16.0000,10.0000,-13.0000
28800.0000,-8.7885,-0.0238,-8.7647,0.0000,2.0000,159.5000,653.5000,492.0000
28810.0000,0.0022,-0.0033,0.0056,0.0000,1.0000,12.0000,35.0000,22.0000
28820.0000,1.9992,0.0568,1.9424,2.0000,0.0000,78.0000,39.0000,-37.0000
28830.0000,-0.0552,-0.0063,-0.0488,0.0000,1.0000,28.5000,40.5000,11.0000
28840.0000,1.3087,0.7504,0.5582,22.0000,1.0000,45.5000,56.5000,32.0000
28850.0000,11.5253,0.2276,11.2977,8.5000,3.5000,419.5000,280.5000,-134.0000
28860.0000,-3.2374,0.0366,-3.2740,2.0000,0.0000,74.0000,168.0000,96.0000
28870.0000,0.3141,-0.1603,0.4744,0.0000,4.0000,49.0000,47.0000,-6.0000
