Time,MAXGEX,MINGEX,MAXVEX,MINVEX,MAXDEX,MINDEX,ZERO,BAC,SAC,BAP,SAP,MAXCP,MINCP,LONGGAMMA,SHORTGAMMA,LONGCALLS,SHORTCALLS,LONGPUTS,SHORTPUTS,ZERO_OI,SPOT
2026-05-20 22:21:00,7480.0,,7430.0,,7385.0,7525.0,7538.27,,,,,7500.0,7350.0,7430.0,7450.0,7430.0,7450.0,7400.0,7415.0,7451.35,7443.25
2026-05-20 22:22:00,7480.0,,7430.0,,7385.0,7525.0,7538.48,,,,,7500.0,7350.0,7430.0,7450.0,7430.0,7450.0,7400.0,7415.0,7451.27,7444.75
2026-05-20 22:23:00,7480.0,,7430.0,,7385.0,7525.0,7539.65,,,,,7500.0,7350.0,7430.0,7450.0,7430.0,7450.0,7400.0,7415.0,7451.33,7445.0
2026-05-20 22:24:00,7480.0,,7430.0,,7385.0,7525.0,7555.64,,,,,7500.0,7350.0,7430.0,7450.0,7430.0,7450.0,7400.0,7415.0,7451.17,7444.5
2026-05-20 22:25:00,7480.0,,7430.0,,7385.0,7525.0,7555.64,,,,,7500.0,7350.0,7430.0,7450.0,7430.0,7450.0,7400.0,7415.0,7451.17,7444.5
2026-05-20 22:26:00,7480.0,,7430.0,,7385.0,7525.0,7445.35,,,,,7500.0,7350.0,7430.0,7450.0,7430.0,7450.0,7400.0,7415.0,7451.11,7443.5
2026-05-20 22:27:00,7480.0,,7430.0,,7385.0,7525.0,7445.31,,,,,7500.0,7350.0,7430.0,7450.0,7430.0,7450.0,7400.0,7415.0,7451.14,7443.5
2026-05-20 22:28:00,7480.0,,7430.0,,7385.0,7525.0,7445.34,,,,,7500.0,7350.0,7430.0,7450.0,7430.0,7450.0,7400.0,7415.0,7451.08,7443.25
2026-05-20 22:29:00,7480.0,,7430.0,,7385.0,7525.0,7445.33,,,,,7500.0,7350.0,7430.0,7450.0,7430.0,7450.0,7400.0,7415.0,7451.15,7443.25
2026-05-20 22:30:00,7480.0,,7430.0,,7385.0,7525.0,7445.35,,,,,7500.0,7350.0,7430.0,7450.0,7430.0,7450.0,7400.0,7415.0,7451.22,7444.25
2026-05-20 22:31:00,7480.0,,7430.0,,7385.0,7525.0,7445.32,,,,,7500.0,7350.0,7430.0,7450.0,7430.0,7450.0,7400.0,7415.0,7451.25,7444.75
2026-05-20 22:32:00,7480.0,,7430.0,,7385.0,7525.0,7445.34,,,,,7500.0,7350.0,7430.0,7450.0,7430.0,7450.0,7400.0,7415.0,7451.25,7444.5
2026-05-20 22:33:00,7480.0,,7430.0,,7385.0,7525.0,7445.38,,,,,7500.0,7350.0,7430.0,7450.0,7430.0,7450.0,7400.0,7415.0,7451.18,7444.0
2026-05-20 22:34:00,7480.0,,7430.0,,7385.0,7525.0,7445.39,,,,,7500.0,7350.0,7430.0,7450.0,7430.0,7450.0,7400.0,7415.0,7451.2,7443.75
2026-05-20 22:35:00,7480.0,,7430.0,,7385.0,7525.0,7445.36,,,,,7500.0,7350.0,7430.0,7450.0,7430.0,7450.0,7400.0,7415.0,7451.23,7444.25
2026-05-20 22:36:00,7480.0,,7430.0,,7385.0,7525.0,7445.33,,,,,7500.0,7350.0,7430.0,7450.0,7430.0,7450.0,7400.0,7415.0,7451.2,7443.75
2026-05-20 22:37:00,7480.0,,7430.0,,7385.0,7525.0,7445.35,,,,,7500.0,7350.0,7430.0,7450.0,7430.0,7450.0,7400.0,7415.0,7451.2,7443.5
2026-05-20 22:38:00,7480.0,,7430.0,,7385.0,7525.0,7445.34,,,,,7500.0,7350.0,7430.0,7450.0,7430.0,7450.0,7400.0,7415.0,7451.26,7444.75
2026-05-20 22:39:00,7480.0,,7430.0,,7385.0,7525.0,7445.33,,,,,7500.0,7350.0,7430.0,7450.0,7430.0,7450.0,7400.0,7415.0,7451.24,7445.0
2026-05-20 22:40:00,7480.0,,7430.0,,7385.0,7525.0,7445.33,,,,,7500.0,7350.0,7430.0,7450.0,7430.0,7450.0,7400.0,7415.0,7451.18,7445.0
2026-05-20 22:41:00,7480.0,,7430.0,,7385.0,7525.0,7445.33,,,,,7500.0,7350.0,7430.0,7450.0,7430.0,7450.0,7400.0,7415.0,7451.17,7445.0
