Time,MAXGEX,MINGEX,MAXVEX,MINVEX,MAXDEX,MINDEX,ZERO,BAC,SAC,BAP,SAP,MAXCP,MINCP,LONGGAMMA,SHORTGAMMA,LONGCALLS,SHORTCALLS,LONGPUTS,SHORTPUTS,ZERO_OI,SPOT
2026-05-20 20:39:00,763.0,,763.0,,763.0,763.0,739.62,,,,,763.0,763.0,763.0,763.0,763.0,763.0,763.0,763.0,739.62,739.62
2026-05-20 22:21:00,743.0,,745.0,,743.0,747.0,739.24,740.0,739.0,739.0,742.0,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.27,740.62
2026-05-20 22:22:00,743.0,,745.0,,743.0,747.0,739.19,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.21,740.75
2026-05-20 22:23:00,743.0,,745.0,,743.0,747.0,739.17,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.17,740.82
2026-05-20 22:24:00,743.0,,745.0,,743.0,747.0,739.18,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.19,740.78
2026-05-20 22:25:00,743.0,,745.0,,743.0,747.0,739.17,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.17,740.82
2026-05-20 22:26:00,743.0,,745.0,,743.0,747.0,739.22,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.25,740.67
2026-05-20 22:27:00,743.0,,745.0,,743.0,747.0,739.22,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.25,740.66
2026-05-20 22:28:00,743.0,,745.0,,743.0,747.0,739.21,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.24,740.69
2026-05-20 22:29:00,743.0,,745.0,,743.0,747.0,739.22,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.24,740.68
2026-05-20 22:30:00,743.0,,745.0,,743.0,747.0,739.2,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.21,740.74
2026-05-20 22:31:00,743.0,,745.0,,743.0,747.0,739.18,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.18,740.81
2026-05-20 22:32:00,743.0,,745.0,,743.0,747.0,739.18,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.19,740.79
2026-05-20 22:33:00,743.0,,745.0,,743.0,747.0,739.2,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.21,740.74
2026-05-20 22:34:00,743.0,,745.0,,743.0,747.0,739.21,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.23,740.71
2026-05-20 22:35:00,743.0,,745.0,,743.0,747.0,739.19,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.2,740.76
2026-05-20 22:36:00,743.0,,745.0,,743.0,747.0,739.19,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.21,740.75
2026-05-20 22:37:00,743.0,,745.0,,743.0,747.0,739.21,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.23,740.7
2026-05-20 22:38:00,743.0,,745.0,,743.0,747.0,739.18,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.18,740.8
2026-05-20 22:39:00,743.0,,745.0,,743.0,747.0,739.18,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.18,740.8
2026-05-20 22:40:00,743.0,,745.0,,743.0,747.0,739.16,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.16,740.86
2026-05-20 22:41:00,743.0,,745.0,,743.0,747.0,739.18,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.18,740.81
2026-05-20 22:42:00,743.0,,745.0,,743.0,747.0,739.12,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.1,740.99
2026-05-20 22:43:00,743.0,,745.0,,743.0,747.0,739.12,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.1,741.0
2026-05-20 22:44:00,743.0,,745.0,,743.0,747.0,739.12,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.1,741.0
2026-05-20 22:45:00,743.0,,745.0,,743.0,747.0,739.12,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.1,740.99
2026-05-20 22:46:00,743.0,,745.0,,743.0,747.0,739.12,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.09,741.02
2026-05-20 22:47:00,743.0,,745.0,,743.0,747.0,739.16,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.16,740.86
2026-05-20 22:48:00,743.0,,745.0,,743.0,747.0,739.18,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.18,740.8
2026-05-20 22:49:00,743.0,,745.0,,743.0,747.0,739.15,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.14,740.89
2026-05-20 22:50:00,743.0,,745.0,,743.0,747.0,739.16,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.16,740.86
2026-05-20 22:51:00,743.0,,745.0,,743.0,747.0,739.15,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.14,740.89
2026-05-20 22:52:00,743.0,,745.0,,743.0,747.0,739.16,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.16,740.85
2026-05-20 22:53:00,743.0,,745.0,,743.0,747.0,739.2,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.22,740.72
2026-05-20 22:54:00,743.0,,745.0,,743.0,747.0,739.21,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.23,740.71
2026-05-20 22:55:00,743.0,,745.0,,743.0,747.0,739.18,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.18,740.8
2026-05-20 22:56:00,743.0,,745.0,,743.0,747.0,739.2,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.22,740.72
2026-05-20 22:57:00,743.0,,745.0,,743.0,747.0,739.2,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.22,740.73
2026-05-20 22:59:00,743.0,,745.0,,743.0,747.0,739.19,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.21,740.75
2026-05-20 23:00:00,743.0,,745.0,,743.0,747.0,739.2,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.22,740.73
2026-05-20 23:01:00,743.0,,745.0,,743.0,747.0,739.18,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.19,740.79
2026-05-20 23:02:00,743.0,,745.0,,743.0,747.0,739.16,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.15,740.87
2026-05-20 23:03:00,743.0,,745.0,,743.0,747.0,739.16,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.15,740.87
2026-05-20 23:04:00,743.0,,745.0,,743.0,747.0,739.13,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.11,740.97
2026-05-20 23:05:00,743.0,,745.0,,743.0,747.0,739.09,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.05,741.14
2026-05-20 23:06:00,743.0,,745.0,,743.0,747.0,739.09,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.05,741.14
2026-05-20 23:07:00,743.0,,745.0,,743.0,747.0,739.1,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.06,741.1
2026-05-20 23:08:00,743.0,,745.0,,743.0,747.0,739.1,,,,,745.0,724.0,740.0,741.0,740.0,741.0,740.0,738.0,735.06,741.1
