Time,Activo,Type,Direction,NumStrikes,TotalContracts,TotalPremium,IsLadder,SPOT
2026-09-17 08:36:09,GLD,BULLISH_CALL_SWEEP,BULLISH,3,710,223817.0,True,400.59
2026-09-17 09:46:10,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,399.95
2026-09-17 10:39:16,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,399.84
2026-09-17 10:39:16,GLD,HEDGE_CHASE_SWEEP,BEARISH,,,,,399.84
2026-09-17 10:39:37,GLD,HEDGE_CHASE_SWEEP,BEARISH,,,,,399.77
2026-09-17 11:38:20,GLD,HEDGE_CHASE_SWEEP,BEARISH,,,,,399.58
2026-09-17 11:48:23,GLD,HEDGE_CHASE_SWEEP,BEARISH,,,,,399.63
2026-09-17 13:02:56,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,399.67
2026-09-17 13:37:56,GLD,BEARISH_PUT_SWEEP,BEARISH,4,3681,6051948.0,True,398.79
2026-09-17 14:27:18,GLD,BEARISH_PUT_SWEEP,BEARISH,6,5140,8675961.0,True,398.41
2026-09-17 14:27:18,GLD,HEDGE_CHASE_SWEEP,BEARISH,,,,,398.41
2026-09-18 00:09:29,GLD,BULLISH_CALL_SWEEP,BULLISH,12,12905,1095527.0,True,400.46
2026-09-18 00:09:29,GLD,BEARISH_PUT_SWEEP,BEARISH,14,36294,46253308.0,True,400.46
2026-09-18 00:09:29,GLD,VOL_CRUSH_SWEEP,NEUTRAL,,,4085871.0,,400.46
2026-09-18 08:54:52,GLD,BULLISH_CALL_SWEEP,BULLISH,3,733,359744.0,True,398.85
2026-09-18 08:54:52,GLD,BEARISH_PUT_SWEEP,BEARISH,3,5277,1142233.0,True,398.85
2026-09-18 10:14:38,GLD,BULLISH_CALL_SWEEP,BULLISH,4,7907,501405.0,True,398.97
2026-09-18 10:14:38,GLD,BEARISH_PUT_SWEEP,BEARISH,7,5106,1002802.0,True,398.97
2026-09-18 10:14:38,GLD,VOL_CRUSH_SWEEP,NEUTRAL,,,984191.0,,398.97
2026-09-18 13:02:18,GLD,BULLISH_CALL_SWEEP,BULLISH,8,18906,1579867.0,True,402.8
2026-09-18 14:30:34,GLD,BULLISH_CALL_SWEEP,BULLISH,3,3700,143000.0,True,401.62
2026-09-18 14:30:34,GLD,BEARISH_PUT_SWEEP,BEARISH,4,7478,458716.0,True,401.62
