Time,Activo,Type,Direction,NumStrikes,TotalContracts,TotalPremium,IsLadder,SPOT
2026-09-17 08:50:45,USO,HEDGE_CHASE_SWEEP,BULLISH,,,,,154.06
2026-09-17 10:30:19,USO,HEDGE_CHASE_SWEEP,BEARISH,,,,,154.53
2026-09-17 10:39:37,USO,HEDGE_CHASE_SWEEP,BULLISH,,,,,154.78
2026-09-17 11:48:23,USO,HEDGE_CHASE_SWEEP,BULLISH,,,,,155.9
2026-09-17 12:51:37,USO,HEDGE_CHASE_SWEEP,BULLISH,,,,,156.55
2026-09-17 13:02:56,USO,HEDGE_CHASE_SWEEP,BULLISH,,,,,156.41
2026-09-17 14:27:18,USO,BULLISH_CALL_SWEEP,BULLISH,4,1461,358145.0,True,155.25
2026-09-17 14:27:18,USO,HEDGE_CHASE_SWEEP,BEARISH,,,,,155.25
2026-09-18 00:09:29,USO,BULLISH_CALL_SWEEP,BULLISH,6,3590,1821367.0,True,154.99
2026-09-18 00:09:29,USO,BEARISH_PUT_SWEEP,BEARISH,8,11459,766802.0,True,154.99
2026-09-18 00:09:29,USO,VOL_CRUSH_SWEEP,NEUTRAL,,,2869067.0,,154.99
2026-09-18 08:54:52,USO,BULLISH_CALL_SWEEP,BULLISH,5,2902,557617.0,True,157.05
2026-09-18 08:54:52,USO,BEARISH_PUT_SWEEP,BEARISH,4,2642,164329.0,True,157.05
2026-09-18 10:14:38,USO,BULLISH_CALL_SWEEP,BULLISH,4,3296,643376.0,True,155.9
2026-09-18 10:14:38,USO,BEARISH_PUT_SWEEP,BEARISH,5,4323,642830.0,True,155.9
2026-09-18 11:09:55,USO,VOL_CRUSH_SWEEP,NEUTRAL,,,388669.0,,155.55
2026-09-18 13:02:18,USO,BULLISH_CALL_SWEEP,BULLISH,5,806,682725.0,True,154.15
2026-09-18 13:02:18,USO,BEARISH_PUT_SWEEP,BEARISH,5,5619,589262.0,True,154.15
2026-09-18 13:02:18,USO,HEDGE_CHASE_SWEEP,BEARISH,,,,,154.15
