5870,1586.00
5860,189.00
5850,-455.00
5840,-73.00
5830,147.00
5820,248.00
5810,-701.00
5800,2383.00
5790,-193.00
5780,-3064.00
5770,-2730.00
5760,-959.00
5750,-4909.00
5740,-7156.00
5730,01.00
5720,-3541.00
5710,-1283.00
5700,-7027.00
5690,869.00
5680,-760.00
5670,-4480.00
5660,1194.00
5650,-4035.00
5640,-4938.00
5630,6783.00
5620,-5455.00
5610,-2621.00
5600,6626.00
5590,-3074.00
5580,-1007.00
5570,-6848.00
5560,-2509.00
5550,-8594.00
5540,-5472.00
5530,7331.00
5520,-2004.00
5510,-1290.00
5500,-7145.00
5490,-886.00
5480,914.00
5470,1291.00
5460,-391.00
5450,-1043.00
5440,-755.00
5430,-153.00
5420,-776.00
