strike,inv_gex,inv_vex_call,inv_vex_put,long_calls,short_calls,long_puts,short_puts,inv_net
2750.0000,-0.0160,0.0000,-0.0160,0.0000,0.0000,0.0000,20.0000,20.0000
2760.0000,-0.0112,0.0000,-0.0112,0.0000,0.0000,0.0000,8.0000,8.0000
2770.0000,-0.0086,0.0000,-0.0086,0.0000,0.0000,0.0000,5.0000,5.0000
2780.0000,0.0097,0.0112,-0.0015,1.0000,0.0000,0.0000,1.0000,2.0000
2790.0000,-0.0134,0.0000,-0.0134,0.0000,0.0000,0.0000,7.0000,7.0000
2800.0000,0.0319,0.0533,-0.0214,3.0000,0.0000,0.0000,6.0000,9.0000
2810.0000,-0.0525,0.0000,-0.0525,0.0000,0.0000,0.5000,11.5000,11.0000
2820.0000,-0.0233,0.0000,-0.0233,0.0000,0.0000,1.0000,4.0000,3.0000
2830.0000,0.0216,0.0000,0.0216,0.0000,2.0000,2.5000,1.5000,-3.0000
2840.0000,-2.2185,0.0000,-2.2185,0.0000,0.0000,0.0000,25.0000,25.0000
2850.0000,-6.2276,-0.0784,-6.1491,0.0000,3.0000,1.5000,34.5000,30.0000
2860.0000,-70.0820,0.0010,-70.0829,2.0000,0.0000,0.0000,142.0000,144.0000
2870.0000,-48.7796,-1.2018,-47.5778,1.0000,3.0000,20.0000,65.0000,43.0000
2880.0000,232.5821,3.1741,229.4080,2.0000,0.0000,161.0000,35.0000,-124.0000
2890.0000,4.5667,57.4410,-52.8743,31.5000,3.5000,22.0000,46.0000,52.0000
2900.0000,69.8213,93.3462,-23.5249,143.5000,102.5000,18.5000,43.5000,66.0000
2910.0000,93.8726,70.3997,23.4730,80.5000,23.5000,38.0000,42.0000,61.0000
2920.0000,-88.0479,-8.6308,-79.4171,13.5000,10.5000,33.0000,52.0000,22.0000
2930.0000,45.6113,-99.8912,145.5026,47.0000,37.0000,38.0000,15.0000,-13.0000
2940.0000,-741.6344,-829.8680,88.2336,39.5000,162.5000,91.0000,17.0000,-197.0000
2950.0000,-95.4749,-101.8274,6.3525,122.0000,117.0000,3.0000,0.0000,2.0000
2960.0000,0.0188,0.0188,0.0000,2.0000,0.0000,0.0000,0.0000,2.0000
2970.0000,0.5183,0.0000,0.5183,0.0000,0.0000,1.0000,2.0000,1.0000
2980.0000,0.0342,0.0342,0.0000,10.0000,0.0000,0.0000,0.0000,10.0000
2990.0000,0.1425,0.0129,0.1296,8.0000,0.0000,1.0000,0.0000,7.0000
3000.0000,0.0761,0.0012,0.0748,1.0000,0.0000,1.0000,1.0000,1.0000
3010.0000,0.0049,0.0049,0.0000,5.0000,0.0000,0.0000,0.0000,5.0000
3030.0000,0.0097,0.0097,0.0000,15.0000,0.0000,0.0000,0.0000,15.0000
3040.0000,0.0032,0.0032,0.0000,12.0000,0.0000,0.0000,0.0000,12.0000
3100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,0.0000
