Time,MAXGEX,MINGEX,MAXVEX,MINVEX,MAXDEX,MINDEX,ZERO,BAC,SAC,BAP,SAP,MAXCP,MINCP,LONGGAMMA,SHORTGAMMA,LONGCALLS,SHORTCALLS,LONGPUTS,SHORTPUTS,INV_BAC,INV_SAC,INV_BAP,INV_SAP,NET_CALL_FLOW,NET_PUT_FLOW,ZERO_OI,SPOT
2026-06-03 18:44:00,,16.0,18.0,,25.0,18.0,17.64,,17.0,15.0,16.0,21.0,16.0,15.0,18.0,21.0,18.0,15.0,17.5,73178.0,259554.0,22196.0,74764.0,-186375.0,-52569.0,19.49,16.06
2026-06-03 18:45:00,,16.0,18.0,,25.0,18.0,17.64,,,,,21.0,16.0,15.0,18.0,21.0,18.0,15.0,17.5,73178.0,259554.0,22196.0,74764.0,-186375.0,-52569.0,19.49,16.06
2026-06-03 18:46:00,,16.0,18.0,,25.0,18.0,17.64,,,,,21.0,16.0,15.0,18.0,21.0,18.0,15.0,17.5,73178.0,259554.0,22196.0,74764.0,-186375.0,-52569.0,19.49,16.06
2026-06-03 18:47:00,,16.0,18.0,,25.0,18.0,17.64,,,,,21.0,16.0,15.0,18.0,21.0,18.0,15.0,17.5,73178.0,259554.0,22196.0,74764.0,-186375.0,-52569.0,19.49,16.06
2026-06-03 18:48:00,,16.0,18.0,,25.0,18.0,17.64,,,,,21.0,16.0,15.0,18.0,21.0,18.0,15.0,17.5,73178.0,259554.0,22196.0,74764.0,-186375.0,-52569.0,19.49,16.06
2026-06-03 18:49:00,,16.0,18.0,,25.0,18.0,17.64,,,,,21.0,16.0,15.0,18.0,21.0,18.0,15.0,17.5,73178.0,259554.0,22196.0,74764.0,-186375.0,-52569.0,19.49,16.06
2026-06-03 18:50:00,,16.0,18.0,,25.0,18.0,17.64,,,,,21.0,16.0,15.0,18.0,21.0,18.0,15.0,17.5,73178.0,259554.0,22196.0,74764.0,-186375.0,-52569.0,19.49,16.06
2026-06-03 18:51:00,,16.0,18.0,,25.0,18.0,17.64,,,,,21.0,16.0,15.0,18.0,21.0,18.0,15.0,17.5,73178.0,259554.0,22196.0,74764.0,-186375.0,-52569.0,19.49,16.06
2026-06-03 18:52:00,,16.0,18.0,,25.0,18.0,17.64,,,,,21.0,16.0,15.0,18.0,21.0,18.0,15.0,17.5,73178.0,259554.0,22196.0,74764.0,-186375.0,-52569.0,19.49,16.06
2026-06-03 18:53:00,,16.0,18.0,,25.0,18.0,17.64,,,,,21.0,16.0,15.0,18.0,21.0,18.0,15.0,17.5,73178.0,259554.0,22196.0,74764.0,-186375.0,-52569.0,19.49,16.06
2026-06-03 18:54:00,,16.0,18.0,,25.0,18.0,17.64,,,,,21.0,16.0,15.0,18.0,21.0,18.0,15.0,17.5,73178.0,259554.0,22196.0,74764.0,-186375.0,-52569.0,19.49,16.06
