Time,Activo,SPOT,hedge_pressure_score,hedge_velocity,hedge_exhaustion_flag,dealer_stress_score,stress_gamma_instability,stress_iv_expansion,stress_sweep_aggression,stress_hedge_acceleration,stress_vix_divergence,stress_avg_10c
2026-07-12 09:23:12,NDX,29825.11,0.0,0.0,0,22.0,0.0,0.0,7,15,0.0,22.0
2026-07-12 09:24:12,NDX,29825.11,0.0,0.0,0,1.6,0.0,1.6,0.0,0.0,0.0,11.8
2026-07-12 09:25:12,NDX,29825.11,0.0,0.0,0,1.6,0.0,1.6,0.0,0.0,0.0,8.4
2026-07-12 09:26:12,NDX,29825.11,0.0,0.0,0,20.0,0.0,20,0.0,0.0,0.0,11.3
2026-07-12 09:27:12,NDX,29825.11,0.0,0.0,0,20.0,0.0,20,0.0,0.0,0.0,13.0
2026-07-12 09:28:12,NDX,29825.11,0.0,0.0,0,1.7,0.0,1.7,0.0,0.0,0.0,11.2
2026-07-12 09:29:12,NDX,29825.11,0.0,0.0,0,1.7,0.0,1.7,0.0,0.0,0.0,9.8
2026-07-12 09:30:12,NDX,29825.11,0.0,0.0,0,1.7,0.0,1.7,0.0,0.0,0.0,8.8
2026-07-12 09:31:12,NDX,29825.11,0.0,0.0,0,1.7,0.0,1.7,0.0,0.0,0.0,8.0
2026-07-12 09:32:12,NDX,29825.11,0.0,0.0,0,1.7,0.0,1.7,0.0,0.0,0.0,7.4
2026-07-12 09:33:12,NDX,29825.11,0.0,0.0,0,1.7,0.0,1.7,0.0,0.0,0.0,5.3
2026-07-12 09:34:12,NDX,29825.11,0.0,0.0,0,1.7,0.0,1.7,0.0,0.0,0.0,5.3
2026-07-12 09:35:12,NDX,29825.11,0.0,0.0,0,1.7,0.0,1.7,0.0,0.0,0.0,5.4
2026-07-12 09:36:12,NDX,29825.11,0.0,0.0,0,1.7,0.0,1.7,0.0,0.0,0.0,3.5
2026-07-12 09:37:12,NDX,29825.11,0.0,0.0,0,20.0,0.0,20,0.0,0.0,0.0,3.5
2026-07-12 09:38:12,NDX,29825.11,0.0,0.0,0,11.1,0.0,11.1,0.0,0.0,0.0,4.5
2026-07-12 09:39:12,NDX,29825.11,0.0,0.0,0,13.2,0.0,13.2,0.0,0.0,0.0,5.6
2026-07-12 09:40:12,NDX,29825.11,0.0,0.0,0,9.1,0.0,9.1,0.0,0.0,0.0,6.4
2026-07-12 09:41:12,NDX,29825.11,0.0,0.0,0,1.8,0.0,1.8,0.0,0.0,0.0,6.4
2026-07-12 09:42:12,NDX,29825.11,0.0,0.0,0,1.8,0.0,1.8,0.0,0.0,0.0,6.4
2026-07-12 09:43:11,NDX,29825.11,0.0,0.0,0,1.8,0.0,1.8,0.0,0.0,0.0,6.4
2026-07-12 09:44:12,NDX,29825.11,0.0,0.0,0,1.8,0.0,1.8,0.0,0.0,0.0,6.4
2026-07-12 09:45:12,NDX,29825.11,0.0,0.0,0,20.0,0.0,20,0.0,0.0,0.0,8.2
