Time,Activo,Type,Direction,NumStrikes,TotalContracts,TotalPremium,IsLadder,SPOT
2026-05-28 08:33:46,VIX,HEDGE_CHASE_SWEEP,BEARISH,,,,,16.48
2026-05-28 08:35:46,VIX,HEDGE_CHASE_SWEEP,BULLISH,,,,,16.5
2026-05-28 08:47:46,VIX,HEDGE_CHASE_SWEEP,BEARISH,,,,,16.33
2026-05-28 08:58:46,VIX,HEDGE_CHASE_SWEEP,BEARISH,,,,,16.18
2026-05-28 09:28:46,VIX,HEDGE_CHASE_SWEEP,BEARISH,,,,,15.99
2026-05-28 09:32:46,VIX,HEDGE_CHASE_SWEEP,BEARISH,,,,,16.02
2026-05-28 09:57:10,VIX,BULLISH_CALL_SWEEP,BULLISH,3,14052,1183922.0,True,15.98
2026-05-28 09:57:10,VIX,BEARISH_PUT_SWEEP,BEARISH,4,53841,4164272.0,True,15.98
2026-05-28 09:59:08,VIX,HEDGE_CHASE_SWEEP,BEARISH,,,,,16.01
2026-05-28 11:13:08,VIX,HEDGE_CHASE_SWEEP,BEARISH,,,,,15.92
2026-05-28 11:19:08,VIX,HEDGE_CHASE_SWEEP,BULLISH,,,,,15.9
2026-05-28 11:38:08,VIX,HEDGE_CHASE_SWEEP,BEARISH,,,,,15.87
2026-05-28 12:56:09,VIX,HEDGE_CHASE_SWEEP,BEARISH,,,,,15.74
2026-05-28 13:15:08,VIX,HEDGE_CHASE_SWEEP,BULLISH,,,,,15.71
2026-05-28 13:52:08,VIX,HEDGE_CHASE_SWEEP,BULLISH,,,,,15.64
2026-05-28 14:31:08,VIX,HEDGE_CHASE_SWEEP,BEARISH,,,,,15.63
2026-05-28 14:32:08,VIX,HEDGE_CHASE_SWEEP,BEARISH,,,,,15.64
2026-05-28 14:42:08,VIX,HEDGE_CHASE_SWEEP,BULLISH,,,,,15.67
2026-05-28 14:43:08,VIX,HEDGE_CHASE_SWEEP,BEARISH,,,,,15.68
2026-05-28 14:50:09,VIX,HEDGE_CHASE_SWEEP,BEARISH,,,,,15.65
