Time,Activo,SPOT,pin_probability,liquidity_void_score,dealer_trap_score,nearest_wall_strike,magnet_strike,wall_above_strike,wall_below_strike
2026-09-07 17:33:47,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 17:34:46,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 17:35:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 17:36:46,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 17:37:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 17:38:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 17:39:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 17:40:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 17:41:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 17:42:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 17:43:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 17:44:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 17:45:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 17:46:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 17:47:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 17:48:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 17:49:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 17:50:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 17:51:46,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 17:52:46,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 17:53:46,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 17:54:46,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 17:55:46,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 17:56:46,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 17:57:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 17:58:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 17:59:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 18:00:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 18:01:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 18:02:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 18:03:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 18:04:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 18:05:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 18:06:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 18:07:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 18:08:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 18:09:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 18:10:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 18:11:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 18:12:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 18:13:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 18:14:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 18:15:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 18:16:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 18:17:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 18:18:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 18:19:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 18:20:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 18:21:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 18:22:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 18:23:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 18:24:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 18:25:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 18:26:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 18:27:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 18:28:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 18:29:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
2026-09-07 18:30:45,USO,141.96,0.55,0.0,0.0,140.0,142.0,145.0,140.0
