Time,MAXGEX,MINGEX,MAXVEX,MINVEX,MAXDEX,MINDEX,ZERO,BAC,SAC,BAP,SAP,MAXCP,MINCP,LONGGAMMA,SHORTGAMMA,LONGCALLS,SHORTCALLS,LONGPUTS,SHORTPUTS,ZERO_OI,SPOT
2026-05-18 17:30:00,,7400.0,7410.0,,7275.0,7500.0,7441.28,,,,,7410.0,7340.0,7420.0,7410.0,7460.0,7410.0,7420.0,7450.0,7440.63,7435.25
2026-05-18 17:31:00,,7400.0,7410.0,,7275.0,7500.0,7441.79,,,,,7410.0,7340.0,7420.0,7410.0,7465.0,7410.0,7420.0,7450.0,7440.5,7435.25
2026-05-18 17:32:00,,7400.0,7410.0,,7275.0,7500.0,7441.79,,,,,7410.0,7200.0,7420.0,7410.0,7465.0,7410.0,7420.0,7450.0,7440.79,7435.5
2026-05-18 17:33:00,,7400.0,7410.0,,7275.0,7500.0,7441.81,,,,,7410.0,7200.0,7420.0,7410.0,7465.0,7410.0,7420.0,7450.0,7441.16,7436.75
2026-05-18 17:34:00,,7400.0,7370.0,,7275.0,7500.0,7441.89,,,,,7370.0,7200.0,7420.0,7410.0,7465.0,7410.0,7420.0,7450.0,7453.87,7436.25
2026-05-18 17:35:00,,7400.0,7370.0,,7275.0,7500.0,7441.9,,,,,7370.0,7200.0,7420.0,7410.0,7465.0,7410.0,7420.0,7450.0,7453.81,7435.5
2026-05-18 17:36:00,,7400.0,7370.0,,7275.0,7500.0,7441.9,,,,,7370.0,7200.0,7420.0,7410.0,7475.0,7410.0,7420.0,7450.0,7440.1,7436.25
2026-05-18 17:37:00,,7400.0,7370.0,,7275.0,7500.0,7441.9,,,,,7370.0,7200.0,7420.0,7410.0,7475.0,7410.0,7420.0,7450.0,7440.1,7436.5
2026-05-18 17:38:00,,7400.0,7370.0,,7275.0,7500.0,7441.85,,,,,7370.0,7200.0,7475.0,7410.0,7475.0,7410.0,7420.0,7450.0,7441.11,7436.5
2026-05-18 17:39:00,,7400.0,7370.0,,7275.0,7500.0,7441.99,,,,,7370.0,7200.0,7475.0,7410.0,7475.0,7410.0,7420.0,7450.0,7440.99,7436.75
2026-05-18 17:40:00,,7400.0,7370.0,,7275.0,7500.0,7442.02,,,,,7370.0,7200.0,7475.0,7410.0,7475.0,7410.0,7420.0,7450.0,7441.24,7437.75
2026-05-18 17:41:00,,7400.0,7370.0,,7275.0,7500.0,7442.04,,,,,7370.0,7200.0,7475.0,7410.0,7475.0,7410.0,7420.0,7450.0,7441.39,7437.75
