,510,507,504,501,498,495,492,489,486,483,480,477,474,471,468,465,462,459,456,453,450,447,444,441,438,435,432,429,426,423,420,417,414,411,408,405,402,399,396,393,390,387,384,381,378,375,372,369,366,363,360,357,354,351,348,345,342,339,336,333,330,327,324,321,318,315,312,309,306,303,300,297,294,291,288,285,282,279,276,273,270,267,264,261,258,255,252,249,246,243,240,237,234,231,228,225,222,219,216,213,210,207,204,201,198,195,192,189,186,183,180,177,174,171,168,165,162,159,156,153,150,147,144,141,138,135,132,129,126,123,120,117,114,111,108,105,102,99,96,93,90,87,84,81,78,75,72,69,66,63,60,57,54,51,48,45,42,39,36,33,30,27,24,21,18,15,12,9,6,3,0
74.0,218458238.07860178,217261936.2896127,216065886.9919129,214870112.8278081,213674637.26167184,212479484.6036754,211284680.03401822,210090249.62765932,208896220.37955564,207702620.23040897,206509478.09292385,205316823.87857985,204124688.52491918,202933104.0233531,201742103.44748554,200551720.9819594,199361991.9518214,198172952.8524104,196984641.37976593,195797096.461558,194610358.28853863,193424468.3465107,192239469.4488173,191055405.76934525,189872322.87604362,188690267.76495323,187509288.8947442,186329436.22175825,185150761.2355519,183973316.9949351,182797158.1645009,181622341.05164135,180448923.64404133,179276965.6476459,178106528.52509102,176937675.53459233,175770471.7692793,174604984.19696772,173441281.70035672,172279435.1176404,171119517.28351745,169961603.07058504,168805769.43109998,167652095.43908662,166500662.3327712,165351553.5573172,164204854.80783594,163060654.07264012,161919041.67670694,160780110.32531035,159643955.1477792,158510673.74133036,157380366.21491936,156253135.2330452,155129086.0594341,154008326.60052115,152890967.44863352,151777121.9247702,150666906.12085593,149560438.94133303,148457842.1439363,147359240.3794765,146264761.2304345,145174535.2481448,144088695.98831776,143007380.0446201,141930727.07999867,140858879.8553939,139791984.25544843,138730189.3107697,137673647.21625566,136622513.3449346,135576946.25671387,134537107.70136094,133503162.61497349,132475279.10911265,131453628.45169283,130438385.03862813,129429726.35514095,128427832.92553012,127432888.25008905,126445078.72774316,125464593.56285372,124491624.65450308,123526366.46643941,122569015.87571888,121619771.99793328,120678835.9867651,119746410.80545573,118822700.96762285,117907912.24470982,117002251.33720137,116105925.5065993,115219142.16501781,114342108.41913787,113475030.56515592,112618113.53127898,111771560.2642596,110935571.0564355,110110342.80974655,109296068.23324944,108492934.97074379,107701124.65526846,106920811.88742863,106152163.13477138,105395335.54975009,104650475.7041984,103917718.23867334,103197184.42551744,102488980.64501587,101793196.77457102,101109904.4913526,100439155.48936972,99780979.61229575,99135382.90359509,98502345.57545464,97881819.89760654,97273728.00619476,96677959.6312114,96094369.73849288,95522776.07855971,94962956.62939107,94414646.91317616,93877537.15774049,93351269.26120378,92835433.50290318,92329564.92406473,91833139.2773942,91345568.41489421,90866194.94694361,90394285.96210298,89929025.54531564,89469505.77124298,89014715.77851497,88563528.44883958,88114684.12137808,87666770.66671152,87218199.12505178,86767173.97855157,86311656.97497812,85849323.2448189,85377508.24735747,84893143.82790276,84392681.34147309,83871999.35298786,83326292.78703076,82749939.45414758,82136338.44161747,81477712.64255495,80764864.28350045,79986867.07175824,79130670.61958238,78180580.85624662,77117562.52878413,75918284.51264988,74553793.19335552,72987651.87964775,71173325.90397339,69050532.2072186,66540236.73419245,63538048.16089799,59906110.667472556,55464701.02494386,49987707.33042112,43213798.208570555,34904549.72896207,25030632.65538461,14284826.886331301,5204301.832227759,1965610.482913692,0.0
73.0,209683771.1620042,208495058.4004747,207306135.95679516,206117016.49933556,204927713.33621773,203738240.43774003,202548612.4593827,201358844.76540244,200168953.45302403,198978955.3772372,197788868.17620423,196598710.29728773,195408501.0237048,194218260.50181296,193028009.76903778,191837770.78244355,190647566.4479587,189457420.65025628,188267358.2833001,187077405.2815567,185887588.65188348,184697936.50609308,183508478.09420174,182319243.83836424,181130265.3675002,179941575.55261567,178753208.54282287,177565199.80206254,176377586.1465317,175190405.78281993,174003698.34675685,172817504.94297507,171631868.18518937,170446832.23719683,169262442.85459873,168078747.4272492,166895795.02243036,165713636.42876,164532324.200831,163351912.70458874,162172458.16344586,160994018.70513973,159816654.40933427,158640427.35596836,157465401.67435452,156291643.59302875,155119221.49035507,153948205.9458846,152778669.79247057,151610688.16913974,150444338.57471773,149279700.92220587,148116857.59390438,146955893.49727464,145796896.12153015,144639955.59494072,143485164.7428327,142332619.1462591,141182417.20131007,140034660.17902282,138889452.28584468,137746900.7245881,136607115.75580674,135470210.75950488,134336302.29707465,133205510.1733387,132077957.49854712,130953770.75015716,129833079.83418925,128716018.14592029,127602722.62963599,126493333.83711836,125387995.9844972,124286857.00703333,123190068.6113446,122097786.32450916,121010169.53940646,119927381.55556625,118849589.61470282,117776964.930001,116709682.70810886,115647922.16265856,114591866.51800224,113541703.00169492,112497622.82409152,111459821.14325199,110428497.01315232,109403853.31300242,108386096.65525062,107375437.26963186,106372088.86037453,105376268.43343435,104388196.09036808,103408094.7851975,102436190.04035111,101472709.61750959,100517883.13892347,99571941.6545304,98635117.14997146,97707641.99040769,96789748.29487595,95881667.23580293,94983628.25823756,94095858.21337265,93218580.40102106,92352013.51591049,91496370.4929731,90651857.24725936,89818671.30470678,88997000.32077026,88187020.48488265,87388894.80987813,86602771.30688523,85828781.04778776,85067036.1191523,84317627.47351672,83580622.68609321,82856063.62720759,82143964.0630998,81444307.19993305,80757043.18785664,80082086.60353374,79419313.93042853,78768561.05601574,78129620.8035293,77502240.51240477,76886119.6756101,76280907.63290264,75686201.30591002,75101542.94293274,74526417.81756201,73960251.79465233,73402408.6389845,72852186.89539401,72308816.11384845,71771452.12915608,71239171.0337869,70710961.40613014,70185714.27968936,69662210.26800746,69139103.20552525,68614899.64006211,68087933.53669225,67556335.6487417,67017997.20673858,66470527.89916875,65911208.59429747,65336939.888891466,64744188.33966715,64128933.03584609,63486615.77013137,62812097.98495704,62099626.02297549,61342801.41019522,60534542.19395978,59667000.04338163,58731357.92971895,57717361.25415506,56612308.31835009,55399004.41577792,54051797.86398639,52529140.88623899,50759926.51064229,48618744.396462366,45881574.81775784,42148162.56180668,36716665.50506876,28456210.63886023,16233692.671281192,3176910.367038912,0.0
72.0,204269530.47885528,203098613.43041268,201927096.6011787,200754982.8233197,199582275.33921063,198408977.8201623,197235094.38573796,196060629.6236707,194885588.61039189,193709976.93218178,192533800.70695192,191357066.60667017,190179781.8804387,189001954.3782326,187823592.57531226,186644705.59731433,185465303.24603373,184285396.02590358,183104995.17118168,181924112.67385074,180742761.3122416,179560954.68038487,178378707.21809903,177196034.2418203,176012951.97618142,174829477.5863449,173645629.21109477,172461425.9966941,171276888.13151014,170092036.8814141,168906894.62595713,167721484.89532802,166535832.40809518,165349963.10973552,164163904.21195546,162977684.2328043,161791333.03758463,160604881.8805629,159418363.44748065,158231811.89887413,157045262.91420007,155858753.73677588,154672323.2195362,153486011.87161022,152299861.90572667,151113917.2864493,149928223.7792531,148742829.00044474,147557782.46793863,146373135.6528956,145188942.03223568,144005257.14203453,142822138.63181674,141639646.31975752,140457842.24880728,139276790.74375236,138096558.46922487,136917214.4886782,135738830.3243395,134561480.0181511,133385240.19371295,132210190.11923228,131036411.77148385,129863989.90078063,128693012.09694584,127523568.85626957,126355753.64942355,125189662.99029304,124025396.50566973,122863057.00572968,121702750.55519813,120544586.5450733,119388677.76475108,118235140.47435237,117084094.4770104,115935663.19082381,114789973.72011979,113647156.92560184,112507347.49287927,111370683.99877976,110237308.97474763,109107368.96650769,107981014.58904576,106858400.57580419,105739685.82082465,104625033.4123824,103514610.65644786,102408589.08808148,101307144.46861064,100210456.76616067,99118710.1168032,98032092.76325321,96950796.96768422,95875018.89484318,94804958.4612293,93740819.14565809,92682807.75606579,91631134.14691752,90586010.88107826,89547652.82948238,88516276.70141633,87492100.4977039,86475342.87857912,85466222.4375531,84464956.87214789,83471762.04200488,82486850.90459624,81510432.31860782,80542709.7050507,79583879.55633251,78634129.78392148,77693637.89591151,76762568.99679627,75841073.60313703,74929285.27062571,74027318.03035349,73135263.63496254,72253188.61883247,71381131.18058884,70519097.90104769,69667060.31524608,68824951.36344086,67992661.75283271,67170036.269185,66356870.08528628,65552905.121086515,64757826.51796063,63971259.29641626,63192765.27202665,62421840.307614975,61657911.97975147,60900337.733271174,60148403.58745019,59401323.440269694,58658238.991456546,57918220.26956351,57180266.70266358,56443308.61680362,55706208.98359747,54967765.1736585,54226710.416033715,53481714.63233528,52731384.33470539,51974261.38983337,51208820.71668217,50433467.48824258,49646535.264509834,48846287.85101799,48030929.75464068,47198633.138609156,46347593.43171775,45476131.4749716,44582867.42503656,43667000.376757845,42728736.857437626,41769918.44260879,40794898.04829981,39811694.11399742,38833388.19945942,37879578.1061223,36977365.922871895,36160676.91154427,35465346.81232942,34914786.05318017,34486089.384270355,34037452.458119154,33160631.242750704,30877072.258165393,24927169.57260959,10603986.109729452,0.0
71.0,201675213.158284,200536622.42799962,199397202.82040462,198256948.17012298,197115852.46342745,195973909.85145882,194831114.66398513,193687461.4237108,192542944.86114925,191397559.9300735,190251301.8235539,189104165.99059835,187956148.15340525,186807244.3252424,185657450.82896203,184506764.31616443,183355181.78702077,182202700.6107658,181049318.54686972,179895033.7669007,178739844.87708542,177583750.94157737,176426751.5064418,175268846.62436172,174110036.88007653,172950323.41655552,171789707.96191397,170628192.857076,169465781.08418915,168302476.29579258,167138282.84474313,165973205.81490073,164807251.05257356,163640425.1987247,162472735.7219385,161304190.9521477,160134800.11511692,158964573.3676838,157793521.83375052,156621657.64102766,155448993.9585216,154275545.0347653,153101326.23678643,151926354.08980906,150750646.317685,149574221.8840509,148397101.03420764,147219305.3377196,146040857.73173138,144861782.56500205,143682105.642657,142501854.2716599,141321057.30700842,140139745.1986608,138957950.03920135,137775705.612256,136593047.44167358,135410012.8414885,134226640.96668795,133042972.86480598,131859051.52837503,130674921.94826531,129490631.1679484,128306228.33872488,127121764.77595806,125937294.01635964,124752871.87637421,123568556.51171276,122384408.47808254,121200490.79316117,120016868.99985936,118833611.2309087,117650788.27480516,116468473.6431237,115286743.6392044,114105677.42818852,112925357.10835455,111745867.78366917,110567297.63742794,109389738.0068026,108213283.45805429,107038031.86209114,105864084.46996151,104691545.98776455,103520524.6503361,102351132.29292084,101183484.41987118,100017700.26921746,98853902.87172881,97692219.10282552,96532779.72541,95375719.421352,94221176.80898686,93069294.44356602,91920218.79712713,90774100.21372807,89631092.83541113,88491354.49362457,87355046.56013425,86222333.7506976,85093383.87395518,83968367.51711753,82847457.65909228,81730829.20071618,80618658.4007353,79511122.20513155,78408397.4563359,77310659.96782896,76218083.4486299,75130838.2612568,74049089.9959476,72972997.843319,71902712.74727382,70838375.31992981,69780113.50072314,68728039.94275025,67682249.11097729,66642814.079305835,65609783.01680313,64583175.35785111,63562977.656739585,62549139.13451526,61541566.93490911,60540121.117090315,59544609.42601647,58554781.89639773,57570325.36384685,56590857.976615265,55615923.82325849,54644987.81526886,53677430.98854504,52712546.41258155,51749535.920077294,50787507.89038152,49825476.33529341,48862361.54198267,47896992.52121502,46928111.48491771,45954380.530084535,44974390.63051791,43986672.92880416,42989712.17470428,41981961.972866595,40961861.28905322,39927851.437605135,38878392.56887822,37811978.55561953,36727149.24196758,35622499.42174134,34496684.87869908,33348427.66354349,32176525.913112283,30979878.44069998,29757541.587658416,28508845.869607545,27233612.80506615,25932526.96404574,24607731.48664791,23263719.64040636,21908575.67513494,20555549.656568646,19224795.219739713,17944816.113744818,16752758.809819002,15692331.354085376,14808570.043448236,14142675.72141522,13747519.85114562,13775100.810300842,13948052.493315767,0.0
70.0,203297920.44253963,202193820.04606465,201088737.80520502,199982660.92869866,198875576.55031493,197767471.7362038,196658333.49270397,195548148.77462173,194436904.49399742,193324587.5293741,192211184.73558244,191096682.9540579,189981069.0237043,188864329.79231867,187746452.12859267,186627422.93470308,185507229.15950805,184385857.81236055,183263295.9775543,182139530.82941338,181014549.64804026,179888339.83573192,178760888.93407825,177632184.64174986,176502214.83298904,175370967.57681087,174238431.1569229,173104594.09237218,171969445.1589243,170832973.4111813,169695168.20544142,168556019.22330463,167415516.4960252,166273650.42961147,165130411.83067238,163985791.93300813,162839782.42494074,161692375.47738028,160543563.77261814,159393340.53384134,158241699.55535546,157088635.2335072,155934142.59829265,154778217.3456372,153620855.87033254,152462055.29961345,151301813.5273578,150140129.24889094,148977001.9963758,147812432.17476985,146646421.0983293,145478971.02764234,144310085.20717177,143139767.90329218,141968024.4428035,140794861.25190976,139620285.8956509,138444307.11778077,137266934.88108817,136088180.4081618,134908056.2226065,133726576.19072479,132543755.56368247,131359611.02019033,130174160.70973648,128987424.29642108,127799423.0034491,126610179.65835531,125419718.73904334,124228066.42073642,123035250.62395166,121841301.06362298,120646249.29951379,119450128.78807367,118252974.9359084,117054825.15504608,115855718.92019194,114655697.82817583,113454805.65980148,112253088.44430988,111050594.52666542,109847374.63786522,108643481.96845502,107438972.24540728,106233903.81247902,105028337.71411496,103822337.78289032,102615970.73039928,101409306.24138258,100202417.0707472,98995379.14296092,97788271.65309696,96581177.16855681,95374181.73020282,94167374.9512863,92960850.11214802,91754704.24819568,90549038.22811414,89343956.81863697,88139568.73148805,86935986.64729044,85733327.21031769,84531710.986937,83331262.37944643,82132109.48574343,80934383.89387536,79738220.39901258,78543756.6287642,77351132.56102471,76160489.91672833,74971971.40800732,73785719.82035065,72601876.90548158,71420582.05988444,70241970.7622982,69066172.7421623,67893309.850087,66723493.60108546,65556822.361761846,64393378.15413149,63233223.05155896,62076395.14677318,60922904.07846151,59772726.112011515,58625798.78207876,57482015.12037849,56341217.512043424,55203191.24869138,54067657.87663445,52934268.47499949,51802597.041358255,50672134.21198149,49542281.59985782,48412347.09539412,47281541.54063469,46148977.25509749,45013668.95546565,43874537.66568724,42730418.24885624,41580071.1940348,40422199.241493754,39255469.30415713,38078539.90946235,36890094.004000716,35688876.38345904,34473734.17344699,33243657.62579396,31997816.939132076,30735588.79619976,29456563.787988197,28160522.868822157,26847367.551422596,25516984.96848596,24169025.74987453,22802570.94855504,21415665.932239212,20004707.756486382,18563694.453113362,17083391.709895752,15550566.595871251,13947620.570903542,12253301.740286507,10445826.059000388,8510900.89202176,6458985.820782601,4357888.658326315,2382873.4834223315,853353.2979294313,106164.35801802074,-664.6386552317601,0.0
69.0,206768274.42865995,205716051.6356688,204662869.25557396,203608710.2346292,202553557.23608032,201497392.64075378,200440198.54796714,199381956.77677473,198322648.8675684,197262256.08404714,196200759.41557264,195138139.57992902,194074377.02650315,193009451.93990266,191943344.24403054,190876033.60663193,189807499.44433358,188737720.92819047,187666676.98976138,186594346.3277265,185520707.41506833,184445738.5068309,183369417.64847627,182291722.68485144,181212631.2697855,180132120.87633145,179050168.8076662,177966752.20866403,176881848.0781582,175795433.2819003,174707484.56623173,173617978.57247522,172526891.85205707,171434200.88236734,170339882.08336294,169243911.8349208,168146266.49494094,167046922.4182035,165945855.97597587,164843043.57637033,163738461.685444,162632086.8490363,161523895.71533343,160413865.05814832,159301971.80090228,158188193.0412916,157072506.07662094,155954888.42978227,154835317.87585625,153713772.46931127,152590230.57177326,151464670.8803375,150337072.4563931,149207414.75492913,148075677.65429187,146941841.4863615,145805887.06711864,144667795.7275715,143527549.34501773,142385130.37461743,141240521.88125867,140093707.57170317,138944671.82700557,137793399.73520958,136639877.1243349,135484090.59567964,134326027.55748016,133165676.25898421,132003025.82501616,130838066.29113166,129670788.63948762,128501184.83557947,127329247.86603096,126154971.77765565,124978351.7180492,123799383.9780137,122618066.03616206,121434396.60610001,120248375.68663843,119060004.61554536,117869286.1274087,116676224.41624323,115480825.20354383,114283095.81255223,113083045.24957381,111880684.2932502,110676025.59275503,109469083.77594653,108259875.56856045,107048419.92557727,105834738.1759261,104618854.18170905,103400794.51312132,102180588.64021507,100958269.14258978,99733871.9379898,98507436.5306408,97279006.27994728,96048628.68990284,94816355.7192093,93582244.11166202,92346355.74580686,91108758.00221097,89869524.1458851,88628733.72044143,87386472.94944698,86142835.13912156,84897921.07501501,83651839.40356457,82404706.9874667,81156649.22158912,79907800.2936937,78658303.37154457,77408310.69505061,76157983.54896775,74907492.08841263,73657014.9860853,72406738.86676599,71156857.491487,69907570.65096541,68659082.72567165,67411600.8686186,66165332.76699332,64920483.94062672,63677254.539635375,62435835.61113772,61196404.816670276,59959121.59889754,58724121.81970246,57491511.92321796,56261362.718445845,55033702.92857064,53808512.71973061,52585717.502612956,51365182.39727255,50146707.865928546,48930027.150008485,47714806.29448994,46500647.7000464,45287098.30300113,44073663.63012057,42859829.086976126,41645089.880526446,40428990.89855955,39211177.5997349,37991458.41053217,36769878.1488527,35546800.42934502,34322994.64310966,33099719.69955968,31878792.012760323,30662618.989838984,29454171.465715844,28256859.419049267,27074265.94716988,25909687.387167025,24765427.88230893,23641814.733840067,22535955.160077076,21440378.203170013,20341951.012904696,19221905.409169186,18058550.15624032,16835317.13701169,15558005.289211405,14285633.61185341,13176684.936566127,12535948.741271358,12745463.09393918,13125764.55434246,0.0
68.0,213661649.17491397,212659393.6568515,211656248.7847771,210652196.10702977,209647216.7506607,208641291.41602767,207634400.37155396,206626523.44866323,205617640.03690982,204607729.07931876,203596769.0679557,202584738.0397417,201571613.5725341,200557372.78149182,199541992.31574497,198525448.3553888,197507716.60882327,196488772.3104609,195468590.21882167,194447144.61504108,193424409.3018117,192400357.60278115,191374962.3624325,190348195.9464671,189320030.24271625,188290436.66260493,187259386.14319065,186226849.14980248,185192795.67930242,184157195.26399344,183120016.97619691,182081229.43352166,181040800.8048455,179998698.8170318,178954890.76239938,177909343.5069653,176862023.499478,175812896.78125685,174761928.9968513,173709085.40553522,172654330.89364317,171597629.98775962,170538946.8687667,169478245.38675284,168415489.07678437,167350641.1755363,166283664.63877884,165214522.15970895,164143176.18811643,163069588.9503687,161993722.47019526,160915538.59024945,159834998.99442095,158752065.23087037,157666698.73575288,156578860.8575944,155488512.88228253,154395616.05863124,153300131.62447658,152202020.8332592,151101244.98105127,149997765.4339834,148891543.65603173,147782541.2371275,146670719.92155802,145556041.63663357,144438468.52160656,143317962.95684093,142194487.5932446,141068005.38199797,139938479.60463437,138805873.9035558,137670152.31309974,136531279.29131165,135389219.75262177,134243939.1016771,133095403.26863798,131943578.74631502,130788432.62960225,129629932.65774447,128468047.26007704,127302745.6059835,126133997.65993825,124961774.24263443,123786047.0993451,122606788.97682716,121423973.7102542,120237576.32185444,119047573.13313743,117853941.89281185,116656661.9227328,115455714.28446388,114251081.96929763,113042750.11484692,111830706.25159238,110614940.58304746,109395446.30347614,108172219.95736054,106945261.84506415,105714576.47935338,104480173.09762588,103242066.23482011,102000276.36204645,100754830.59595412,99505763.48371504,98253117.8682407,96996945.83781555,95737309.76370765,94474283.428457,93207953.24641259,91938419.57663889,90665798.12649703,89390221.44197436,88111840.47813116,86830826.23980664,85547371.47892316,84261692.43030256,82974030.56282356,81684654.31698428,80393860.79348575,79101977.35035937,77809363.05849387,76516409.95732182,75223544.0441135,73931225.92212762,72639951.02523509,71350249.33020386,70062684.46344176,68777852.10776044,67496377.61806802,66218912.76463748,64946131.54099753,63678725.00332757,62417395.152860686,61162847.93615968,59915785.524776496,58676898.15079266,57446855.92342761,56226301.239577495,55015842.63233106,53816051.17889562,52627460.91211256,51450575.04096727,50285880.16856783,49133871.06937109,47995088.89714417,46870175.85554238,45759949.24425627,44665497.20610351,43588297.17884205,42530355.64243795,41494363.78794512,40483857.65748535,39503362.47906772,38558488.68234611,37655930.80256895,36803299.54481051,36008690.72312667,35279859.883532956,34622819.51817399,34039581.28424316,33524558.009350322,33058633.38445288,32598620.491082184,32056541.958888307,31254882.112531997,29824018.393674944,26964076.651974093,20911267.55353757,8334702.843594793,0.0
67.0,222004365.53185385,221058072.50031024,220111048.66943228,219163275.8912972,218214735.50374946,217265408.31945848,216315274.6149391,215364314.119548,214412506.00446752,213459828.87169334,212506260.74303848,211551779.0491711,210596360.61870238,209639981.66734222,208682617.78714085,207724243.93583754,206764834.4263351,205804362.9163237,204842802.39807588,203880125.1884363,202916302.91903186,201951306.5267269,200985106.244352,200017671.59173262,199048971.36704627,198078973.63854125,197107645.73664263,196134954.2464813,195160865.0008766,194185343.07380593,193208352.7743956,192229857.64146692,191249820.43867305,190268203.15026134,189284966.9774972,188300072.33578554,187313478.85252434,186325145.3657276,185335029.92345104,184343089.78405717,183349281.4173507,182353560.5066204,181355881.95161563,180356199.87249073,179354467.61474204,178350637.75516605,177344662.10886186,176336491.7372972,175326076.9574575,174313367.35209173,173298311.78106564,172280858.3938288,171260954.6429978,170238547.29905257,169213582.46613944,168186005.59896666,167155761.52077535,166122794.44236147,165087047.98211965,164048465.18707365,163006988.55485272,161962560.05656835,160915121.16054013,159864612.85681581,158810975.68242744,157754149.74732196,156694074.76090464,155630690.05913368,154563934.63210797,153493747.15209368,152420066.00194502,151342829.303886,150261974.948636,149177440.62488264,148089163.8491344,146997081.99601567,145901132.32911274,144801252.03252476,143697378.24333927,142589448.08531874,141477398.7041742,140361167.30489728,139240691.19174242,138115907.8115812,136986754.80150694,135853170.04174662,134715091.71513498,133572458.37463762,132425209.02066702,131273283.19022596,130116621.06023735,128955163.56778093,127788852.55035889,126617630.909753,125441442.80352105,124260233.86870906,123073951.48292841,121882545.06856461,120685966.44654414,119484170.24678601,118277114.38319916,117064760.60185154,115847075.11171696,114624029.30819714,113395600.6003908,112161773.35383014,110922539.96108837,109677902.0532579,108427871.86575308,107172473.77216753,105911745.9999377,104645742.5412698,103374535.2720824,102098216.29049805,100816900.48456563,99530728.33626689,98239868.96529266,96944523.41137958,95644928.14796449,94341358.8123033,93034134.12775168,91723619.98232472,90410233.61364155,89094447.83358996,87776795.20619823,86457872.06895877,85138342.26094317,83818940.39026262,82500474.4386775,81183827.46250577,79869958.10675453,78559899.60426885,77254756.88480777,75955701.37211885,74663963.00292781,73380818.96402793,72107578.61747074,70845564.07606511,69596085.91091497,68360413.53092152,67139739.8851194,65935140.319297634,64747525.68799813,63577590.2025982,62425755.00590945,61292109.11832727,60176350.201231666,59077728.50320509,57994998.31433297,56926382.08071766,55869552.6922577,54821638.748215936,53779254.773104265,52738551.59809945,51695268.39268145,50644741.98091666,49581782.36866315,48500240.85415814,47391952.733568996,46244485.4307049,45036688.48123053,43730303.18581307,42254688.27291352,40479964.21334626,38172018.24312729,34923504.04141908,30069592.160040103,22678742.0419695,12152488.000170242,1874457.703042626,0.0
66.0,231660933.84159535,230768834.67365408,229876146.51529583,228982852.7276271,228088936.1153928,227194378.9113739,226299162.76051962,225403268.70381922,224506677.1619207,223609367.91850266,222711320.10340664,221812512.17554033,220912921.9055611,220012526.35835013,219111301.87529096,218209224.05636477,217306267.74207717,216402406.99523357,215497615.08257928,214591864.4563242,213685126.73557162,212777372.68767336,211868572.20953587,210958694.30889916,210047707.08561912,209135577.7129793,208222272.41906282,207307756.4682166,206391994.14264184,205474948.72414577,204556582.47609222,203636856.62559074,202715731.34596455,201793165.73954043,200869117.82080504,199943544.49997345,199016401.56701827,198087643.67620865,197157224.33120808,196225095.8707868,195291209.4551969,194355515.0532682,193417961.43027753,192478496.1366471,191537065.4975272,190593614.60331896,189648087.3011909,188700426.18764526,187750572.60218406,186798466.62212887,185844047.05864066,184887251.4539877,183928016.08010325,182966275.93847135,182001964.76137695,181035015.01454628,180065357.90120235,179092923.36755058,178117640.1097029,177139435.58203876,176158236.0069954,175173966.3862653,174186550.51337057,173195910.98757195,172201969.22905552,171204645.4953295,170203858.8987479,169199527.42506388,168191567.95290247,167179896.2740243,166164427.1142426,165145074.15483654,164121750.05429575,163094366.4702167,162062834.08116263,161027062.60829356,159986960.83656827,158942436.63532108,157893396.9780257,156839747.96106812,155781394.82137546,154718241.95277676,153650192.92101616,152577150.4773946,151499016.57108822,150415692.36028454,149327078.2223872,148233073.76367924,147133577.82899854,146028488.5121779,144917703.16823223,143801118.42855328,142678630.22068813,141550133.79465052,140415523.75813812,139274694.123517,138127538.3699914,136973949.52500033,135813820.26959282,134647043.07331946,133473510.36505495,132293114.74713232,131105749.261227,129911307.71557854,128709685.08437173,127500777.99141629,126284485.2916449,125060708.76538159,123829353.94178326,122590331.06929533,121343556.2523339,120088952.77464992,118826452.63086334,117555998.2883644,116277544.70204149,114991061.60393214,113696536.08870398,112393975.51359786,111083410.72779202,109764899.64069073,108438531.13094601,107104429.28752798,105762757.96020752,104413725.57861808,103057590.17569418,101694664.5216546,100325321.23755234,98949997.7112965,97569200.58231992,96183509.49186464,94793579.71214777,93400143.16724505,92004007.23907347,90606050.61104356,89207215.2375875,87808493.33802055,86410908.09689964,85015486.5101874,83623222.54885578,82235028.5234175,80851672.23231849,79473697.17732558,78101322.84998886,76734321.8636858,75371870.56515409,74012369.75952832,72653232.38778067,71290635.47817688,69919234.52576432,68531839.68353684,67119054.7529172,65668881.7614851,64166295.43276597,62592792.068276756,60925914.36681673,59138744.24144327,57199334.717706986,55070012.732636645,52706420.43371449,50056073.78761934,47056131.73492253,43630096.586139314,39683642.65632208,35101641.62415011,29754315.119248103,23537194.961271558,16513157.404097643,9308424.91486165,3815147.680697512,2111097.5512282485,0.0
