Time,Activo,Strike,Type,Contracts,Premium,Price,IV,Delta,Gamma,DealerState,SPOT,Side,Rel,Moneyness
2026-09-22 08:56:27,VIX,17.0,CALL_BLOCK_BUY,1300,214500.0,1.65,66.73,0.248,0.114517,LONG_GAMMA,14.62,BAC,ABOVE,2.38
2026-09-22 08:58:27,VIX,21.0,CALL_BLOCK_SELL,8000,668000.0,0.83,97.11,0.122,0.050393,LONG_GAMMA,14.62,SAC,ABOVE,6.38
2026-09-22 08:58:27,VIX,17.5,CALL_BLOCK_BUY,2485,362810.0,1.46,70.07,0.216,0.101016,LONG_GAMMA,14.62,BAC,ABOVE,2.88
2026-09-22 08:58:27,VIX,17.5,PUT_BLOCK_SELL,2480,316200.0,1.27,68.92,-0.789,0.101373,LONG_GAMMA,14.62,SAP,ABOVE,2.88
2026-09-22 09:08:27,VIX,30.0,UNUSUAL_CALL_VOL,5000,175000.0,0.35,138.01,0.049,0.017827,LONG_GAMMA,14.48,UAC,ABOVE,15.52
2026-09-22 09:35:28,VIX,50.0,UNUSUAL_CALL_VOL,2600,35100.0,0.14,1.87,0.0,0.0,LONG_GAMMA,14.44,UAC,ABOVE,35.56
2026-09-22 09:35:28,VIX,45.0,UNUSUAL_CALL_VOL,3800,64600.0,0.17,1.79,0.0,0.0,LONG_GAMMA,14.44,UAC,ABOVE,30.56
2026-09-22 09:35:28,VIX,40.0,UNUSUAL_CALL_VOL,3400,74800.0,0.22,1.7,0.0,0.0,LONG_GAMMA,14.44,UAC,ABOVE,25.56
2026-09-22 09:35:28,VIX,39.0,UNUSUAL_CALL_VOL,2900,63800.0,0.22,1.66,0.0,0.0,LONG_GAMMA,14.44,UAC,ABOVE,24.56
2026-09-22 09:59:28,VIX,20.0,CALL_BLOCK_BUY,8503,782276.0,0.92,88.46,0.122,0.056079,SHORT_GAMMA,14.42,BAC,ABOVE,5.58
2026-09-22 09:59:28,VIX,16.5,PUT_BLOCK_BUY,8500,548250.0,0.65,59.28,-0.756,0.129637,SHORT_GAMMA,14.42,BAP,ABOVE,2.08
2026-09-22 10:11:28,VIX,60.0,CALL_BLOCK_BUY,50000,375000.0,0.07,1.94,0.0,0.0,SHORT_GAMMA,14.33,BAC,ABOVE,45.67
2026-09-22 10:11:28,VIX,40.0,CALL_BLOCK_BUY,10625,212500.0,0.2,1.67,0.0,0.0,SHORT_GAMMA,14.33,BAC,ABOVE,25.67
2026-09-22 10:17:27,VIX,21.0,UNUSUAL_CALL_VOL,2500,193750.0,0.78,93.74,0.097,0.045275,SHORT_GAMMA,14.31,UAC,ABOVE,6.69
2026-09-22 10:17:27,VIX,17.5,UNUSUAL_CALL_VOL,2500,340000.0,1.36,65.0,0.164,0.093846,SHORT_GAMMA,14.31,UAC,ABOVE,3.19
2026-09-22 10:23:27,VIX,60.0,UNUSUAL_CALL_VOL,5000,37500.0,0.07,1.94,0.0,0.0,SHORT_GAMMA,14.31,UAC,ABOVE,45.69
2026-09-22 10:31:28,VIX,24.0,UNUSUAL_CALL_VOL,3349,179172.0,0.54,110.04,0.068,0.029411,SHORT_GAMMA,14.31,UAC,ABOVE,9.69
2026-09-22 10:38:27,VIX,20.0,UNUSUAL_CALL_VOL,2100,191100.0,0.91,87.96,0.117,0.054984,SHORT_GAMMA,14.36,UAC,ABOVE,5.64
2026-09-22 10:40:27,VIX,16.0,UNUSUAL_PUT_VOL,10000,390000.0,0.39,53.72,-0.725,0.152656,SHORT_GAMMA,14.38,UAP,ABOVE,1.62
2026-09-22 10:49:27,VIX,20.0,CALL_BLOCK_BUY,18990,1709100.0,0.9,87.43,0.116,0.055032,SHORT_GAMMA,14.38,BAC,ABOVE,5.62
2026-09-22 10:58:28,VIX,21.0,UNUSUAL_CALL_VOL,2500,190000.0,0.76,92.92,0.097,0.045587,SHORT_GAMMA,14.37,UAC,ABOVE,6.63
2026-09-22 10:58:28,VIX,17.5,UNUSUAL_CALL_VOL,2502,331515.0,1.33,63.25,0.161,0.095209,SHORT_GAMMA,14.37,UAC,ABOVE,3.13
2026-09-22 11:02:27,VIX,33.0,CALL_BLOCK_SELL,8141,227948.0,0.28,147.09,0.037,0.013598,SHORT_GAMMA,14.35,SAC,ABOVE,18.65
2026-09-22 11:03:27,VIX,20.0,UNUSUAL_CALL_VOL,2003,176264.0,0.88,86.35,0.111,0.054067,SHORT_GAMMA,14.35,UAC,ABOVE,5.65
2026-09-22 11:19:28,VIX,21.0,CALL_BLOCK_SELL,3000,228000.0,0.76,92.94,0.094,0.044583,SHORT_GAMMA,14.29,SAC,ABOVE,6.71
