Time,MAXGEX,MINGEX,MAXVEX,MINVEX,MAXDEX,MINDEX,ZERO,BAC,SAC,BAP,SAP,MAXCP,MINCP,LONGGAMMA,SHORTGAMMA,LONGCALLS,SHORTCALLS,LONGPUTS,SHORTPUTS,INV_BAC,INV_SAC,INV_BAP,INV_SAP,NET_CALL_FLOW,NET_PUT_FLOW,ZERO_OI,SPOT,VANNA_ZERO,CHARM_ZERO,HEDGE_ZERO
2026-09-22 03:04:00,,16.0,15.0,,30.0,17.0,14.5,,,,,24.0,27.0,15.0,15.0,15.0,27.0,,,27.0,0.0,0.0,0.0,27.0,0.0,18.48,14.81,14.57,14.53,18.49
2026-09-22 03:05:00,,16.0,15.0,,30.0,17.0,14.5,,,,,24.0,27.0,15.0,15.0,15.0,27.0,,,27.0,0.0,0.0,0.0,27.0,0.0,18.48,14.81,14.57,14.53,18.49
2026-09-22 03:06:00,,16.0,15.0,,30.0,17.0,14.5,,,,,24.0,27.0,15.0,15.0,15.0,27.0,,,27.0,0.0,0.0,0.0,27.0,0.0,18.48,14.8,14.56,14.52,18.49
2026-09-22 03:07:00,,16.0,15.0,,30.0,17.0,14.5,,,,,24.0,27.0,15.0,15.0,15.0,27.0,,,27.0,0.0,0.0,0.0,27.0,0.0,18.48,14.81,14.57,14.53,18.49
2026-09-22 03:08:00,,16.0,15.0,,30.0,17.0,14.5,,,,,24.0,27.0,15.0,15.0,15.0,27.0,,,27.0,0.0,0.0,0.0,27.0,0.0,18.48,14.81,14.57,14.53,18.49
2026-09-22 03:09:00,,16.0,15.0,,30.0,17.0,14.5,,,,,24.0,27.0,15.0,15.0,15.0,27.0,,,27.0,0.0,0.0,0.0,27.0,0.0,18.48,14.82,14.57,14.53,18.49
2026-09-22 03:10:00,,16.0,15.0,,30.0,17.0,14.5,,,,,24.0,27.0,15.0,15.0,15.0,27.0,,,27.0,0.0,0.0,0.0,27.0,0.0,18.48,14.81,14.57,14.53,18.49
2026-09-22 03:11:00,,16.0,15.0,,30.0,17.0,14.5,,,,,24.0,27.0,15.0,15.0,15.0,27.0,,,27.0,0.0,0.0,0.0,27.0,0.0,18.48,14.81,14.57,14.53,18.49
2026-09-22 03:12:00,,16.0,15.0,,30.0,17.0,14.5,,,,,24.0,27.0,15.0,15.0,15.0,27.0,,,27.0,0.0,0.0,0.0,27.0,0.0,18.48,14.81,14.57,14.53,18.49
2026-09-22 03:13:00,,16.0,15.0,,30.0,17.0,14.5,,,,,24.0,27.0,15.0,15.0,15.0,27.0,,,27.0,0.0,0.0,0.0,27.0,0.0,18.48,14.82,14.57,14.53,18.49
